Date,Value
1996-12-13T00:00:00.000Z,1.658
1996-12-16T00:00:00.000Z,1.6615
1996-12-17T00:00:00.000Z,1.6718
1996-12-18T00:00:00.000Z,1.6725
1996-12-19T00:00:00.000Z,1.663
1996-12-20T00:00:00.000Z,1.6668
1996-12-23T00:00:00.000Z,1.674
1996-12-24T00:00:00.000Z,1.674
1996-12-27T00:00:00.000Z,1.6917
1996-12-30T00:00:00.000Z,1.691
1996-12-31T00:00:00.000Z,1.712
1997-01-02T00:00:00.000Z,1.6907
1997-01-03T00:00:00.000Z,1.6916
1997-01-06T00:00:00.000Z,1.6844
1997-01-07T00:00:00.000Z,1.6958
1997-01-08T00:00:00.000Z,1.6881
1997-01-09T00:00:00.000Z,1.6935
1997-01-10T00:00:00.000Z,1.681
1997-01-13T00:00:00.000Z,1.6699
1997-01-14T00:00:00.000Z,1.669
1997-01-15T00:00:00.000Z,1.679
1997-01-16T00:00:00.000Z,1.6752
1997-01-17T00:00:00.000Z,1.6683
1997-01-20T00:00:00.000Z,1.663
1997-01-21T00:00:00.000Z,1.6622
1997-01-22T00:00:00.000Z,1.6539
1997-01-23T00:00:00.000Z,1.6278
1997-01-24T00:00:00.000Z,1.6287
1997-01-27T00:00:00.000Z,1.6227
1997-01-28T00:00:00.000Z,1.6092
1997-01-29T00:00:00.000Z,1.6194
1997-01-30T00:00:00.000Z,1.6145
1997-01-31T00:00:00.000Z,1.6027
1997-02-03T00:00:00.000Z,1.613
1997-02-04T00:00:00.000Z,1.6202
1997-02-05T00:00:00.000Z,1.6322
1997-02-06T00:00:00.000Z,1.632
1997-02-07T00:00:00.000Z,1.6236
1997-02-10T00:00:00.000Z,1.6331
1997-02-11T00:00:00.000Z,1.6426
1997-02-12T00:00:00.000Z,1.6332
1997-02-13T00:00:00.000Z,1.6222
1997-02-14T00:00:00.000Z,1.6213
1997-02-17T00:00:00.000Z,1.6167
1997-02-18T00:00:00.000Z,1.6017
1997-02-19T00:00:00.000Z,1.612
1997-02-20T00:00:00.000Z,1.6112
1997-02-21T00:00:00.000Z,1.6191
1997-02-24T00:00:00.000Z,1.6335
1997-02-25T00:00:00.000Z,1.6342
1997-02-26T00:00:00.000Z,1.6338
1997-02-27T00:00:00.000Z,1.6275
1997-02-28T00:00:00.000Z,1.629
1997-03-03T00:00:00.000Z,1.6197
1997-03-04T00:00:00.000Z,1.617
1997-03-05T00:00:00.000Z,1.61
1997-03-06T00:00:00.000Z,1.6114
1997-03-07T00:00:00.000Z,1.6052
1997-03-10T00:00:00.000Z,1.6017
1997-03-11T00:00:00.000Z,1.6055
1997-03-12T00:00:00.000Z,1.593
1997-03-13T00:00:00.000Z,1.5973
1997-03-14T00:00:00.000Z,1.6012
1997-03-17T00:00:00.000Z,1.5868
1997-03-18T00:00:00.000Z,1.5876
1997-03-19T00:00:00.000Z,1.5968
1997-03-20T00:00:00.000Z,1.594
1997-03-21T00:00:00.000Z,1.6038
1997-03-24T00:00:00.000Z,1.6126
1997-03-25T00:00:00.000Z,1.6183
1997-03-26T00:00:00.000Z,1.6277
1997-03-27T00:00:00.000Z,1.6303
1997-03-31T23:00:00.000Z,1.6467
1997-04-01T23:00:00.000Z,1.6447
1997-04-02T23:00:00.000Z,1.6415
1997-04-03T23:00:00.000Z,1.6402
1997-04-06T23:00:00.000Z,1.6297
1997-04-07T23:00:00.000Z,1.6236
1997-04-08T23:00:00.000Z,1.6228
1997-04-09T23:00:00.000Z,1.624
1997-04-10T23:00:00.000Z,1.6255
1997-04-13T23:00:00.000Z,1.6223
1997-04-14T23:00:00.000Z,1.6252
1997-04-15T23:00:00.000Z,1.6222
1997-04-16T23:00:00.000Z,1.6288
1997-04-17T23:00:00.000Z,1.631
1997-04-20T23:00:00.000Z,1.6348
1997-04-21T23:00:00.000Z,1.637
1997-04-22T23:00:00.000Z,1.6233
1997-04-23T23:00:00.000Z,1.6265
1997-04-24T23:00:00.000Z,1.623
1997-04-27T23:00:00.000Z,1.6237
1997-04-28T23:00:00.000Z,1.631
1997-04-29T23:00:00.000Z,1.6225
1997-04-30T23:00:00.000Z,1.624
1997-05-01T23:00:00.000Z,1.618
1997-05-05T23:00:00.000Z,1.6368
1997-05-06T23:00:00.000Z,1.6358
1997-05-07T23:00:00.000Z,1.6205
1997-05-08T23:00:00.000Z,1.6193
1997-05-11T23:00:00.000Z,1.6248
1997-05-12T23:00:00.000Z,1.6318
1997-05-13T23:00:00.000Z,1.6412
1997-05-14T23:00:00.000Z,1.6399
1997-05-15T23:00:00.000Z,1.6375
1997-05-18T23:00:00.000Z,1.6387
1997-05-19T23:00:00.000Z,1.6453
1997-05-20T23:00:00.000Z,1.647
1997-05-21T23:00:00.000Z,1.634
1997-05-22T23:00:00.000Z,1.63
1997-05-26T23:00:00.000Z,1.6288
1997-05-27T23:00:00.000Z,1.6378
1997-05-28T23:00:00.000Z,1.6398
1997-05-29T23:00:00.000Z,1.6375
1997-06-01T23:00:00.000Z,1.6327
1997-06-02T23:00:00.000Z,1.6362
1997-06-03T23:00:00.000Z,1.6284
1997-06-04T23:00:00.000Z,1.6306
1997-06-05T23:00:00.000Z,1.6275
1997-06-08T23:00:00.000Z,1.6337
1997-06-09T23:00:00.000Z,1.6395
1997-06-10T23:00:00.000Z,1.6368
1997-06-11T23:00:00.000Z,1.6342
1997-06-12T23:00:00.000Z,1.635
1997-06-15T23:00:00.000Z,1.6383
1997-06-16T23:00:00.000Z,1.6377
1997-06-17T23:00:00.000Z,1.6396
1997-06-18T23:00:00.000Z,1.6463
1997-06-19T23:00:00.000Z,1.6539
1997-06-22T23:00:00.000Z,1.6647
1997-06-23T23:00:00.000Z,1.6658
1997-06-24T23:00:00.000Z,1.664
1997-06-25T23:00:00.000Z,1.6658
1997-06-26T23:00:00.000Z,1.662
1997-06-29T23:00:00.000Z,1.6636
1997-06-30T23:00:00.000Z,1.658
1997-07-01T23:00:00.000Z,1.651
1997-07-02T23:00:00.000Z,1.684
1997-07-03T23:00:00.000Z,1.6875
1997-07-06T23:00:00.000Z,1.6846
1997-07-07T23:00:00.000Z,1.6897
1997-07-08T23:00:00.000Z,1.6858
1997-07-09T23:00:00.000Z,1.6875
1997-07-10T23:00:00.000Z,1.6945
1997-07-13T23:00:00.000Z,1.6883
1997-07-14T23:00:00.000Z,1.6743
1997-07-15T23:00:00.000Z,1.6758
1997-07-16T23:00:00.000Z,1.672
1997-07-17T23:00:00.000Z,1.6743
1997-07-20T23:00:00.000Z,1.6781
1997-07-21T23:00:00.000Z,1.6766
1997-07-22T23:00:00.000Z,1.681
1997-07-23T23:00:00.000Z,1.6732
1997-07-24T23:00:00.000Z,1.665
1997-07-27T23:00:00.000Z,1.6339
1997-07-28T23:00:00.000Z,1.631
1997-07-29T23:00:00.000Z,1.6323
1997-07-30T23:00:00.000Z,1.6373
1997-07-31T23:00:00.000Z,1.6367
1997-08-03T23:00:00.000Z,1.6306
1997-08-04T23:00:00.000Z,1.6268
1997-08-05T23:00:00.000Z,1.602
1997-08-06T23:00:00.000Z,1.5859
1997-08-07T23:00:00.000Z,1.5787
1997-08-10T23:00:00.000Z,1.5904
1997-08-11T23:00:00.000Z,1.5781
1997-08-12T23:00:00.000Z,1.5802
1997-08-13T23:00:00.000Z,1.587
1997-08-14T23:00:00.000Z,1.6093
1997-08-17T23:00:00.000Z,1.6106
1997-08-18T23:00:00.000Z,1.6058
1997-08-19T23:00:00.000Z,1.5924
1997-08-20T23:00:00.000Z,1.5873
1997-08-21T23:00:00.000Z,1.606
1997-08-25T23:00:00.000Z,1.6125
1997-08-26T23:00:00.000Z,1.6108
1997-08-27T23:00:00.000Z,1.6147
1997-08-28T23:00:00.000Z,1.6215
1997-08-31T23:00:00.000Z,1.6125
1997-09-01T23:00:00.000Z,1.5938
1997-09-02T23:00:00.000Z,1.5837
1997-09-03T23:00:00.000Z,1.5861
1997-09-04T23:00:00.000Z,1.5858
1997-09-07T23:00:00.000Z,1.5823
1997-09-08T23:00:00.000Z,1.5895
1997-09-09T23:00:00.000Z,1.5866
1997-09-10T23:00:00.000Z,1.588
1997-09-11T23:00:00.000Z,1.6083
1997-09-14T23:00:00.000Z,1.6048
1997-09-15T23:00:00.000Z,1.5939
1997-09-16T23:00:00.000Z,1.6024
1997-09-17T23:00:00.000Z,1.6157
1997-09-18T23:00:00.000Z,1.608
1997-09-21T23:00:00.000Z,1.6031
1997-09-22T23:00:00.000Z,1.6127
1997-09-23T23:00:00.000Z,1.6124
1997-09-24T23:00:00.000Z,1.6263
1997-09-25T23:00:00.000Z,1.6053
1997-09-28T23:00:00.000Z,1.6168
1997-09-29T23:00:00.000Z,1.6153
1997-09-30T23:00:00.000Z,1.6126
1997-10-01T23:00:00.000Z,1.6161
1997-10-02T23:00:00.000Z,1.6117
1997-10-05T23:00:00.000Z,1.6138
1997-10-06T23:00:00.000Z,1.6235
1997-10-07T23:00:00.000Z,1.6223
1997-10-08T23:00:00.000Z,1.6268
1997-10-09T23:00:00.000Z,1.6205
1997-10-12T23:00:00.000Z,1.6236
1997-10-13T23:00:00.000Z,1.6182
1997-10-14T23:00:00.000Z,1.6232
1997-10-15T23:00:00.000Z,1.6208
1997-10-16T23:00:00.000Z,1.6158
1997-10-19T23:00:00.000Z,1.6305
1997-10-20T23:00:00.000Z,1.6348
1997-10-21T23:00:00.000Z,1.635
1997-10-22T23:00:00.000Z,1.6298
1997-10-23T23:00:00.000Z,1.6338
1997-10-27T00:00:00.000Z,1.6564
1997-10-28T00:00:00.000Z,1.6794
1997-10-29T00:00:00.000Z,1.6659
1997-10-30T00:00:00.000Z,1.6664
1997-10-31T00:00:00.000Z,1.6766
1997-11-03T00:00:00.000Z,1.677
1997-11-04T00:00:00.000Z,1.6854
1997-11-05T00:00:00.000Z,1.6756
1997-11-06T00:00:00.000Z,1.6919
1997-11-07T00:00:00.000Z,1.6943
1997-11-10T00:00:00.000Z,1.6872
1997-11-11T00:00:00.000Z,1.7042
1997-11-12T00:00:00.000Z,1.7058
1997-11-13T00:00:00.000Z,1.6977
1997-11-14T00:00:00.000Z,1.6947
1997-11-17T00:00:00.000Z,1.6925
1997-11-18T00:00:00.000Z,1.6942
1997-11-19T00:00:00.000Z,1.6902
1997-11-20T00:00:00.000Z,1.6958
1997-11-21T00:00:00.000Z,1.6895
1997-11-24T00:00:00.000Z,1.6924
1997-11-25T00:00:00.000Z,1.6813
1997-11-26T00:00:00.000Z,1.6718
1997-11-27T00:00:00.000Z,1.6747
1997-11-28T00:00:00.000Z,1.6845
1997-12-01T00:00:00.000Z,1.6847
1997-12-02T00:00:00.000Z,1.6821
1997-12-03T00:00:00.000Z,1.6836
1997-12-04T00:00:00.000Z,1.6762
1997-12-05T00:00:00.000Z,1.6563
1997-12-08T00:00:00.000Z,1.6474
1997-12-09T00:00:00.000Z,1.6456
1997-12-10T00:00:00.000Z,1.6514
1997-12-11T00:00:00.000Z,1.6535
1997-12-12T00:00:00.000Z,1.6527
1997-12-15T00:00:00.000Z,1.6329
1997-12-16T00:00:00.000Z,1.6335
1997-12-17T00:00:00.000Z,1.6457
1997-12-18T00:00:00.000Z,1.6607
1997-12-19T00:00:00.000Z,1.669
1997-12-22T00:00:00.000Z,1.6629
1997-12-23T00:00:00.000Z,1.6705
1997-12-24T00:00:00.000Z,1.6692
1997-12-29T00:00:00.000Z,1.6746
1997-12-30T00:00:00.000Z,1.6566
1997-12-31T00:00:00.000Z,1.6453
1998-01-02T00:00:00.000Z,1.6405
1998-01-05T00:00:00.000Z,1.638
1998-01-06T00:00:00.000Z,1.6327
1998-01-07T00:00:00.000Z,1.6242
1998-01-08T00:00:00.000Z,1.6155
1998-01-09T00:00:00.000Z,1.6147
1998-01-12T00:00:00.000Z,1.6183
1998-01-13T00:00:00.000Z,1.6322
1998-01-14T00:00:00.000Z,1.631
1998-01-15T00:00:00.000Z,1.6292
1998-01-16T00:00:00.000Z,1.6365
1998-01-19T00:00:00.000Z,1.6363
1998-01-20T00:00:00.000Z,1.6283
1998-01-21T00:00:00.000Z,1.628
1998-01-22T00:00:00.000Z,1.6482
1998-01-23T00:00:00.000Z,1.6662
1998-01-26T00:00:00.000Z,1.6588
1998-01-27T00:00:00.000Z,1.6481
1998-01-28T00:00:00.000Z,1.6421
1998-01-29T00:00:00.000Z,1.6383
1998-01-30T00:00:00.000Z,1.635
1998-02-02T00:00:00.000Z,1.636
1998-02-03T00:00:00.000Z,1.6423
1998-02-04T00:00:00.000Z,1.6533
1998-02-05T00:00:00.000Z,1.655
1998-02-06T00:00:00.000Z,1.6505
1998-02-09T00:00:00.000Z,1.634
1998-02-10T00:00:00.000Z,1.6243
1998-02-11T00:00:00.000Z,1.6324
1998-02-12T00:00:00.000Z,1.6384
1998-02-13T00:00:00.000Z,1.6365
1998-02-16T00:00:00.000Z,1.6375
1998-02-17T00:00:00.000Z,1.6327
1998-02-18T00:00:00.000Z,1.6413
1998-02-19T00:00:00.000Z,1.6348
1998-02-20T00:00:00.000Z,1.6361
1998-02-23T00:00:00.000Z,1.6433
1998-02-24T00:00:00.000Z,1.6477
1998-02-25T00:00:00.000Z,1.6469
1998-02-26T00:00:00.000Z,1.646
1998-02-27T00:00:00.000Z,1.6457
1998-03-02T00:00:00.000Z,1.6479
1998-03-03T00:00:00.000Z,1.6528
1998-03-04T00:00:00.000Z,1.6472
1998-03-05T00:00:00.000Z,1.6427
1998-03-06T00:00:00.000Z,1.6372
1998-03-09T00:00:00.000Z,1.6365
1998-03-10T00:00:00.000Z,1.639
1998-03-11T00:00:00.000Z,1.6439
1998-03-12T00:00:00.000Z,1.6567
1998-03-13T00:00:00.000Z,1.6705
1998-03-16T00:00:00.000Z,1.6655
1998-03-17T00:00:00.000Z,1.6708
1998-03-18T00:00:00.000Z,1.6715
1998-03-19T00:00:00.000Z,1.6677
1998-03-20T00:00:00.000Z,1.6648
1998-03-23T00:00:00.000Z,1.6768
1998-03-24T00:00:00.000Z,1.675
1998-03-25T00:00:00.000Z,1.6763
1998-03-26T00:00:00.000Z,1.6857
1998-03-27T00:00:00.000Z,1.6827
1998-03-29T23:00:00.000Z,1.6776
1998-03-30T23:00:00.000Z,1.6745
1998-03-31T23:00:00.000Z,1.6748
1998-04-01T23:00:00.000Z,1.6692
1998-04-02T23:00:00.000Z,1.6603
1998-04-05T23:00:00.000Z,1.6608
1998-04-06T23:00:00.000Z,1.6678
1998-04-07T23:00:00.000Z,1.6681
1998-04-08T23:00:00.000Z,1.6743
1998-04-13T23:00:00.000Z,1.6848
1998-04-14T23:00:00.000Z,1.6852
1998-04-15T23:00:00.000Z,1.6926
1998-04-16T23:00:00.000Z,1.6852
1998-04-19T23:00:00.000Z,1.678
1998-04-20T23:00:00.000Z,1.6753
1998-04-21T23:00:00.000Z,1.675
1998-04-22T23:00:00.000Z,1.665
1998-04-23T23:00:00.000Z,1.6673
1998-04-26T23:00:00.000Z,1.6698
1998-04-27T23:00:00.000Z,1.6685
1998-04-28T23:00:00.000Z,1.6708
1998-04-29T23:00:00.000Z,1.6726
1998-04-30T23:00:00.000Z,1.6655
1998-05-04T23:00:00.000Z,1.659
1998-05-05T23:00:00.000Z,1.6618
1998-05-06T23:00:00.000Z,1.646
1998-05-07T23:00:00.000Z,1.6365
1998-05-10T23:00:00.000Z,1.6304
1998-05-11T23:00:00.000Z,1.6341
1998-05-12T23:00:00.000Z,1.6338
1998-05-13T23:00:00.000Z,1.6308
1998-05-14T23:00:00.000Z,1.6293
1998-05-17T23:00:00.000Z,1.621
1998-05-18T23:00:00.000Z,1.6243
1998-05-19T23:00:00.000Z,1.6315
1998-05-20T23:00:00.000Z,1.6322
1998-05-21T23:00:00.000Z,1.6329
1998-05-25T23:00:00.000Z,1.6356
1998-05-26T23:00:00.000Z,1.6307
1998-05-27T23:00:00.000Z,1.6283
1998-05-28T23:00:00.000Z,1.6315
1998-05-31T23:00:00.000Z,1.6373
1998-06-01T23:00:00.000Z,1.6376
1998-06-02T23:00:00.000Z,1.638
1998-06-03T23:00:00.000Z,1.6428
1998-06-04T23:00:00.000Z,1.6362
1998-06-07T23:00:00.000Z,1.6327
1998-06-08T23:00:00.000Z,1.6361
1998-06-09T23:00:00.000Z,1.6285
1998-06-10T23:00:00.000Z,1.6302
1998-06-11T23:00:00.000Z,1.631
1998-06-14T23:00:00.000Z,1.6351
1998-06-15T23:00:00.000Z,1.6528
1998-06-16T23:00:00.000Z,1.6587
1998-06-17T23:00:00.000Z,1.6739
1998-06-18T23:00:00.000Z,1.6749
1998-06-21T23:00:00.000Z,1.6727
1998-06-22T23:00:00.000Z,1.6653
1998-06-23T23:00:00.000Z,1.6672
1998-06-24T23:00:00.000Z,1.669
1998-06-25T23:00:00.000Z,1.6633
1998-06-28T23:00:00.000Z,1.6652
1998-06-29T23:00:00.000Z,1.6673
1998-06-30T23:00:00.000Z,1.6593
1998-07-01T23:00:00.000Z,1.658
1998-07-02T23:00:00.000Z,1.6474
1998-07-05T23:00:00.000Z,1.6468
1998-07-06T23:00:00.000Z,1.6397
1998-07-07T23:00:00.000Z,1.6375
1998-07-08T23:00:00.000Z,1.6303
1998-07-09T23:00:00.000Z,1.6322
1998-07-12T23:00:00.000Z,1.6421
1998-07-13T23:00:00.000Z,1.6373
1998-07-14T23:00:00.000Z,1.6325
1998-07-15T23:00:00.000Z,1.6378
1998-07-16T23:00:00.000Z,1.6404
1998-07-19T23:00:00.000Z,1.6489
1998-07-20T23:00:00.000Z,1.647
1998-07-21T23:00:00.000Z,1.6407
1998-07-22T23:00:00.000Z,1.6428
1998-07-23T23:00:00.000Z,1.6587
1998-07-26T23:00:00.000Z,1.6556
1998-07-27T23:00:00.000Z,1.651
1998-07-28T23:00:00.000Z,1.6423
1998-07-29T23:00:00.000Z,1.6403
1998-07-30T23:00:00.000Z,1.6355
1998-08-02T23:00:00.000Z,1.6249
1998-08-03T23:00:00.000Z,1.6331
1998-08-04T23:00:00.000Z,1.6364
1998-08-05T23:00:00.000Z,1.6325
1998-08-06T23:00:00.000Z,1.6326
1998-08-09T23:00:00.000Z,1.6321
1998-08-10T23:00:00.000Z,1.6325
1998-08-11T23:00:00.000Z,1.6294
1998-08-12T23:00:00.000Z,1.6261
1998-08-13T23:00:00.000Z,1.6222
1998-08-16T23:00:00.000Z,1.6162
1998-08-17T23:00:00.000Z,1.6163
1998-08-18T23:00:00.000Z,1.6212
1998-08-19T23:00:00.000Z,1.6265
1998-08-20T23:00:00.000Z,1.6329
1998-08-23T23:00:00.000Z,1.6396
1998-08-24T23:00:00.000Z,1.6388
1998-08-25T23:00:00.000Z,1.6362
1998-08-26T23:00:00.000Z,1.6463
1998-08-27T23:00:00.000Z,1.6632
1998-08-31T23:00:00.000Z,1.6772
1998-09-01T23:00:00.000Z,1.6696
1998-09-02T23:00:00.000Z,1.6814
1998-09-03T23:00:00.000Z,1.6736
1998-09-06T23:00:00.000Z,1.6685
1998-09-07T23:00:00.000Z,1.657
1998-09-08T23:00:00.000Z,1.6632
1998-09-09T23:00:00.000Z,1.6817
1998-09-10T23:00:00.000Z,1.6841
1998-09-13T23:00:00.000Z,1.6765
1998-09-14T23:00:00.000Z,1.6735
1998-09-15T23:00:00.000Z,1.676
1998-09-16T23:00:00.000Z,1.6867
1998-09-17T23:00:00.000Z,1.684
1998-09-20T23:00:00.000Z,1.6843
1998-09-21T23:00:00.000Z,1.6832
1998-09-22T23:00:00.000Z,1.6824
1998-09-23T23:00:00.000Z,1.6924
1998-09-24T23:00:00.000Z,1.7025
1998-09-27T23:00:00.000Z,1.7044
1998-09-28T23:00:00.000Z,1.7067
1998-09-29T23:00:00.000Z,1.6997
1998-09-30T23:00:00.000Z,1.7018
1998-10-01T23:00:00.000Z,1.7085
1998-10-04T23:00:00.000Z,1.6906
1998-10-05T23:00:00.000Z,1.6857
1998-10-06T23:00:00.000Z,1.6965
1998-10-07T23:00:00.000Z,1.7192
1998-10-08T23:00:00.000Z,1.7128
1998-10-11T23:00:00.000Z,1.6935
1998-10-12T23:00:00.000Z,1.7024
1998-10-13T23:00:00.000Z,1.7051
1998-10-14T23:00:00.000Z,1.7046
1998-10-15T23:00:00.000Z,1.7018
1998-10-18T23:00:00.000Z,1.699
1998-10-19T23:00:00.000Z,1.7049
1998-10-20T23:00:00.000Z,1.6984
1998-10-21T23:00:00.000Z,1.6972
1998-10-22T23:00:00.000Z,1.6927
1998-10-26T00:00:00.000Z,1.6865
1998-10-27T00:00:00.000Z,1.6683
1998-10-28T00:00:00.000Z,1.6713
1998-10-29T00:00:00.000Z,1.6784
1998-10-30T00:00:00.000Z,1.6752
1998-11-02T00:00:00.000Z,1.6678
1998-11-03T00:00:00.000Z,1.6567
1998-11-04T00:00:00.000Z,1.6557
1998-11-05T00:00:00.000Z,1.6623
1998-11-06T00:00:00.000Z,1.6628
1998-11-09T00:00:00.000Z,1.6594
1998-11-10T00:00:00.000Z,1.6623
1998-11-11T00:00:00.000Z,1.6612
1998-11-12T00:00:00.000Z,1.6532
1998-11-13T00:00:00.000Z,1.6657
1998-11-16T00:00:00.000Z,1.6755
1998-11-17T00:00:00.000Z,1.6758
1998-11-18T00:00:00.000Z,1.6733
1998-11-19T00:00:00.000Z,1.6681
1998-11-20T00:00:00.000Z,1.6566
1998-11-23T00:00:00.000Z,1.6533
1998-11-24T00:00:00.000Z,1.6616
1998-11-25T00:00:00.000Z,1.6618
1998-11-26T00:00:00.000Z,1.6612
1998-11-27T00:00:00.000Z,1.6561
1998-11-30T00:00:00.000Z,1.6513
1998-12-01T00:00:00.000Z,1.6529
1998-12-02T00:00:00.000Z,1.6613
1998-12-03T00:00:00.000Z,1.6632
1998-12-04T00:00:00.000Z,1.6642
1998-12-07T00:00:00.000Z,1.6522
1998-12-08T00:00:00.000Z,1.6528
1998-12-09T00:00:00.000Z,1.658
1998-12-10T00:00:00.000Z,1.6643
1998-12-11T00:00:00.000Z,1.6822
1998-12-14T00:00:00.000Z,1.6869
1998-12-15T00:00:00.000Z,1.6835
1998-12-16T00:00:00.000Z,1.676
1998-12-17T00:00:00.000Z,1.6738
1998-12-18T00:00:00.000Z,1.6816
1998-12-21T00:00:00.000Z,1.6809
1998-12-22T00:00:00.000Z,1.678
1998-12-23T00:00:00.000Z,1.6784
1998-12-24T00:00:00.000Z,1.6735
1998-12-29T00:00:00.000Z,1.6826
1998-12-30T00:00:00.000Z,1.6707
1998-12-31T00:00:00.000Z,1.664
1999-01-04T00:00:00.000Z,1.66
1999-01-05T00:00:00.000Z,1.6556
1999-01-06T00:00:00.000Z,1.6559
1999-01-07T00:00:00.000Z,1.6496
1999-01-08T00:00:00.000Z,1.6402
1999-01-11T00:00:00.000Z,1.6399
1999-01-12T00:00:00.000Z,1.6308
1999-01-13T00:00:00.000Z,1.6521
1999-01-14T00:00:00.000Z,1.6578
1999-01-15T00:00:00.000Z,1.6529
1999-01-18T00:00:00.000Z,1.6515
1999-01-19T00:00:00.000Z,1.6584
1999-01-20T00:00:00.000Z,1.6477
1999-01-21T00:00:00.000Z,1.6518
1999-01-22T00:00:00.000Z,1.654
1999-01-25T00:00:00.000Z,1.6573
1999-01-26T00:00:00.000Z,1.6595
1999-01-27T00:00:00.000Z,1.6521
1999-01-28T00:00:00.000Z,1.6477
1999-01-29T00:00:00.000Z,1.6434
1999-02-01T00:00:00.000Z,1.6404
1999-02-02T00:00:00.000Z,1.6461
1999-02-03T00:00:00.000Z,1.6383
1999-02-04T00:00:00.000Z,1.638
1999-02-05T00:00:00.000Z,1.6383
1999-02-08T00:00:00.000Z,1.6327
1999-02-09T00:00:00.000Z,1.6364
1999-02-10T00:00:00.000Z,1.6289
1999-02-11T00:00:00.000Z,1.6252
1999-02-12T00:00:00.000Z,1.6292
1999-02-15T00:00:00.000Z,1.6276
1999-02-16T00:00:00.000Z,1.6335
1999-02-17T00:00:00.000Z,1.6359
1999-02-18T00:00:00.000Z,1.6335
1999-02-19T00:00:00.000Z,1.6295
1999-02-22T00:00:00.000Z,1.6226
1999-02-23T00:00:00.000Z,1.6111
1999-02-24T00:00:00.000Z,1.5987
1999-02-25T00:00:00.000Z,1.6041
1999-02-26T00:00:00.000Z,1.6013
1999-03-01T00:00:00.000Z,1.6075
1999-03-02T00:00:00.000Z,1.6158
1999-03-03T00:00:00.000Z,1.6176
1999-03-04T00:00:00.000Z,1.6077
1999-03-05T00:00:00.000Z,1.6098
1999-03-08T00:00:00.000Z,1.6082
1999-03-09T00:00:00.000Z,1.615
1999-03-10T00:00:00.000Z,1.6271
1999-03-11T00:00:00.000Z,1.6265
1999-03-12T00:00:00.000Z,1.6337
1999-03-15T00:00:00.000Z,1.6215
1999-03-16T00:00:00.000Z,1.6242
1999-03-17T00:00:00.000Z,1.6297
1999-03-18T00:00:00.000Z,1.6303
1999-03-19T00:00:00.000Z,1.6292
1999-03-22T00:00:00.000Z,1.6279
1999-03-23T00:00:00.000Z,1.6313
1999-03-24T00:00:00.000Z,1.6434
1999-03-25T00:00:00.000Z,1.6316
1999-03-26T00:00:00.000Z,1.621
1999-03-28T23:00:00.000Z,1.6189
1999-03-29T23:00:00.000Z,1.6137
1999-03-30T23:00:00.000Z,1.6137
1999-03-31T23:00:00.000Z,1.6049
1999-04-05T23:00:00.000Z,1.5898
1999-04-06T23:00:00.000Z,1.5957
1999-04-07T23:00:00.000Z,1.6108
1999-04-08T23:00:00.000Z,1.6059
1999-04-11T23:00:00.000Z,1.615
1999-04-12T23:00:00.000Z,1.6168
1999-04-13T23:00:00.000Z,1.6176
1999-04-14T23:00:00.000Z,1.6121
1999-04-15T23:00:00.000Z,1.6145
1999-04-18T23:00:00.000Z,1.6116
1999-04-19T23:00:00.000Z,1.616
1999-04-20T23:00:00.000Z,1.6064
1999-04-21T23:00:00.000Z,1.6111
1999-04-22T23:00:00.000Z,1.6168
1999-04-25T23:00:00.000Z,1.6129
1999-04-26T23:00:00.000Z,1.6163
1999-04-27T23:00:00.000Z,1.6152
1999-04-28T23:00:00.000Z,1.6108
1999-04-29T23:00:00.000Z,1.6103
1999-05-03T23:00:00.000Z,1.6205
1999-05-04T23:00:00.000Z,1.6268
1999-05-05T23:00:00.000Z,1.638
1999-05-06T23:00:00.000Z,1.6337
1999-05-09T23:00:00.000Z,1.6308
1999-05-10T23:00:00.000Z,1.6215
1999-05-11T23:00:00.000Z,1.6189
1999-05-12T23:00:00.000Z,1.6192
1999-05-13T23:00:00.000Z,1.6207
1999-05-16T23:00:00.000Z,1.6202
1999-05-17T23:00:00.000Z,1.6202
1999-05-18T23:00:00.000Z,1.6184
1999-05-19T23:00:00.000Z,1.6108
1999-05-20T23:00:00.000Z,1.6013
1999-05-23T23:00:00.000Z,1.5954
1999-05-24T23:00:00.000Z,1.6015
1999-05-25T23:00:00.000Z,1.5967
1999-05-26T23:00:00.000Z,1.5967
1999-05-27T23:00:00.000Z,1.6013
1999-05-31T23:00:00.000Z,1.6082
1999-06-01T23:00:00.000Z,1.6095
1999-06-02T23:00:00.000Z,1.6044
1999-06-03T23:00:00.000Z,1.6064
1999-06-06T23:00:00.000Z,1.6033
1999-06-07T23:00:00.000Z,1.6036
1999-06-08T23:00:00.000Z,1.6003
1999-06-09T23:00:00.000Z,1.6036
1999-06-10T23:00:00.000Z,1.6095
1999-06-13T23:00:00.000Z,1.61
1999-06-14T23:00:00.000Z,1.5944
1999-06-15T23:00:00.000Z,1.5896
1999-06-16T23:00:00.000Z,1.5918
1999-06-17T23:00:00.000Z,1.5929
1999-06-20T23:00:00.000Z,1.5868
1999-06-21T23:00:00.000Z,1.5883
1999-06-22T23:00:00.000Z,1.5783
1999-06-23T23:00:00.000Z,1.581
1999-06-24T23:00:00.000Z,1.5886
1999-06-27T23:00:00.000Z,1.5818
1999-06-28T23:00:00.000Z,1.58
