LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
FRA,CPI,TOT,AGRWTH,M,1990-01,3.434459,
FRA,CPI,TOT,AGRWTH,M,1990-02,3.356666,
FRA,CPI,TOT,AGRWTH,M,1990-03,3.310284,
FRA,CPI,TOT,AGRWTH,M,1990-04,3.236866,
FRA,CPI,TOT,AGRWTH,M,1990-05,2.983006,
FRA,CPI,TOT,AGRWTH,M,1990-06,2.85179,
FRA,CPI,TOT,AGRWTH,M,1990-07,2.593738,
FRA,CPI,TOT,AGRWTH,M,1990-08,3.091928,
FRA,CPI,TOT,AGRWTH,M,1990-09,3.591371,
FRA,CPI,TOT,AGRWTH,M,1990-10,3.584381,
FRA,CPI,TOT,AGRWTH,M,1990-11,3.245483,
FRA,CPI,TOT,AGRWTH,M,1990-12,3.055406,
FRA,CPI,TOT,AGRWTH,M,1991-01,3.342367,
FRA,CPI,TOT,AGRWTH,M,1991-02,3.395433,
FRA,CPI,TOT,AGRWTH,M,1991-03,3.342326,
FRA,CPI,TOT,AGRWTH,M,1991-04,3.085408,
FRA,CPI,TOT,AGRWTH,M,1991-05,3.259414,
FRA,CPI,TOT,AGRWTH,M,1991-06,3.527836,
FRA,CPI,TOT,AGRWTH,M,1991-07,3.764881,
FRA,CPI,TOT,AGRWTH,M,1991-08,3.208161,
FRA,CPI,TOT,AGRWTH,M,1991-09,2.642396,
FRA,CPI,TOT,AGRWTH,M,1991-10,2.718503,
FRA,CPI,TOT,AGRWTH,M,1991-11,3.279169,
FRA,CPI,TOT,AGRWTH,M,1991-12,3.017873,
FRA,CPI,TOT,AGRWTH,M,1992-01,2.622378,
FRA,CPI,TOT,AGRWTH,M,1992-02,2.789887,
FRA,CPI,TOT,AGRWTH,M,1992-03,2.929659,
FRA,CPI,TOT,AGRWTH,M,1992-04,2.834008,
FRA,CPI,TOT,AGRWTH,M,1992-05,2.839435,
FRA,CPI,TOT,AGRWTH,M,1992-06,2.530554,
FRA,CPI,TOT,AGRWTH,M,1992-07,2.208519,
FRA,CPI,TOT,AGRWTH,M,1992-08,2.034092,
FRA,CPI,TOT,AGRWTH,M,1992-09,2.159611,
FRA,CPI,TOT,AGRWTH,M,1992-10,1.920888,
FRA,CPI,TOT,AGRWTH,M,1992-11,1.63005,
FRA,CPI,TOT,AGRWTH,M,1992-12,1.905575,
FRA,CPI,TOT,AGRWTH,M,1993-01,2.129472,
FRA,CPI,TOT,AGRWTH,M,1993-02,2.04976,
FRA,CPI,TOT,AGRWTH,M,1993-03,2.240383,
FRA,CPI,TOT,AGRWTH,M,1993-04,2.151294,
FRA,CPI,TOT,AGRWTH,M,1993-05,1.962158,
FRA,CPI,TOT,AGRWTH,M,1993-06,1.963259,
FRA,CPI,TOT,AGRWTH,M,1993-07,2.104672,
FRA,CPI,TOT,AGRWTH,M,1993-08,2.16201,
FRA,CPI,TOT,AGRWTH,M,1993-09,2.197956,
FRA,CPI,TOT,AGRWTH,M,1993-10,2.094095,
FRA,CPI,TOT,AGRWTH,M,1993-11,2.09205,
FRA,CPI,TOT,AGRWTH,M,1993-12,2.107173,
FRA,CPI,TOT,AGRWTH,M,1994-01,1.834862,
FRA,CPI,TOT,AGRWTH,M,1994-02,1.773099,
FRA,CPI,TOT,AGRWTH,M,1994-03,1.488423,
FRA,CPI,TOT,AGRWTH,M,1994-04,1.63799,
FRA,CPI,TOT,AGRWTH,M,1994-05,1.718213,
FRA,CPI,TOT,AGRWTH,M,1994-06,1.732912,
FRA,CPI,TOT,AGRWTH,M,1994-07,1.635289,
FRA,CPI,TOT,AGRWTH,M,1994-08,1.621547,
FRA,CPI,TOT,AGRWTH,M,1994-09,1.616438,
FRA,CPI,TOT,AGRWTH,M,1994-10,1.654588,
FRA,CPI,TOT,AGRWTH,M,1994-11,1.571038,
FRA,CPI,TOT,AGRWTH,M,1994-12,1.585349,
FRA,CPI,TOT,AGRWTH,M,1995-01,1.719902,
FRA,CPI,TOT,AGRWTH,M,1995-02,1.742208,
FRA,CPI,TOT,AGRWTH,M,1995-03,1.819663,
FRA,CPI,TOT,AGRWTH,M,1995-04,1.665764,
FRA,CPI,TOT,AGRWTH,M,1995-05,1.594595,
FRA,CPI,TOT,AGRWTH,M,1995-06,1.635798,
FRA,CPI,TOT,AGRWTH,M,1995-07,1.460249,
FRA,CPI,TOT,AGRWTH,M,1995-08,1.960784,
FRA,CPI,TOT,AGRWTH,M,1995-09,2.008628,
FRA,CPI,TOT,AGRWTH,M,1995-10,1.896691,
FRA,CPI,TOT,AGRWTH,M,1995-11,1.963685,
FRA,CPI,TOT,AGRWTH,M,1995-12,2.085295,
FRA,CPI,TOT,AGRWTH,M,1996-01,1.945786,
FRA,CPI,TOT,AGRWTH,M,1996-02,2.020067,
FRA,CPI,TOT,AGRWTH,M,1996-03,2.36063,
FRA,CPI,TOT,AGRWTH,M,1996-04,2.357799,
FRA,CPI,TOT,AGRWTH,M,1996-05,2.420857,
FRA,CPI,TOT,AGRWTH,M,1996-06,2.301144,
FRA,CPI,TOT,AGRWTH,M,1996-07,2.305437,
FRA,CPI,TOT,AGRWTH,M,1996-08,1.618037,
FRA,CPI,TOT,AGRWTH,M,1996-09,1.559403,
FRA,CPI,TOT,AGRWTH,M,1996-10,1.716172,
FRA,CPI,TOT,AGRWTH,M,1996-11,1.543332,
FRA,CPI,TOT,AGRWTH,M,1996-12,1.660517,
FRA,CPI,TOT,AGRWTH,M,1997-01,1.763854,
FRA,CPI,TOT,AGRWTH,M,1997-02,1.586677,
FRA,CPI,TOT,AGRWTH,M,1997-03,1.016287,
FRA,CPI,TOT,AGRWTH,M,1997-04,0.937012,
FRA,CPI,TOT,AGRWTH,M,1997-05,0.8701299,
FRA,CPI,TOT,AGRWTH,M,1997-06,0.9621636,
FRA,CPI,TOT,AGRWTH,M,1997-07,1.016022,
FRA,CPI,TOT,AGRWTH,M,1997-08,1.474811,
FRA,CPI,TOT,AGRWTH,M,1997-09,1.353286,
FRA,CPI,TOT,AGRWTH,M,1997-10,1.038287,
FRA,CPI,TOT,AGRWTH,M,1997-11,1.299039,
FRA,CPI,TOT,AGRWTH,M,1997-12,1.140783,
FRA,CPI,TOT,AGRWTH,M,1998-01,0.607942,
FRA,CPI,TOT,AGRWTH,M,1998-02,0.7744933,
FRA,CPI,TOT,AGRWTH,M,1998-03,0.8641816,
FRA,CPI,TOT,AGRWTH,M,1998-04,1.03146,
FRA,CPI,TOT,AGRWTH,M,1998-05,0.9141238,
FRA,CPI,TOT,AGRWTH,M,1998-06,1.017386,
FRA,CPI,TOT,AGRWTH,M,1998-07,0.8123791,
FRA,CPI,TOT,AGRWTH,M,1998-08,0.6173633,
FRA,CPI,TOT,AGRWTH,M,1998-09,0.3979972,
FRA,CPI,TOT,AGRWTH,M,1998-10,0.3982017,
FRA,CPI,TOT,AGRWTH,M,1998-11,0.1667094,
FRA,CPI,TOT,AGRWTH,M,1998-12,0.2178929,
FRA,CPI,TOT,AGRWTH,M,1999-01,0.2442787,
FRA,CPI,TOT,AGRWTH,M,1999-02,0.1793263,
FRA,CPI,TOT,AGRWTH,M,1999-03,0.3452685,
FRA,CPI,TOT,AGRWTH,M,1999-04,0.4211332,
FRA,CPI,TOT,AGRWTH,M,1999-05,0.4082674,
FRA,CPI,TOT,AGRWTH,M,1999-06,0.3187149,
FRA,CPI,TOT,AGRWTH,M,1999-07,0.3837298,
FRA,CPI,TOT,AGRWTH,M,1999-08,0.4857472,
FRA,CPI,TOT,AGRWTH,M,1999-09,0.6905371,
FRA,CPI,TOT,AGRWTH,M,1999-10,0.8060389,
FRA,CPI,TOT,AGRWTH,M,1999-11,0.9089745,
FRA,CPI,TOT,AGRWTH,M,1999-12,1.253357,
FRA,CPI,TOT,AGRWTH,M,2000-01,1.539053,
FRA,CPI,TOT,AGRWTH,M,2000-02,1.355325,
FRA,CPI,TOT,AGRWTH,M,2000-03,1.491016,
FRA,CPI,TOT,AGRWTH,M,2000-04,1.207269,
FRA,CPI,TOT,AGRWTH,M,2000-05,1.397713,
FRA,CPI,TOT,AGRWTH,M,2000-06,1.66476,
FRA,CPI,TOT,AGRWTH,M,2000-07,1.771152,
FRA,CPI,TOT,AGRWTH,M,2000-08,1.793665,
FRA,CPI,TOT,AGRWTH,M,2000-09,2.146304,
FRA,CPI,TOT,AGRWTH,M,2000-10,1.954563,
FRA,CPI,TOT,AGRWTH,M,2000-11,2.144126,
FRA,CPI,TOT,AGRWTH,M,2000-12,1.642036,
FRA,CPI,TOT,AGRWTH,M,2001-01,1.212581,
FRA,CPI,TOT,AGRWTH,M,2001-02,1.362432,
FRA,CPI,TOT,AGRWTH,M,2001-03,1.343546,
FRA,CPI,TOT,AGRWTH,M,2001-04,1.83325,
FRA,CPI,TOT,AGRWTH,M,2001-05,2.255639,
FRA,CPI,TOT,AGRWTH,M,2001-06,2.0625,
FRA,CPI,TOT,AGRWTH,M,2001-07,2.015776,
FRA,CPI,TOT,AGRWTH,M,2001-08,1.824544,
FRA,CPI,TOT,AGRWTH,M,2001-09,1.491981,
FRA,CPI,TOT,AGRWTH,M,2001-10,1.680568,
FRA,CPI,TOT,AGRWTH,M,2001-11,1.179978,
FRA,CPI,TOT,AGRWTH,M,2001-12,1.354542,
FRA,CPI,TOT,AGRWTH,M,2002-01,2.258829,
FRA,CPI,TOT,AGRWTH,M,2002-02,2.103298,
FRA,CPI,TOT,AGRWTH,M,2002-03,2.093916,
FRA,CPI,TOT,AGRWTH,M,2002-04,1.985204,
FRA,CPI,TOT,AGRWTH,M,2002-05,1.482843,
FRA,CPI,TOT,AGRWTH,M,2002-06,1.408451,
FRA,CPI,TOT,AGRWTH,M,2002-07,1.620029,
FRA,CPI,TOT,AGRWTH,M,2002-08,1.853215,
FRA,CPI,TOT,AGRWTH,M,2002-09,1.84981,
FRA,CPI,TOT,AGRWTH,M,2002-10,1.946621,
FRA,CPI,TOT,AGRWTH,M,2002-11,2.221949,
FRA,CPI,TOT,AGRWTH,M,2002-12,2.268269,
FRA,CPI,TOT,AGRWTH,M,2003-01,1.98926,
FRA,CPI,TOT,AGRWTH,M,2003-02,2.571916,
FRA,CPI,TOT,AGRWTH,M,2003-03,2.536408,
FRA,CPI,TOT,AGRWTH,M,2003-04,2.007012,
FRA,CPI,TOT,AGRWTH,M,2003-05,1.763072,
FRA,CPI,TOT,AGRWTH,M,2003-06,1.968599,
FRA,CPI,TOT,AGRWTH,M,2003-07,1.859903,
FRA,CPI,TOT,AGRWTH,M,2003-08,1.867695,
FRA,CPI,TOT,AGRWTH,M,2003-09,2.0688,
FRA,CPI,TOT,AGRWTH,M,2003-10,2.125615,
FRA,CPI,TOT,AGRWTH,M,2003-11,2.245707,
FRA,CPI,TOT,AGRWTH,M,2003-12,2.181993,
FRA,CPI,TOT,AGRWTH,M,2004-01,1.986359,
FRA,CPI,TOT,AGRWTH,M,2004-02,1.71123,
FRA,CPI,TOT,AGRWTH,M,2004-03,1.704344,
FRA,CPI,TOT,AGRWTH,M,2004-04,2.109755,
FRA,CPI,TOT,AGRWTH,M,2004-05,2.610656,
FRA,CPI,TOT,AGRWTH,M,2004-06,2.451735,
FRA,CPI,TOT,AGRWTH,M,2004-07,2.395068,
FRA,CPI,TOT,AGRWTH,M,2004-08,2.377573,
FRA,CPI,TOT,AGRWTH,M,2004-09,2.085788,
FRA,CPI,TOT,AGRWTH,M,2004-10,2.12841,
FRA,CPI,TOT,AGRWTH,M,2004-11,2.067183,
FRA,CPI,TOT,AGRWTH,M,2004-12,2.076734,
FRA,CPI,TOT,AGRWTH,M,2005-01,1.513552,
FRA,CPI,TOT,AGRWTH,M,2005-02,1.705807,
FRA,CPI,TOT,AGRWTH,M,2005-03,1.943442,
FRA,CPI,TOT,AGRWTH,M,2005-04,1.880441,
FRA,CPI,TOT,AGRWTH,M,2005-05,1.5728,
FRA,CPI,TOT,AGRWTH,M,2005-06,1.653179,
FRA,CPI,TOT,AGRWTH,M,2005-07,1.667439,
FRA,CPI,TOT,AGRWTH,M,2005-08,1.837088,
FRA,CPI,TOT,AGRWTH,M,2005-09,2.135519,
FRA,CPI,TOT,AGRWTH,M,2005-10,1.853771,
FRA,CPI,TOT,AGRWTH,M,2005-11,1.588032,
FRA,CPI,TOT,AGRWTH,M,2005-12,1.597701,
FRA,CPI,TOT,AGRWTH,M,2006-01,2.057328,
FRA,CPI,TOT,AGRWTH,M,2006-02,1.826536,
FRA,CPI,TOT,AGRWTH,M,2006-03,1.472603,
FRA,CPI,TOT,AGRWTH,M,2006-04,1.709012,
FRA,CPI,TOT,AGRWTH,M,2006-05,2.072185,
FRA,CPI,TOT,AGRWTH,M,2006-06,1.956101,
FRA,CPI,TOT,AGRWTH,M,2006-07,1.936219,
FRA,CPI,TOT,AGRWTH,M,2006-08,1.883367,
FRA,CPI,TOT,AGRWTH,M,2006-09,1.265823,
FRA,CPI,TOT,AGRWTH,M,2006-10,1.062627,
FRA,CPI,TOT,AGRWTH,M,2006-11,1.381966,
FRA,CPI,TOT,AGRWTH,M,2006-12,1.493382,
FRA,CPI,TOT,AGRWTH,M,2007-01,1.245753,
FRA,CPI,TOT,AGRWTH,M,2007-02,1.049188,
FRA,CPI,TOT,AGRWTH,M,2007-03,1.192485,
FRA,CPI,TOT,AGRWTH,M,2007-04,1.254621,
FRA,CPI,TOT,AGRWTH,M,2007-05,1.070831,
FRA,CPI,TOT,AGRWTH,M,2007-06,1.19353,
FRA,CPI,TOT,AGRWTH,M,2007-07,1.106145,
FRA,CPI,TOT,AGRWTH,M,2007-08,1.180401,
FRA,CPI,TOT,AGRWTH,M,2007-09,1.517857,
FRA,CPI,TOT,AGRWTH,M,2007-10,2.002237,
FRA,CPI,TOT,AGRWTH,M,2007-11,2.446927,
FRA,CPI,TOT,AGRWTH,M,2007-12,2.586111,
FRA,CPI,TOT,AGRWTH,M,2008-01,2.818792,
FRA,CPI,TOT,AGRWTH,M,2008-02,2.846935,
FRA,CPI,TOT,AGRWTH,M,2008-03,3.179544,
FRA,CPI,TOT,AGRWTH,M,2008-04,3.020246,
FRA,CPI,TOT,AGRWTH,M,2008-05,3.321929,
FRA,CPI,TOT,AGRWTH,M,2008-06,3.571429,
FRA,CPI,TOT,AGRWTH,M,2008-07,3.613659,
FRA,CPI,TOT,AGRWTH,M,2008-08,3.158706,
FRA,CPI,TOT,AGRWTH,M,2008-09,2.979331,
FRA,CPI,TOT,AGRWTH,M,2008-10,2.664766,
FRA,CPI,TOT,AGRWTH,M,2008-11,1.625041,
FRA,CPI,TOT,AGRWTH,M,2008-12,0.999674,
FRA,CPI,TOT,AGRWTH,M,2009-01,0.7071366,
FRA,CPI,TOT,AGRWTH,M,2009-02,0.8684325,
FRA,CPI,TOT,AGRWTH,M,2009-03,0.3016916,
FRA,CPI,TOT,AGRWTH,M,2009-04,0.128866,
FRA,CPI,TOT,AGRWTH,M,2009-05,-0.2563555,
FRA,CPI,TOT,AGRWTH,M,2009-06,-0.48957,
FRA,CPI,TOT,AGRWTH,M,2009-07,-0.725256,
FRA,CPI,TOT,AGRWTH,M,2009-08,-0.181372,
FRA,CPI,TOT,AGRWTH,M,2009-09,-0.3629764,
FRA,CPI,TOT,AGRWTH,M,2009-10,-0.2136296,
FRA,CPI,TOT,AGRWTH,M,2009-11,0.3970809,
FRA,CPI,TOT,AGRWTH,M,2009-12,0.9144701,
FRA,CPI,TOT,AGRWTH,M,2010-01,1.101869,
FRA,CPI,TOT,AGRWTH,M,2010-02,1.280672,
FRA,CPI,TOT,AGRWTH,M,2010-03,1.589859,
FRA,CPI,TOT,AGRWTH,M,2010-04,1.683827,
FRA,CPI,TOT,AGRWTH,M,2010-05,1.649175,
FRA,CPI,TOT,AGRWTH,M,2010-06,1.508021,
FRA,CPI,TOT,AGRWTH,M,2010-07,1.675978,
FRA,CPI,TOT,AGRWTH,M,2010-08,1.389483,
FRA,CPI,TOT,AGRWTH,M,2010-09,1.564342,
FRA,CPI,TOT,AGRWTH,M,2010-10,1.594948,
FRA,CPI,TOT,AGRWTH,M,2010-11,1.571352,
FRA,CPI,TOT,AGRWTH,M,2010-12,1.759062,
FRA,CPI,TOT,AGRWTH,M,2011-01,1.741639,
FRA,CPI,TOT,AGRWTH,M,2011-02,1.657635,
FRA,CPI,TOT,AGRWTH,M,2011-03,1.987945,
FRA,CPI,TOT,AGRWTH,M,2011-04,2.07784,
FRA,CPI,TOT,AGRWTH,M,2011-05,2.012221,
FRA,CPI,TOT,AGRWTH,M,2011-06,2.10726,
FRA,CPI,TOT,AGRWTH,M,2011-07,1.94421,
FRA,CPI,TOT,AGRWTH,M,2011-08,2.234872,
FRA,CPI,TOT,AGRWTH,M,2011-09,2.236523,
FRA,CPI,TOT,AGRWTH,M,2011-10,2.349594,
FRA,CPI,TOT,AGRWTH,M,2011-11,2.51526,
FRA,CPI,TOT,AGRWTH,M,2011-12,2.462022,
FRA,CPI,TOT,AGRWTH,M,2012-01,2.352447,
FRA,CPI,TOT,AGRWTH,M,2012-02,2.289119,
FRA,CPI,TOT,AGRWTH,M,2012-03,2.301711,
FRA,CPI,TOT,AGRWTH,M,2012-04,2.087208,
FRA,CPI,TOT,AGRWTH,M,2012-05,1.982857,
FRA,CPI,TOT,AGRWTH,M,2012-06,1.929625,
FRA,CPI,TOT,AGRWTH,M,2012-07,1.938226,
FRA,CPI,TOT,AGRWTH,M,2012-08,2.082904,
FRA,CPI,TOT,AGRWTH,M,2012-09,1.908988,
FRA,CPI,TOT,AGRWTH,M,2012-10,1.852996,
FRA,CPI,TOT,AGRWTH,M,2012-11,1.416692,
FRA,CPI,TOT,AGRWTH,M,2012-12,1.329243,
FRA,CPI,TOT,AGRWTH,M,2013-01,1.169711,
FRA,CPI,TOT,AGRWTH,M,2013-02,1.042305,
FRA,CPI,TOT,AGRWTH,M,2013-03,0.9729401,
FRA,CPI,TOT,AGRWTH,M,2013-04,0.6882591,
FRA,CPI,TOT,AGRWTH,M,2013-05,0.8,
FRA,CPI,TOT,AGRWTH,M,2013-06,0.9313626,
FRA,CPI,TOT,AGRWTH,M,2013-07,1.067616,
FRA,CPI,TOT,AGRWTH,M,2013-08,0.8686869,
FRA,CPI,TOT,AGRWTH,M,2013-09,0.8809234,
FRA,CPI,TOT,AGRWTH,M,2013-10,0.5659996,
FRA,CPI,TOT,AGRWTH,M,2013-11,0.6782063,
FRA,CPI,TOT,AGRWTH,M,2013-12,0.7063572,
FRA,CPI,TOT,AGRWTH,M,2014-01,0.6490873,
FRA,CPI,TOT,AGRWTH,M,2014-02,0.9203075,
FRA,CPI,TOT,AGRWTH,M,2014-03,0.6122654,
FRA,CPI,TOT,AGRWTH,M,2014-04,0.7237636,
FRA,CPI,TOT,AGRWTH,M,2014-05,0.6831425,
FRA,CPI,TOT,AGRWTH,M,2014-06,0.4814443,
FRA,CPI,TOT,AGRWTH,M,2014-07,0.4627767,
FRA,CPI,TOT,AGRWTH,M,2014-08,0.4406169,
FRA,CPI,TOT,AGRWTH,M,2014-09,0.291077,
FRA,CPI,TOT,AGRWTH,M,2014-10,0.4522613,
FRA,CPI,TOT,AGRWTH,M,2014-11,0.3217374,
FRA,CPI,TOT,AGRWTH,M,2014-12,0.06012024,
FRA,CPI,TOT,AGRWTH,M,2015-01,-0.3829101,
FRA,CPI,TOT,AGRWTH,M,2015-02,-0.2705682,
FRA,CPI,TOT,AGRWTH,M,2015-03,-0.0698324,
FRA,CPI,TOT,AGRWTH,M,2015-04,0.07984032,
FRA,CPI,TOT,AGRWTH,M,2015-05,0.2993414,
FRA,CPI,TOT,AGRWTH,M,2015-06,0.2595328,
FRA,CPI,TOT,AGRWTH,M,2015-07,0.1702383,
FRA,CPI,TOT,AGRWTH,M,2015-08,0.04985045,
FRA,CPI,TOT,AGRWTH,M,2015-09,0.03002402,
FRA,CPI,TOT,AGRWTH,M,2015-10,0.06003001,
FRA,CPI,TOT,AGRWTH,M,2015-11,0.0400882,
FRA,CPI,TOT,AGRWTH,M,2015-12,0.1802524,
FRA,CPI,TOT,AGRWTH,M,2016-01,0.2225369,
FRA,CPI,TOT,AGRWTH,M,2016-02,-0.1909164,
FRA,CPI,TOT,AGRWTH,M,2016-03,-0.1497454,
FRA,CPI,TOT,AGRWTH,M,2016-04,-0.1894695,
FRA,CPI,TOT,AGRWTH,M,2016-05,-0.01989654,
FRA,CPI,TOT,AGRWTH,M,2016-06,0.1891677,
FRA,CPI,TOT,AGRWTH,M,2016-07,0.219934,
FRA,CPI,TOT,AGRWTH,M,2016-08,0.2291978,
FRA,CPI,TOT,AGRWTH,M,2016-09,0.3901951,
FRA,CPI,TOT,AGRWTH,M,2016-10,0.359964,
FRA,CPI,TOT,AGRWTH,M,2016-11,0.5309557,
FRA,CPI,TOT,AGRWTH,M,2016-12,0.6097561,
FRA,CPI,TOT,AGRWTH,M,2017-01,1.34235,
FRA,CPI,TOT,AGRWTH,M,2017-02,1.208094,
FRA,CPI,TOT,AGRWTH,M,2017-03,1.14977,
FRA,CPI,TOT,AGRWTH,M,2017-04,1.168948,
FRA,CPI,TOT,AGRWTH,M,2017-05,0.8059701,
FRA,CPI,TOT,AGRWTH,M,2017-06,0.6856802,
FRA,CPI,TOT,AGRWTH,M,2017-07,0.7182045,
FRA,CPI,TOT,AGRWTH,M,2017-08,0.9047524,
FRA,CPI,TOT,AGRWTH,M,2017-09,0.9866454,
FRA,CPI,TOT,AGRWTH,M,2017-10,1.056093,
FRA,CPI,TOT,AGRWTH,M,2017-11,1.175884,
FRA,CPI,TOT,AGRWTH,M,2017-12,1.19225,
FRA,CPI,TOT,AGRWTH,M,2018-01,1.334528,
FRA,CPI,TOT,AGRWTH,M,2018-02,1.183726,
FRA,CPI,TOT,AGRWTH,M,2018-03,1.561728,
FRA,CPI,TOT,AGRWTH,M,2018-04,1.639344,
FRA,CPI,TOT,AGRWTH,M,2018-05,2.023492,
FRA,CPI,TOT,AGRWTH,M,2018-06,2.023293,
FRA,CPI,TOT,AGRWTH,M,2018-07,2.287808,
FRA,CPI,TOT,AGRWTH,M,2018-08,2.25638,
FRA,CPI,TOT,AGRWTH,M,2018-09,2.20073,
FRA,CPI,TOT,AGRWTH,M,2018-10,2.20842,
FRA,CPI,TOT,AGRWTH,M,2018-11,1.891067,
FRA,CPI,TOT,AGRWTH,M,2018-12,1.590574,
FRA,CPI,TOT,AGRWTH,M,2019-01,1.238329,
FRA,CPI,TOT,AGRWTH,M,2019-02,1.317342,
FRA,CPI,TOT,AGRWTH,M,2019-03,1.109489,
FRA,CPI,TOT,AGRWTH,M,2019-04,1.263117,
FRA,CPI,TOT,AGRWTH,M,2019-05,0.9384675,
FRA,CPI,TOT,AGRWTH,M,2019-06,1.170552,
FRA,CPI,TOT,AGRWTH,M,2019-07,1.065066,
FRA,CPI,TOT,AGRWTH,M,2019-08,1.040663,
FRA,CPI,TOT,AGRWTH,M,2019-09,0.9076864,
FRA,CPI,TOT,AGRWTH,M,2019-10,0.7620334,
FRA,CPI,TOT,AGRWTH,M,2019-11,1.034316,
FRA,CPI,TOT,AGRWTH,M,2019-12,1.45936,
FRA,CPI,TOT,AGRWTH,M,2020-01,1.485293,
FRA,CPI,TOT,AGRWTH,M,2020-02,1.426354,
FRA,CPI,TOT,AGRWTH,M,2020-03,0.6737896,
FRA,CPI,TOT,AGRWTH,M,2020-04,0.326233,
FRA,CPI,TOT,AGRWTH,M,2020-05,0.3642289,
FRA,CPI,TOT,AGRWTH,M,2020-06,0.2008032,
FRA,CPI,TOT,AGRWTH,M,2020-07,0.7760108,
FRA,CPI,TOT,AGRWTH,M,2020-08,0.2193401,
FRA,CPI,TOT,AGRWTH,M,2020-09,0.04784689,
FRA,CPI,TOT,AGRWTH,M,2020-10,0.04786521,
FRA,CPI,TOT,AGRWTH,M,2020-11,0.2009185,
FRA,CPI,TOT,AGRWTH,M,2020-12,-0.01905125,
FRA,CPI,TOT,AGRWTH,M,2021-01,0.5548115,
FRA,CPI,TOT,AGRWTH,M,2021-02,0.5644313,
FRA,CPI,TOT,AGRWTH,M,2021-03,1.109093,
FRA,CPI,TOT,AGRWTH,M,2021-04,1.243305,
FRA,CPI,TOT,AGRWTH,M,2021-05,1.422978,
FRA,CPI,TOT,AGRWTH,M,2021-06,1.479149,
FRA,CPI,TOT,AGRWTH,M,2021-07,1.150299,
FRA,CPI,TOT,AGRWTH,M,2021-08,1.865068,
FRA,CPI,TOT,AGRWTH,M,2021-09,2.161645,
FRA,CPI,TOT,AGRWTH,M,2021-10,2.621759,
FRA,CPI,TOT,AGRWTH,M,2021-11,2.778574,
FRA,CPI,TOT,AGRWTH,M,2021-12,2.75343,
DEU,CPI,TOT,AGRWTH,M,1969-11,1.612903,
DEU,CPI,TOT,AGRWTH,M,1969-12,2.068965,
DEU,CPI,TOT,AGRWTH,M,1970-01,2.981651,
DEU,CPI,TOT,AGRWTH,M,1970-02,2.739726,
DEU,CPI,TOT,AGRWTH,M,1970-03,2.961276,
DEU,CPI,TOT,AGRWTH,M,1970-04,3.416857,
DEU,CPI,TOT,AGRWTH,M,1970-05,3.181818,
DEU,CPI,TOT,AGRWTH,M,1970-06,3.409091,
DEU,CPI,TOT,AGRWTH,M,1970-07,3.409091,
DEU,CPI,TOT,AGRWTH,M,1970-08,3.644647,
DEU,CPI,TOT,AGRWTH,M,1970-09,3.644647,
DEU,CPI,TOT,AGRWTH,M,1970-10,3.863636,
DEU,CPI,TOT,AGRWTH,M,1970-11,4.081633,
DEU,CPI,TOT,AGRWTH,M,1970-12,4.054054,
DEU,CPI,TOT,AGRWTH,M,1971-01,4.008909,
DEU,CPI,TOT,AGRWTH,M,1971-02,4.666667,
DEU,CPI,TOT,AGRWTH,M,1971-03,4.646018,
DEU,CPI,TOT,AGRWTH,M,1971-04,4.845815,
DEU,CPI,TOT,AGRWTH,M,1971-05,5.066079,
DEU,CPI,TOT,AGRWTH,M,1971-06,5.274725,
DEU,CPI,TOT,AGRWTH,M,1971-07,5.714286,
DEU,CPI,TOT,AGRWTH,M,1971-08,5.714286,
DEU,CPI,TOT,AGRWTH,M,1971-09,5.934066,
DEU,CPI,TOT,AGRWTH,M,1971-10,5.908096,
DEU,CPI,TOT,AGRWTH,M,1971-11,5.664488,
DEU,CPI,TOT,AGRWTH,M,1971-12,5.411255,
DEU,CPI,TOT,AGRWTH,M,1972-01,5.567452,
DEU,CPI,TOT,AGRWTH,M,1972-02,5.095541,
DEU,CPI,TOT,AGRWTH,M,1972-03,5.285412,
DEU,CPI,TOT,AGRWTH,M,1972-04,5.042017,
DEU,CPI,TOT,AGRWTH,M,1972-05,4.821803,
DEU,CPI,TOT,AGRWTH,M,1972-06,4.80167,
DEU,CPI,TOT,AGRWTH,M,1972-07,5.197505,
DEU,CPI,TOT,AGRWTH,M,1972-08,5.197505,
DEU,CPI,TOT,AGRWTH,M,1972-09,6.016598,
DEU,CPI,TOT,AGRWTH,M,1972-10,5.991735,
DEU,CPI,TOT,AGRWTH,M,1972-11,6.391753,
DEU,CPI,TOT,AGRWTH,M,1972-12,6.365503,
DEU,CPI,TOT,AGRWTH,M,1973-01,6.288033,
DEU,CPI,TOT,AGRWTH,M,1973-02,6.464646,
DEU,CPI,TOT,AGRWTH,M,1973-03,6.626506,
DEU,CPI,TOT,AGRWTH,M,1973-04,6.8,
DEU,CPI,TOT,AGRWTH,M,1973-05,7.6,
DEU,CPI,TOT,AGRWTH,M,1973-06,7.768924,
DEU,CPI,TOT,AGRWTH,M,1973-07,7.312253,
DEU,CPI,TOT,AGRWTH,M,1973-08,7.312253,
DEU,CPI,TOT,AGRWTH,M,1973-09,6.262231,
DEU,CPI,TOT,AGRWTH,M,1973-10,6.62768,
