rowid,date,currency_code,name,local_price,dollar_ex,dollar_price
15566,2016-07-01,ARS,Argentina,50.0,14.935,3.3478406427854
15578,2016-07-01,EUR,Euro area,3.82,0.908306463,4.20562899815015
15609,2017-01-01,ARS,Argentina,55.0,15.8575,3.4683903515686603
15621,2017-01-01,EUR,Euro area,3.88,0.955246692,4.06177800194884
15652,2017-07-01,ARS,Argentina,70.0,16.9675,4.12553410932665
15664,2017-07-01,EUR,Euro area,3.91,0.875695083,4.4650244998577895
15695,2018-01-01,ARS,Argentina,75.0,18.9375,3.96039603960396
15707,2018-01-01,EUR,Euro area,3.95,0.816826629,4.8357874973246
15738,2018-07-01,ARS,Argentina,75.0,27.725,2.705139765554549
15752,2018-07-01,EUR,Euro area,4.04,0.8532059212490941,4.735082
15794,2019-01-01,ARS,Argentina,75.0,37.455,2.00240288346015
15808,2019-01-01,EUR,Euro area,4.05,0.87248614928238,4.641907499999999
15850,2019-07-09,ARS,Argentina,120.0,41.8045,2.87050437153895
15864,2019-07-09,EUR,Euro area,4.08,0.892339267389462,4.572252
15906,2020-01-14,ARS,Argentina,171.0,60.0656,2.8468874031059404
15920,2020-01-14,EUR,Euro area,4.12,0.8991592860675269,4.582058
15961,2000-04-01,ARS,Argentina,2.5,1.0,2.5
15970,2000-04-01,EUR,Euro area,2.56,1.075268817,2.38080000045235
15989,2001-04-01,ARS,Argentina,2.5,1.0,2.5
15998,2001-04-01,EUR,Euro area,2.57,1.136363636,2.26160000072371
16017,2002-04-01,ARS,Argentina,2.5,3.13,0.7987220447284351
16026,2002-04-01,EUR,Euro area,2.67,1.123595506,2.37629999919206
16049,2003-04-01,ARS,Argentina,4.1,2.88,1.42361111111111
16059,2003-04-01,EUR,Euro area,2.71,0.909090909,2.9810000002981
16080,2004-05-01,ARS,Argentina,4.36,2.95,1.4779661016949202
16092,2004-05-01,EUR,Euro area,2.74,0.833333333,3.2880000013152
16120,2005-06-01,ARS,Argentina,4.75,2.897,1.6396272005522998
16132,2005-06-01,EUR,Euro area,2.92,0.814929509,3.58313199823029
16159,2006-01-01,ARS,Argentina,4.75,3.0638,1.5503622951889802
16169,2006-01-01,EUR,Euro area,2.91,0.82815735,3.5138249995607698
16191,2006-05-01,ARS,Argentina,7.0,3.0565,2.29020121053493
16203,2006-05-01,EUR,Euro area,2.939573529,0.780365992,3.76691649704796
16231,2007-01-01,ARS,Argentina,8.25,3.08875,2.67098340752732
16243,2007-01-01,EUR,Euro area,2.94,0.771813376,3.80921099765962
16271,2007-06-01,ARS,Argentina,8.25,3.0915,2.66860747210092
16283,2007-06-01,EUR,Euro area,3.057482443,0.7337564659999999,4.1668899487422
16311,2008-06-01,ARS,Argentina,11.0,3.0195,3.64298724954463
16323,2008-06-01,EUR,Euro area,3.36856,0.630497147,5.342704588003469
16351,2009-07-01,ARS,Argentina,11.5,3.81125,3.0173827484421096
16363,2009-07-01,EUR,Euro area,3.31,0.7168972690000001,4.6171189975617
16392,2010-01-01,ARS,Argentina,7.0,3.7985,1.84283269711728
16404,2010-01-01,EUR,Euro area,3.36,0.693649638,4.84394399698368
16433,2010-07-01,ARS,Argentina,14.0,3.93375,3.55894502700985
16445,2010-07-01,EUR,Euro area,3.3800310710000003,0.78015291,4.33252382664316
16474,2011-07-01,ARS,Argentina,20.0,4.1325,4.83968542044767
16486,2011-07-01,EUR,Euro area,3.437660401,0.697520315,4.92840183586624
16516,2012-01-01,ARS,Argentina,20.0,4.3135,4.63660600440478
16528,2012-01-01,EUR,Euro area,3.49245637,0.788239467,4.43070477464433
16558,2012-07-01,ARS,Argentina,19.0,4.56625,4.16096359156857
16569,2012-07-01,EUR,Euro area,3.5834822410000005,0.8248443109999999,4.3444346929611095
16598,2013-01-01,ARS,Argentina,19.0,4.9765,3.81794433839044
16610,2013-01-01,EUR,Euro area,3.594849572,0.7369468290000001,4.878031128620269
16640,2013-07-01,ARS,Argentina,21.0,5.4125,3.87990762124711
16652,2013-07-01,EUR,Euro area,3.623870489,0.777756173,4.65939148386547
16682,2014-01-01,ARS,Argentina,21.0,6.92125,3.03413400758534
16694,2014-01-01,EUR,Euro area,3.657962724,0.737218475,4.96184353491684
16724,2014-07-01,ARS,Argentina,21.0,8.16875,2.5707727620505
16736,2014-07-01,EUR,Euro area,3.67923829,0.7427489140000001,4.95354246993891
16767,2015-01-01,ARS,Argentina,28.0,8.61,3.2520325203252
16779,2015-01-01,EUR,Euro area,3.68,0.8630734040000001,4.26383200194175
16810,2015-07-01,ARS,Argentina,28.0,9.135,3.06513409961686
16822,2015-07-01,EUR,Euro area,3.7,0.912700224,4.05390499827466
16853,2016-01-01,ARS,Argentina,33.0,13.80925,2.3897025544472004
16865,2016-01-01,EUR,Euro area,3.72,0.930232558,3.9990000005998496
16896,2016-07-01,ARS,Argentina,50.0,14.935,3.3478406427854
16908,2016-07-01,EUR,Euro area,3.82,0.908306463,4.20562899815015
16939,2017-01-01,ARS,Argentina,55.0,15.8575,3.4683903515686603
16951,2017-01-01,EUR,Euro area,3.88,0.955246692,4.06177800194884
16982,2017-07-01,ARS,Argentina,70.0,16.9675,4.12553410932665
16994,2017-07-01,EUR,Euro area,3.91,0.875695083,4.4650244998577895
17025,2018-01-01,ARS,Argentina,75.0,18.9375,3.96039603960396
17037,2018-01-01,EUR,Euro area,3.95,0.816826629,4.8357874973246
17068,2018-07-01,ARS,Argentina,75.0,27.725,2.705139765554549
17082,2018-07-01,EUR,Euro area,4.04,0.8532059212490941,4.735082
17124,2019-01-01,ARS,Argentina,75.0,37.455,2.00240288346015
17138,2019-01-01,EUR,Euro area,4.05,0.87248614928238,4.641907499999999
17180,2019-07-09,ARS,Argentina,120.0,41.8045,2.87050437153895
17194,2019-07-09,EUR,Euro area,4.08,0.892339267389462,4.572252
17236,2020-01-14,ARS,Argentina,171.0,60.0656,2.8468874031059404
17250,2020-01-14,EUR,Euro area,4.12,0.8991592860675269,4.582058
