LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
NZL,GDPHRWKD,TOT,USD,A,2001,35.644463,
NZL,GDPHRWKD,TOT,USD,A,2002,36.337449,
NZL,GDPHRWKD,TOT,USD,A,2003,37.029392,
NZL,GDPHRWKD,TOT,USD,A,2004,36.892135,
NZL,GDPHRWKD,TOT,USD,A,2005,36.857308,
NZL,GDPHRWKD,TOT,USD,A,2006,37.364115,
NZL,GDPHRWKD,TOT,USD,A,2007,38.842779,
NZL,GDPHRWKD,TOT,USD,A,2008,37.566999,
NZL,GDPHRWKD,TOT,USD,A,2009,39.575355,
NZL,GDPHRWKD,TOT,USD,A,2010,39.230057,
NZL,GDPHRWKD,TOT,USD,A,2011,39.989327,
NZL,GDPHRWKD,TOT,USD,A,2012,41.489133,
NZL,GDPHRWKD,TOT,USD,A,2013,40.641509,
NZL,GDPHRWKD,TOT,USD,A,2014,40.611254,
NZL,GDPHRWKD,TOT,USD,A,2015,41.622831,
NZL,GDPHRWKD,TOT,USD,A,2016,41.214514,
NZL,GDPHRWKD,TOT,USD,A,2017,41.290964,
NZL,GDPHRWKD,TOT,USD,A,2018,42.225511,
NZL,GDPHRWKD,TOT,USD,A,2019,41.763565,
NZL,GDPHRWKD,TOT,USD,A,2020,41.787321,E
NOR,GDPHRWKD,TOT,USD,A,1970,27.83129,
NOR,GDPHRWKD,TOT,USD,A,1971,29.517831,
NOR,GDPHRWKD,TOT,USD,A,1972,31.299983,
NOR,GDPHRWKD,TOT,USD,A,1973,32.751757,
NOR,GDPHRWKD,TOT,USD,A,1974,34.002347,
NOR,GDPHRWKD,TOT,USD,A,1975,35.448285,
NOR,GDPHRWKD,TOT,USD,A,1976,37.463336,
NOR,GDPHRWKD,TOT,USD,A,1977,38.802503,
NOR,GDPHRWKD,TOT,USD,A,1978,40.518493,
NOR,GDPHRWKD,TOT,USD,A,1979,42.290182,
NOR,GDPHRWKD,TOT,USD,A,1980,43.171814,
NOR,GDPHRWKD,TOT,USD,A,1981,43.578656,
NOR,GDPHRWKD,TOT,USD,A,1982,43.979337,
NOR,GDPHRWKD,TOT,USD,A,1983,45.99562,
NOR,GDPHRWKD,TOT,USD,A,1984,48.573037,
NOR,GDPHRWKD,TOT,USD,A,1985,50.08041,
NOR,GDPHRWKD,TOT,USD,A,1986,50.577023,
NOR,GDPHRWKD,TOT,USD,A,1987,51.352893,
NOR,GDPHRWKD,TOT,USD,A,1988,51.427666,
NOR,GDPHRWKD,TOT,USD,A,1989,53.585435,
NOR,GDPHRWKD,TOT,USD,A,1990,55.398201,
NOR,GDPHRWKD,TOT,USD,A,1991,57.74202,
NOR,GDPHRWKD,TOT,USD,A,1992,59.533395,
NOR,GDPHRWKD,TOT,USD,A,1993,60.929804,
NOR,GDPHRWKD,TOT,USD,A,1994,63.231704,
NOR,GDPHRWKD,TOT,USD,A,1995,65.253737,
NOR,GDPHRWKD,TOT,USD,A,1996,67.423057,
NOR,GDPHRWKD,TOT,USD,A,1997,69.194712,
NOR,GDPHRWKD,TOT,USD,A,1998,69.262786,
NOR,GDPHRWKD,TOT,USD,A,1999,70.054466,
NOR,GDPHRWKD,TOT,USD,A,2000,72.770426,
NOR,GDPHRWKD,TOT,USD,A,2001,75.486616,
NOR,GDPHRWKD,TOT,USD,A,2002,77.914013,
NOR,GDPHRWKD,TOT,USD,A,2003,80.824263,
NOR,GDPHRWKD,TOT,USD,A,2004,82.885312,
NOR,GDPHRWKD,TOT,USD,A,2005,84.095978,
NOR,GDPHRWKD,TOT,USD,A,2006,83.850683,
NOR,GDPHRWKD,TOT,USD,A,2007,82.80009,
NOR,GDPHRWKD,TOT,USD,A,2008,80.542087,
NOR,GDPHRWKD,TOT,USD,A,2009,80.558141,
NOR,GDPHRWKD,TOT,USD,A,2010,80.895265,
NOR,GDPHRWKD,TOT,USD,A,2011,80.244172,
NOR,GDPHRWKD,TOT,USD,A,2012,80.980764,
NOR,GDPHRWKD,TOT,USD,A,2013,81.4862,
NOR,GDPHRWKD,TOT,USD,A,2014,82.06995,
NOR,GDPHRWKD,TOT,USD,A,2015,83.12914,
NOR,GDPHRWKD,TOT,USD,A,2016,83.620457,
NOR,GDPHRWKD,TOT,USD,A,2017,85.405269,
NOR,GDPHRWKD,TOT,USD,A,2018,85.060126,
NOR,GDPHRWKD,TOT,USD,A,2019,84.253271,
NOR,GDPHRWKD,TOT,USD,A,2020,85.482921,
POL,GDPHRWKD,TOT,USD,A,1993,14.578061,
POL,GDPHRWKD,TOT,USD,A,1994,15.298607,
POL,GDPHRWKD,TOT,USD,A,1995,16.531734,
POL,GDPHRWKD,TOT,USD,A,1996,17.208247,
POL,GDPHRWKD,TOT,USD,A,1997,18.108217,
POL,GDPHRWKD,TOT,USD,A,1998,18.958022,
POL,GDPHRWKD,TOT,USD,A,1999,21.182987,
POL,GDPHRWKD,TOT,USD,A,2000,22.154027,
POL,GDPHRWKD,TOT,USD,A,2001,23.114554,
POL,GDPHRWKD,TOT,USD,A,2002,24.384977,
POL,GDPHRWKD,TOT,USD,A,2003,25.411615,
POL,GDPHRWKD,TOT,USD,A,2004,26.378876,
POL,GDPHRWKD,TOT,USD,A,2005,26.785275,
POL,GDPHRWKD,TOT,USD,A,2006,27.626061,
POL,GDPHRWKD,TOT,USD,A,2007,28.304503,
POL,GDPHRWKD,TOT,USD,A,2008,28.474998,
POL,GDPHRWKD,TOT,USD,A,2009,29.36572,
POL,GDPHRWKD,TOT,USD,A,2010,31.346088,B
POL,GDPHRWKD,TOT,USD,A,2011,32.81389,
POL,GDPHRWKD,TOT,USD,A,2012,33.210826,
POL,GDPHRWKD,TOT,USD,A,2013,33.701293,
POL,GDPHRWKD,TOT,USD,A,2014,34.154157,
POL,GDPHRWKD,TOT,USD,A,2015,34.314904,
POL,GDPHRWKD,TOT,USD,A,2016,35.702255,
POL,GDPHRWKD,TOT,USD,A,2017,37.402839,
POL,GDPHRWKD,TOT,USD,A,2018,39.697197,
POL,GDPHRWKD,TOT,USD,A,2019,41.688937,
POL,GDPHRWKD,TOT,USD,A,2020,41.027656,
PRT,GDPHRWKD,TOT,USD,A,1970,15.884268,
PRT,GDPHRWKD,TOT,USD,A,1971,16.742211,
PRT,GDPHRWKD,TOT,USD,A,1972,18.288099,
PRT,GDPHRWKD,TOT,USD,A,1973,20.619838,
PRT,GDPHRWKD,TOT,USD,A,1974,19.602583,
PRT,GDPHRWKD,TOT,USD,A,1975,18.01865,
PRT,GDPHRWKD,TOT,USD,A,1976,19.117042,
PRT,GDPHRWKD,TOT,USD,A,1977,20.192174,
PRT,GDPHRWKD,TOT,USD,A,1978,20.934742,
PRT,GDPHRWKD,TOT,USD,A,1979,21.974077,
PRT,GDPHRWKD,TOT,USD,A,1980,22.607184,
PRT,GDPHRWKD,TOT,USD,A,1981,23.001586,
PRT,GDPHRWKD,TOT,USD,A,1982,23.646247,
PRT,GDPHRWKD,TOT,USD,A,1983,22.689251,
PRT,GDPHRWKD,TOT,USD,A,1984,22.454542,
PRT,GDPHRWKD,TOT,USD,A,1985,23.320772,
PRT,GDPHRWKD,TOT,USD,A,1986,24.392544,
PRT,GDPHRWKD,TOT,USD,A,1987,25.088153,
PRT,GDPHRWKD,TOT,USD,A,1988,26.291719,
PRT,GDPHRWKD,TOT,USD,A,1989,27.066936,
PRT,GDPHRWKD,TOT,USD,A,1990,27.707487,
PRT,GDPHRWKD,TOT,USD,A,1991,29.164906,
PRT,GDPHRWKD,TOT,USD,A,1992,30.209877,
PRT,GDPHRWKD,TOT,USD,A,1993,30.169923,
PRT,GDPHRWKD,TOT,USD,A,1994,30.35293,
PRT,GDPHRWKD,TOT,USD,A,1995,30.792879,
PRT,GDPHRWKD,TOT,USD,A,1996,31.328764,
PRT,GDPHRWKD,TOT,USD,A,1997,31.945256,
PRT,GDPHRWKD,TOT,USD,A,1998,32.308401,
PRT,GDPHRWKD,TOT,USD,A,1999,33.021921,
PRT,GDPHRWKD,TOT,USD,A,2000,33.39192,
PRT,GDPHRWKD,TOT,USD,A,2001,33.741433,
PRT,GDPHRWKD,TOT,USD,A,2002,33.986751,
PRT,GDPHRWKD,TOT,USD,A,2003,34.135504,
PRT,GDPHRWKD,TOT,USD,A,2004,34.873034,
PRT,GDPHRWKD,TOT,USD,A,2005,35.267262,
PRT,GDPHRWKD,TOT,USD,A,2006,35.925218,
PRT,GDPHRWKD,TOT,USD,A,2007,36.484824,
PRT,GDPHRWKD,TOT,USD,A,2008,36.718742,
PRT,GDPHRWKD,TOT,USD,A,2009,36.568904,
PRT,GDPHRWKD,TOT,USD,A,2010,37.676862,
PRT,GDPHRWKD,TOT,USD,A,2011,38.253287,
PRT,GDPHRWKD,TOT,USD,A,2012,38.624047,
PRT,GDPHRWKD,TOT,USD,A,2013,39.167282,
PRT,GDPHRWKD,TOT,USD,A,2014,38.770072,
PRT,GDPHRWKD,TOT,USD,A,2015,38.765602,
PRT,GDPHRWKD,TOT,USD,A,2016,38.80674,
PRT,GDPHRWKD,TOT,USD,A,2017,39.115124,
PRT,GDPHRWKD,TOT,USD,A,2018,39.068634,
PRT,GDPHRWKD,TOT,USD,A,2019,39.642999,
PRT,GDPHRWKD,TOT,USD,A,2020,40.007212,
SVK,GDPHRWKD,TOT,USD,A,1995,18.990242,
SVK,GDPHRWKD,TOT,USD,A,1996,20.198215,
SVK,GDPHRWKD,TOT,USD,A,1997,21.49578,
SVK,GDPHRWKD,TOT,USD,A,1998,22.578373,
SVK,GDPHRWKD,TOT,USD,A,1999,23.212316,
SVK,GDPHRWKD,TOT,USD,A,2000,23.959307,
SVK,GDPHRWKD,TOT,USD,A,2001,24.800374,
SVK,GDPHRWKD,TOT,USD,A,2002,26.583416,
SVK,GDPHRWKD,TOT,USD,A,2003,28.668581,
SVK,GDPHRWKD,TOT,USD,A,2004,29.479993,
SVK,GDPHRWKD,TOT,USD,A,2005,30.452689,
SVK,GDPHRWKD,TOT,USD,A,2006,32.274833,
SVK,GDPHRWKD,TOT,USD,A,2007,34.710742,
SVK,GDPHRWKD,TOT,USD,A,2008,35.458834,
SVK,GDPHRWKD,TOT,USD,A,2009,34.443626,
SVK,GDPHRWKD,TOT,USD,A,2010,36.662848,
SVK,GDPHRWKD,TOT,USD,A,2011,37.224208,
SVK,GDPHRWKD,TOT,USD,A,2012,37.794361,
SVK,GDPHRWKD,TOT,USD,A,2013,38.717119,
SVK,GDPHRWKD,TOT,USD,A,2014,39.486602,
SVK,GDPHRWKD,TOT,USD,A,2015,40.869041,
SVK,GDPHRWKD,TOT,USD,A,2016,41.019355,
SVK,GDPHRWKD,TOT,USD,A,2017,41.962499,
SVK,GDPHRWKD,TOT,USD,A,2018,42.94424,
SVK,GDPHRWKD,TOT,USD,A,2019,43.915066,
SVK,GDPHRWKD,TOT,USD,A,2020,46.076361,
ESP,GDPHRWKD,TOT,USD,A,1970,19.456709,
ESP,GDPHRWKD,TOT,USD,A,1971,20.254235,
ESP,GDPHRWKD,TOT,USD,A,1972,21.883542,
ESP,GDPHRWKD,TOT,USD,A,1973,23.266107,
ESP,GDPHRWKD,TOT,USD,A,1974,24.326676,
ESP,GDPHRWKD,TOT,USD,A,1975,24.740871,
ESP,GDPHRWKD,TOT,USD,A,1976,25.741652,
ESP,GDPHRWKD,TOT,USD,A,1977,26.69427,
ESP,GDPHRWKD,TOT,USD,A,1978,27.944322,
ESP,GDPHRWKD,TOT,USD,A,1979,29.080019,
ESP,GDPHRWKD,TOT,USD,A,1980,30.842335,
ESP,GDPHRWKD,TOT,USD,A,1981,32.129102,
ESP,GDPHRWKD,TOT,USD,A,1982,33.182738,
ESP,GDPHRWKD,TOT,USD,A,1983,34.482717,
ESP,GDPHRWKD,TOT,USD,A,1984,36.786388,
ESP,GDPHRWKD,TOT,USD,A,1985,38.244664,
ESP,GDPHRWKD,TOT,USD,A,1986,38.769527,
ESP,GDPHRWKD,TOT,USD,A,1987,39.227079,
ESP,GDPHRWKD,TOT,USD,A,1988,39.92217,
ESP,GDPHRWKD,TOT,USD,A,1989,40.663923,
ESP,GDPHRWKD,TOT,USD,A,1990,40.610334,
ESP,GDPHRWKD,TOT,USD,A,1991,40.93923,
ESP,GDPHRWKD,TOT,USD,A,1992,42.095182,
ESP,GDPHRWKD,TOT,USD,A,1993,43.075286,
ESP,GDPHRWKD,TOT,USD,A,1994,44.336893,
ESP,GDPHRWKD,TOT,USD,A,1995,44.707713,
ESP,GDPHRWKD,TOT,USD,A,1996,45.202826,
ESP,GDPHRWKD,TOT,USD,A,1997,45.127254,
ESP,GDPHRWKD,TOT,USD,A,1998,44.914611,
ESP,GDPHRWKD,TOT,USD,A,1999,44.756285,
ESP,GDPHRWKD,TOT,USD,A,2000,44.96434,
ESP,GDPHRWKD,TOT,USD,A,2001,45.03635,
ESP,GDPHRWKD,TOT,USD,A,2002,45.106207,
ESP,GDPHRWKD,TOT,USD,A,2003,45.24043,
ESP,GDPHRWKD,TOT,USD,A,2004,45.385456,
ESP,GDPHRWKD,TOT,USD,A,2005,45.562728,
ESP,GDPHRWKD,TOT,USD,A,2006,45.829181,
ESP,GDPHRWKD,TOT,USD,A,2007,46.335693,
ESP,GDPHRWKD,TOT,USD,A,2008,46.455022,
ESP,GDPHRWKD,TOT,USD,A,2009,47.574562,
ESP,GDPHRWKD,TOT,USD,A,2010,48.783989,
ESP,GDPHRWKD,TOT,USD,A,2011,49.504172,
ESP,GDPHRWKD,TOT,USD,A,2012,50.45889,
ESP,GDPHRWKD,TOT,USD,A,2013,51.186839,
ESP,GDPHRWKD,TOT,USD,A,2014,51.339305,
ESP,GDPHRWKD,TOT,USD,A,2015,51.745407,
ESP,GDPHRWKD,TOT,USD,A,2016,51.978712,
ESP,GDPHRWKD,TOT,USD,A,2017,52.431783,
ESP,GDPHRWKD,TOT,USD,A,2018,52.314162,
ESP,GDPHRWKD,TOT,USD,A,2019,52.401553,
ESP,GDPHRWKD,TOT,USD,A,2020,52.253121,
SWE,GDPHRWKD,TOT,USD,A,1970,30.206157,
SWE,GDPHRWKD,TOT,USD,A,1971,31.127651,
SWE,GDPHRWKD,TOT,USD,A,1972,32.497715,
SWE,GDPHRWKD,TOT,USD,A,1973,34.000922,
SWE,GDPHRWKD,TOT,USD,A,1974,34.804306,
SWE,GDPHRWKD,TOT,USD,A,1975,35.534957,
SWE,GDPHRWKD,TOT,USD,A,1976,35.500445,
SWE,GDPHRWKD,TOT,USD,A,1977,35.610328,
SWE,GDPHRWKD,TOT,USD,A,1978,36.955464,
SWE,GDPHRWKD,TOT,USD,A,1979,38.157216,
SWE,GDPHRWKD,TOT,USD,A,1980,38.351998,
SWE,GDPHRWKD,TOT,USD,A,1981,38.68891,
SWE,GDPHRWKD,TOT,USD,A,1982,38.877849,
SWE,GDPHRWKD,TOT,USD,A,1983,39.271798,
SWE,GDPHRWKD,TOT,USD,A,1984,40.507687,
SWE,GDPHRWKD,TOT,USD,A,1985,40.87299,
SWE,GDPHRWKD,TOT,USD,A,1986,41.775158,
SWE,GDPHRWKD,TOT,USD,A,1987,42.560488,
SWE,GDPHRWKD,TOT,USD,A,1988,42.515013,
SWE,GDPHRWKD,TOT,USD,A,1989,43.046645,
SWE,GDPHRWKD,TOT,USD,A,1990,43.065544,
SWE,GDPHRWKD,TOT,USD,A,1991,43.618098,
SWE,GDPHRWKD,TOT,USD,A,1992,44.583207,
SWE,GDPHRWKD,TOT,USD,A,1993,45.56177,
SWE,GDPHRWKD,TOT,USD,A,1994,46.707471,
SWE,GDPHRWKD,TOT,USD,A,1995,47.578617,
SWE,GDPHRWKD,TOT,USD,A,1996,48.395512,
SWE,GDPHRWKD,TOT,USD,A,1997,50.360522,
SWE,GDPHRWKD,TOT,USD,A,1998,51.691363,
SWE,GDPHRWKD,TOT,USD,A,1999,52.468657,
SWE,GDPHRWKD,TOT,USD,A,2000,54.375144,
SWE,GDPHRWKD,TOT,USD,A,2001,54.797151,
SWE,GDPHRWKD,TOT,USD,A,2002,56.754132,
SWE,GDPHRWKD,TOT,USD,A,2003,58.928846,
SWE,GDPHRWKD,TOT,USD,A,2004,60.978577,
SWE,GDPHRWKD,TOT,USD,A,2005,62.707178,
SWE,GDPHRWKD,TOT,USD,A,2006,64.541247,
SWE,GDPHRWKD,TOT,USD,A,2007,64.701634,
SWE,GDPHRWKD,TOT,USD,A,2008,63.575092,
SWE,GDPHRWKD,TOT,USD,A,2009,62.666044,
SWE,GDPHRWKD,TOT,USD,A,2010,64.863053,
SWE,GDPHRWKD,TOT,USD,A,2011,65.418685,
SWE,GDPHRWKD,TOT,USD,A,2012,65.083663,
SWE,GDPHRWKD,TOT,USD,A,2013,65.583048,
SWE,GDPHRWKD,TOT,USD,A,2014,66.351351,
SWE,GDPHRWKD,TOT,USD,A,2015,68.27252,
SWE,GDPHRWKD,TOT,USD,A,2016,67.864029,
SWE,GDPHRWKD,TOT,USD,A,2017,68.496433,
SWE,GDPHRWKD,TOT,USD,A,2018,68.72116,
SWE,GDPHRWKD,TOT,USD,A,2019,70.343745,
SWE,GDPHRWKD,TOT,USD,A,2020,70.63654,
CHE,GDPHRWKD,TOT,USD,A,1970,40.913565,
CHE,GDPHRWKD,TOT,USD,A,1971,42.047201,
CHE,GDPHRWKD,TOT,USD,A,1972,43.313555,
CHE,GDPHRWKD,TOT,USD,A,1973,44.806971,
CHE,GDPHRWKD,TOT,USD,A,1974,46.183334,
CHE,GDPHRWKD,TOT,USD,A,1975,45.177652,
CHE,GDPHRWKD,TOT,USD,A,1976,45.954877,
CHE,GDPHRWKD,TOT,USD,A,1977,47.538201,
CHE,GDPHRWKD,TOT,USD,A,1978,47.630376,
CHE,GDPHRWKD,TOT,USD,A,1979,48.633552,
CHE,GDPHRWKD,TOT,USD,A,1980,50.123561,
CHE,GDPHRWKD,TOT,USD,A,1981,50.292491,
CHE,GDPHRWKD,TOT,USD,A,1982,49.69234,
CHE,GDPHRWKD,TOT,USD,A,1983,50.425183,
CHE,GDPHRWKD,TOT,USD,A,1984,51.999602,
CHE,GDPHRWKD,TOT,USD,A,1985,53.037461,
CHE,GDPHRWKD,TOT,USD,A,1986,53.08242,
CHE,GDPHRWKD,TOT,USD,A,1987,52.666086,
CHE,GDPHRWKD,TOT,USD,A,1988,53.028336,
CHE,GDPHRWKD,TOT,USD,A,1989,54.349299,
CHE,GDPHRWKD,TOT,USD,A,1990,54.921784,
CHE,GDPHRWKD,TOT,USD,A,1991,53.509477,B
CHE,GDPHRWKD,TOT,USD,A,1992,53.983038,
CHE,GDPHRWKD,TOT,USD,A,1993,54.477362,
CHE,GDPHRWKD,TOT,USD,A,1994,54.858899,
CHE,GDPHRWKD,TOT,USD,A,1995,55.837572,
CHE,GDPHRWKD,TOT,USD,A,1996,57.046066,
CHE,GDPHRWKD,TOT,USD,A,1997,58.751779,
CHE,GDPHRWKD,TOT,USD,A,1998,59.474725,
CHE,GDPHRWKD,TOT,USD,A,1999,59.260019,
CHE,GDPHRWKD,TOT,USD,A,2000,61.186261,
CHE,GDPHRWKD,TOT,USD,A,2001,62.591374,
CHE,GDPHRWKD,TOT,USD,A,2002,62.956428,
CHE,GDPHRWKD,TOT,USD,A,2003,62.648295,
CHE,GDPHRWKD,TOT,USD,A,2004,63.085764,
CHE,GDPHRWKD,TOT,USD,A,2005,64.622926,
CHE,GDPHRWKD,TOT,USD,A,2006,66.20517,
CHE,GDPHRWKD,TOT,USD,A,2007,67.534657,
CHE,GDPHRWKD,TOT,USD,A,2008,68.157631,
CHE,GDPHRWKD,TOT,USD,A,2009,66.778137,
CHE,GDPHRWKD,TOT,USD,A,2010,69.220566,
CHE,GDPHRWKD,TOT,USD,A,2011,68.896991,
CHE,GDPHRWKD,TOT,USD,A,2012,69.192713,
CHE,GDPHRWKD,TOT,USD,A,2013,70.491166,
CHE,GDPHRWKD,TOT,USD,A,2014,71.253329,
CHE,GDPHRWKD,TOT,USD,A,2015,70.792085,
CHE,GDPHRWKD,TOT,USD,A,2016,71.230165,
CHE,GDPHRWKD,TOT,USD,A,2017,72.531098,
CHE,GDPHRWKD,TOT,USD,A,2018,74.24583,
CHE,GDPHRWKD,TOT,USD,A,2019,74.709028,
CHE,GDPHRWKD,TOT,USD,A,2020,75.747458,
TUR,GDPHRWKD,TOT,USD,A,1970,11.177786,
TUR,GDPHRWKD,TOT,USD,A,1971,11.652401,
TUR,GDPHRWKD,TOT,USD,A,1972,12.22939,
TUR,GDPHRWKD,TOT,USD,A,1973,12.450193,
TUR,GDPHRWKD,TOT,USD,A,1974,12.919628,
TUR,GDPHRWKD,TOT,USD,A,1975,13.786742,
TUR,GDPHRWKD,TOT,USD,A,1976,15.139833,
TUR,GDPHRWKD,TOT,USD,A,1977,15.297652,
TUR,GDPHRWKD,TOT,USD,A,1978,15.448878,
TUR,GDPHRWKD,TOT,USD,A,1979,15.256117,
TUR,GDPHRWKD,TOT,USD,A,1980,14.754563,
TUR,GDPHRWKD,TOT,USD,A,1981,15.396889,
TUR,GDPHRWKD,TOT,USD,A,1982,15.840796,
TUR,GDPHRWKD,TOT,USD,A,1983,16.533193,
TUR,GDPHRWKD,TOT,USD,A,1984,17.975903,
TUR,GDPHRWKD,TOT,USD,A,1985,18.171457,
TUR,GDPHRWKD,TOT,USD,A,1986,19.253553,
TUR,GDPHRWKD,TOT,USD,A,1987,21.053958,
TUR,GDPHRWKD,TOT,USD,A,1988,21.266639,
TUR,GDPHRWKD,TOT,USD,A,1989,20.454308,
TUR,GDPHRWKD,TOT,USD,A,1990,21.988263,
TUR,GDPHRWKD,TOT,USD,A,1991,21.305202,
TUR,GDPHRWKD,TOT,USD,A,1992,22.066973,
TUR,GDPHRWKD,TOT,USD,A,1993,24.784925,
TUR,GDPHRWKD,TOT,USD,A,1994,22.068673,
TUR,GDPHRWKD,TOT,USD,A,1995,23.127624,
TUR,GDPHRWKD,TOT,USD,A,1996,23.850784,
TUR,GDPHRWKD,TOT,USD,A,1997,25.824555,
TUR,GDPHRWKD,TOT,USD,A,1998,25.854493,
TUR,GDPHRWKD,TOT,USD,A,1999,24.186093,
TUR,GDPHRWKD,TOT,USD,A,2000,26.246346,
TUR,GDPHRWKD,TOT,USD,A,2001,24.681869,
TUR,GDPHRWKD,TOT,USD,A,2002,26.339978,
TUR,GDPHRWKD,TOT,USD,A,2003,28.078322,
TUR,GDPHRWKD,TOT,USD,A,2004,30.644277,
TUR,GDPHRWKD,TOT,USD,A,2005,32.580282,
TUR,GDPHRWKD,TOT,USD,A,2006,34.111688,
TUR,GDPHRWKD,TOT,USD,A,2007,35.924232,
TUR,GDPHRWKD,TOT,USD,A,2008,35.805009,
TUR,GDPHRWKD,TOT,USD,A,2009,34.328244,
TUR,GDPHRWKD,TOT,USD,A,2010,35.19322,
TUR,GDPHRWKD,TOT,USD,A,2011,37.128369,
TUR,GDPHRWKD,TOT,USD,A,2012,37.905972,
TUR,GDPHRWKD,TOT,USD,A,2013,40.465033,
TUR,GDPHRWKD,TOT,USD,A,2014,40.388888,E
TUR,GDPHRWKD,TOT,USD,A,2015,41.604969,E
TUR,GDPHRWKD,TOT,USD,A,2016,42.044193,E
TUR,GDPHRWKD,TOT,USD,A,2017,43.699749,E
TUR,GDPHRWKD,TOT,USD,A,2018,44.045847,E
TUR,GDPHRWKD,TOT,USD,A,2019,45.413477,E
TUR,GDPHRWKD,TOT,USD,A,2020,48.536529,E
GBR,GDPHRWKD,TOT,USD,A,1970,23.646949,
GBR,GDPHRWKD,TOT,USD,A,1971,25.191936,
GBR,GDPHRWKD,TOT,USD,A,1972,26.678707,
GBR,GDPHRWKD,TOT,USD,A,1973,27.153849,
GBR,GDPHRWKD,TOT,USD,A,1974,26.962457,
GBR,GDPHRWKD,TOT,USD,A,1975,26.744929,
GBR,GDPHRWKD,TOT,USD,A,1976,27.930369,
GBR,GDPHRWKD,TOT,USD,A,1977,28.895351,
GBR,GDPHRWKD,TOT,USD,A,1978,30.275363,
GBR,GDPHRWKD,TOT,USD,A,1979,31.222817,
GBR,GDPHRWKD,TOT,USD,A,1980,31.537425,
GBR,GDPHRWKD,TOT,USD,A,1981,33.419078,
GBR,GDPHRWKD,TOT,USD,A,1982,34.408328,
GBR,GDPHRWKD,TOT,USD,A,1983,36.228799,
GBR,GDPHRWKD,TOT,USD,A,1984,35.892383,
GBR,GDPHRWKD,TOT,USD,A,1985,36.305072,
GBR,GDPHRWKD,TOT,USD,A,1986,37.255577,
GBR,GDPHRWKD,TOT,USD,A,1987,38.631631,
GBR,GDPHRWKD,TOT,USD,A,1988,38.570571,
GBR,GDPHRWKD,TOT,USD,A,1989,38.730214,
GBR,GDPHRWKD,TOT,USD,A,1990,39.146779,
GBR,GDPHRWKD,TOT,USD,A,1991,39.942504,
GBR,GDPHRWKD,TOT,USD,A,1992,41.846252,
GBR,GDPHRWKD,TOT,USD,A,1993,43.37788,
GBR,GDPHRWKD,TOT,USD,A,1994,44.440523,
GBR,GDPHRWKD,TOT,USD,A,1995,45.062549,
GBR,GDPHRWKD,TOT,USD,A,1996,45.728387,
GBR,GDPHRWKD,TOT,USD,A,1997,47.129354,
GBR,GDPHRWKD,TOT,USD,A,1998,48.246228,
GBR,GDPHRWKD,TOT,USD,A,1999,49.286009,
GBR,GDPHRWKD,TOT,USD,A,2000,50.994353,
GBR,GDPHRWKD,TOT,USD,A,2001,51.457704,
GBR,GDPHRWKD,TOT,USD,A,2002,52.788493,
GBR,GDPHRWKD,TOT,USD,A,2003,54.165884,
GBR,GDPHRWKD,TOT,USD,A,2004,54.838747,
GBR,GDPHRWKD,TOT,USD,A,2005,55.277146,
GBR,GDPHRWKD,TOT,USD,A,2006,56.438924,
GBR,GDPHRWKD,TOT,USD,A,2007,57.065862,
GBR,GDPHRWKD,TOT,USD,A,2008,57.043284,
GBR,GDPHRWKD,TOT,USD,A,2009,55.836707,
GBR,GDPHRWKD,TOT,USD,A,2010,57.224896,
GBR,GDPHRWKD,TOT,USD,A,2011,57.462167,
GBR,GDPHRWKD,TOT,USD,A,2012,57.075996,
GBR,GDPHRWKD,TOT,USD,A,2013,57.369742,
GBR,GDPHRWKD,TOT,USD,A,2014,57.420731,
GBR,GDPHRWKD,TOT,USD,A,2015,58.56933,
GBR,GDPHRWKD,TOT,USD,A,2016,58.413715,
GBR,GDPHRWKD,TOT,USD,A,2017,59.266936,
GBR,GDPHRWKD,TOT,USD,A,2018,59.534549,
GBR,GDPHRWKD,TOT,USD,A,2019,59.841982,
GBR,GDPHRWKD,TOT,USD,A,2020,61.26845,
USA,GDPHRWKD,TOT,USD,A,1970,33.708826,
USA,GDPHRWKD,TOT,USD,A,1971,34.972937,
USA,GDPHRWKD,TOT,USD,A,1972,35.823553,
USA,GDPHRWKD,TOT,USD,A,1973,36.673833,
USA,GDPHRWKD,TOT,USD,A,1974,36.342967,
USA,GDPHRWKD,TOT,USD,A,1975,37.337947,
USA,GDPHRWKD,TOT,USD,A,1976,38.242547,
USA,GDPHRWKD,TOT,USD,A,1977,38.650575,
USA,GDPHRWKD,TOT,USD,A,1978,38.956695,
USA,GDPHRWKD,TOT,USD,A,1979,39.131168,
USA,GDPHRWKD,TOT,USD,A,1980,39.139085,
USA,GDPHRWKD,TOT,USD,A,1981,40.047014,
USA,GDPHRWKD,TOT,USD,A,1982,39.918352,
USA,GDPHRWKD,TOT,USD,A,1983,41.010658,
USA,GDPHRWKD,TOT,USD,A,1984,41.86562,
USA,GDPHRWKD,TOT,USD,A,1985,42.635509,
USA,GDPHRWKD,TOT,USD,A,1986,43.599936,
USA,GDPHRWKD,TOT,USD,A,1987,43.916782,
USA,GDPHRWKD,TOT,USD,A,1988,44.424496,
USA,GDPHRWKD,TOT,USD,A,1989,44.815883,
