Date,year,month,date2,Price,Dividend,Earnings,CPI,R,PriceReal,DividendReal,RealTotalReturn,EarningsReal,CAPE
1948.09,1948,9,1948-9-01,15.76,0.87,2.07,24.5,2.353333333,190.4782547,10.5149798,11540.80949,25.0184002,10.55301369
1948.1,1948,10,1948-10-01,16.19,0.89,2.14333,24.4,2.3425,196.4772617,10.80078832,11958.8146,26.01084677,10.82540981
1948.11,1948,11,1948-11-01,15.29,0.91,2.21667,24.2,2.331666667,187.0886295,11.13477128,11443.84226,27.1232016,10.24809621
1948.12,1948,12,1948-12-01,15.19,0.93,2.29,24.1,2.320833333,186.6362525,11.42670934,11474.41702,28.13673589,10.15965294
1949.01,1949,1,1949-1-01,15.36,0.946667,2.32,24.0,2.31,189.51136,11.67995772,11711.01936,28.62411167,10.24828576
1949.02,1949,2,1949-2-01,14.77,0.963333,2.35,23.8,2.310833333,183.7633132,11.98546133,11417.53481,29.23790021,9.872517141
1949.03,1949,3,1949-3-01,14.91,0.98,2.38,23.8,2.311666667,185.5051456,12.19282647,11588.88802,29.61115,9.901332491
1949.04,1949,4,1949-4-01,14.89,0.993333,2.38667,23.9,2.3125,184.4811814,12.30700103,11588.98918,29.56989262,9.783639868
1949.05,1949,5,1949-5-01,14.78,1.00667,2.39333,23.8,2.313333333,183.8877298,12.52464553,11617.27478,29.77699732,9.692295086
1949.06,1949,6,1949-6-01,13.97,1.02,2.4,23.9,2.314166667,173.0827471,12.63739456,11001.19173,29.73504603,9.067718943
1949.07,1949,7,1949-7-01,14.76,1.02667,2.39667,23.7,2.315,184.4137443,12.82737526,11789.336,29.94436914,9.605038093
1949.08,1949,8,1949-8-01,15.29,1.03333,2.39333,23.8,2.315833333,190.2329763,12.85634018,12229.84288,29.77699732,9.851348638
1949.09,1949,9,1949-9-01,15.49,1.04,2.39,23.9,2.316666667,191.9149429,12.88518661,12407.00549,29.61115,9.884048362
1949.1,1949,10,1949-10-01,15.89,1.07333,2.36667,23.7,2.3175,198.5321407,13.41035259,12907.04369,29.56954446,10.16985084
1949.11,1949,11,1949-11-01,16.11,1.10667,2.34333,23.8,2.318333333,200.4351372,13.7688115,13105.35724,29.15491434,10.21586101
1949.12,1949,12,1949-12-01,16.54,1.14,2.32,23.6,2.319166667,207.5289919,14.3036911,13647.12228,29.1092661,10.5293309
1950.01,1950,1,1950-1-01,16.88,1.15,2.33667,23.5,2.32,212.6962604,14.49056277,14066.33062,29.44318548,10.7457333
1950.02,1950,2,1950-2-01,17.21,1.16,2.35333,23.5,2.340833333,216.8544219,14.61656766,14421.87768,29.65310963,10.91156407
1950.03,1950,3,1950-3-01,17.35,1.17,2.37,23.6,2.361666667,217.6921409,14.68010403,14558.9483,29.73662097,10.91094652
1950.04,1950,4,1950-4-01,17.84,1.18,2.42667,23.6,2.3825,223.8402186,14.805575,15052.6379,30.44766499,11.1780216
1950.05,1950,5,1950-5-01,18.44,1.19,2.48333,23.7,2.403333333,230.3922388,14.86804578,15576.56279,31.02711271,11.4615431
1950.06,1950,6,1950-6-01,18.74,1.2,2.54,23.8,2.424166667,233.1567021,14.9299916,15847.58176,31.60181555,11.55412614
1950.07,1950,7,1950-7-01,17.38,1.24333,2.6,24.1,2.445,213.54431,15.27652744,14601.0625,31.945639,10.53974566
1950.08,1950,8,1950-8-01,18.43,1.28667,2.66,24.3,2.465833333,224.581685,15.67892114,15445.07848,32.41385144,11.04061167
1950.09,1950,9,1950-9-01,19.08,1.33,2.72,24.4,2.486666667,231.5494844,16.14050389,16016.77465,33.00915082,11.3373911
1950.1,1950,10,1950-10-01,19.87,1.37667,2.76,24.6,2.5075,239.17624,16.57104954,16639.85495,33.22226585,11.66244404
1950.11,1950,11,1950-11-01,19.83,1.42333,2.8,24.7,2.528333333,237.7283824,17.06333528,16638.05214,33.56729555,11.54217339
1950.12,1950,12,1950-12-01,19.75,1.47,2.84,25.0,2.549166667,233.928085,17.4113562,16473.62657,33.6382664,11.30666579
1951.01,1951,1,1951-1-01,21.21,1.48667,2.83667,25.4,2.57,247.2647604,17.33149936,17514.52823,33.069709,11.89575984
1951.02,1951,2,1951-2-01,22.0,1.50333,2.83333,25.7,2.579166667,253.4806615,17.32114013,18057.06223,32.6451983,12.14150737
1951.03,1951,3,1951-3-01,21.63,1.52,2.83,25.8,2.588333333,248.251618,17.44532868,17788.12569,32.48044748,11.84162649
1951.04,1951,4,1951-4-01,21.92,1.53333,2.79333,25.8,2.5975,251.5800031,17.59831962,18131.69844,32.05957893,11.9510972
1951.05,1951,5,1951-5-01,21.93,1.54667,2.75667,25.9,2.606666667,250.7229805,17.68288702,18176.1341,31.51666752,11.86387541
1951.06,1951,6,1951-6-01,21.55,1.56,2.72,25.9,2.615833333,246.3784875,17.83528726,17968.92783,31.09742394,11.61566486
1951.07,1951,7,1951-7-01,21.93,1.54667,2.65,25.9,2.625,250.7229805,17.68288702,18393.25231,30.29712259,11.77819009
1951.08,1951,8,1951-8-01,22.89,1.53333,2.58,25.9,2.634166667,261.6985419,17.53037244,19305.59914,29.49682124,12.25698908
1951.09,1951,9,1951-9-01,23.48,1.52,2.51,26.1,2.643333333,266.3868973,17.24480766,19757.47387,28.47662318,12.44495316
1951.1,1951,10,1951-10-01,23.36,1.48333,2.48667,26.2,2.6525,264.0139176,16.76454471,19685.09044,28.10425892,12.3094579
1951.11,1951,11,1951-11-01,22.71,1.44667,2.46333,26.4,2.661666667,254.7231881,16.22634938,19093.18697,27.62955838,11.85203062
1951.12,1951,12,1951-12-01,23.41,1.41,2.44,26.5,2.670833333,261.5837817,15.7553666,19705.84789,27.26460604,12.14707257
1952.01,1952,1,1952-1-01,24.19,1.41333,2.42667,26.5,2.68,270.2995164,15.79257609,20461.57052,27.11565637,12.52705975
1952.02,1952,2,1952-2-01,23.75,1.41667,2.41333,26.3,2.6925,267.4010694,15.95027676,20342.77834,27.17166412,12.36411935
1952.03,1952,3,1952-3-01,23.81,1.42,2.4,26.3,2.705,268.0766089,15.9877692,20495.52763,27.02158175,12.36233909
1952.04,1952,4,1952-4-01,23.74,1.43,2.38,26.4,2.7175,266.2760231,16.03937292,20460.05516,26.69490038,12.24272868
1952.05,1952,5,1952-5-01,23.73,1.44,2.36,26.4,2.73,266.1638597,16.15153636,20554.85743,26.47057348,12.20047876
1952.06,1952,6,1952-6-01,24.38,1.45,2.34,26.5,2.7425,272.42258,16.20232736,21142.46594,26.14720415,12.44788158
1952.07,1952,7,1952-7-01,25.08,1.45,2.34667,26.7,2.755,278.1451843,16.08096161,21690.59438,26.02531737,12.66911289
1952.08,1952,8,1952-8-01,25.18,1.45,2.35333,26.7,2.7675,279.2542161,16.08096161,21881.58347,26.09917889,12.67837824
1952.09,1952,9,1952-9-01,24.78,1.45,2.36,26.7,2.78,274.8180888,16.08096161,21638.98582,26.17315131,12.43467802
1952.1,1952,10,1952-10-01,24.26,1.43667,2.37333,26.7,2.7925,269.0511232,15.93312767,21289.44591,26.32098525,12.13118356
1952.11,1952,11,1952-11-01,25.03,1.42333,2.38667,26.7,2.805,277.5906684,15.78518282,22069.24938,26.4689301,12.47346977
1952.12,1952,12,1952-12-01,26.04,1.41,2.4,26.7,2.8175,288.7918899,15.63734888,23063.37957,26.61676404,12.93396431
1953.01,1953,1,1953-1-01,26.18,1.41,2.41,26.6,2.83,291.4360553,15.6961359,23379.00669,26.82814718,13.01077345
1953.02,1953,2,1953-2-01,25.86,1.41,2.42,26.5,2.800833333,288.9601279,15.7553666,23285.7124,27.04112566,12.85934688
1953.03,1953,3,1953-3-01,25.99,1.41,2.43,26.6,2.771666667,289.3209731,15.6961359,23420.19639,27.05078741,12.83481934
1953.04,1953,4,1953-4-01,24.71,1.41333,2.45667,26.6,2.83,275.0719987,15.7332055,22372.89054,27.34767815,12.16390145
1953.05,1953,5,1953-5-01,24.84,1.41667,2.48333,26.7,3.05,275.4835079,15.7113213,22512.8501,27.54092027,12.14197079
1953.06,1953,6,1953-6-01,23.95,1.42,2.51,26.8,3.11,264.6220308,15.68948993,21732.0839,27.73283078,11.62440789
1953.07,1953,7,1953-7-01,24.29,1.42,2.52333,26.8,2.93,268.3786692,15.68948993,22147.97277,27.88011311,11.75020165
1953.08,1953,8,1953-8-01,24.39,1.42,2.53667,26.9,2.95,268.4817652,15.63116468,22263.97771,27.92331445,11.7150762
1953.09,1953,9,1953-9-01,23.27,1.42,2.55,26.9,2.87,256.1529593,15.63116468,21349.62411,28.07004926,11.13934936
1953.1,1953,10,1953-10-01,23.97,1.43,2.53667,27.0,2.66,262.8812094,15.68294241,22019.33212,27.81989477,11.39193477
1953.11,1953,11,1953-11-01,24.5,1.44,2.52333,26.9,2.68,269.6926301,15.85132193,22700.51138,27.77646956,11.64407027
1953.12,1953,12,1953-12-01,24.83,1.45,2.51,26.9,2.59,273.3252247,15.96140056,23118.23168,27.62973476,11.75444918
1954.01,1954,1,1954-1-01,25.46,1.45667,2.52333,26.9,2.48,280.2601781,16.034823,23817.82043,27.77646956,12.00265055
1954.02,1954,2,1954-2-01,26.02,1.46333,2.53667,26.9,2.47,286.424581,16.10813536,24455.77894,27.92331445,12.21505249
1954.03,1954,3,1954-3-01,26.57,1.47,2.55,26.9,2.37,292.4789054,16.18155781,25087.85086,28.07004926,12.4201053
1954.04,1954,4,1954-4-01,27.63,1.46333,2.57333,26.8,2.29,305.2821174,16.16824035,26301.63848,28.43255994,12.90786818
1954.05,1954,5,1954-5-01,28.73,1.45667,2.59667,26.9,2.37,316.2558883,16.034823,27362.20938,28.5837862,13.31204224
1954.06,1954,6,1954-6-01,28.96,1.45,2.62,26.9,2.38,318.7876967,15.96140056,27696.34009,28.84059963,13.3578859
1954.07,1954,7,1954-7-01,30.13,1.45667,2.62333,26.9,2.3,331.6668957,16.034823,28931.37992,28.87725581,13.83300956
1954.08,1954,8,1954-8-01,30.73,1.46333,2.62667,26.9,2.36,338.2716132,16.10813536,29624.60398,28.91402207,14.04211235
1954.09,1954,9,1954-9-01,31.45,1.47,2.63,26.8,2.38,347.489055,16.24193675,30550.36836,29.05870317,14.35647414
1954.1,1954,10,1954-10-01,32.18,1.49333,2.67667,26.8,2.43,355.5547787,16.49970844,31380.37103,29.57435704,14.61923194
1954.11,1954,11,1954-11-01,33.44,1.51667,2.72333,26.8,2.48,369.4764388,16.75759062,32732.31033,30.08990042,15.1173117
1954.12,1954,12,1954-12-01,34.97,1.54,2.77,26.7,2.51,387.8284328,17.07909026,34484.22087,30.72018184,15.789062
1955.01,1955,1,1955-1-01,35.6,1.54667,2.83333,26.7,2.61,394.8153333,17.15306269,35232.56807,31.4225317,15.99078106
1955.02,1955,2,1955-2-01,36.79,1.55333,2.89667,26.7,2.65,408.0128122,17.22692421,36538.39409,32.12499246,16.43772822
1955.03,1955,3,1955-3-01,36.5,1.56,2.96,26.7,2.68,404.7966199,17.30089663,36379.48833,32.82734232,16.21928295
1955.04,1955,4,1955-4-01,37.76,1.56333,3.04667,26.7,2.75,418.770421,17.33782739,37765.17556,33.78854021,16.68526663
1955.05,1955,5,1955-5-01,37.6,1.56667,3.13333,26.7,2.76,416.99597,17.37486905,37735.72736,34.7496272,16.51805783
1955.06,1955,6,1955-6-01,39.78,1.57,3.22,26.7,2.78,441.172864,17.41179981,40054.90227,35.71082509,17.37009196
1955.07,1955,7,1955-7-01,42.69,1.58667,3.29333,26.8,2.9,471.6791021,17.53101618,42957.25964,36.38779426,18.45403191
1955.08,1955,8,1955-8-01,42.43,1.60333,3.36667,26.8,2.97,468.8063785,17.71509147,42830.07921,37.19812327,18.22232646
1955.09,1955,9,1955-9-01,44.34,1.62,3.44,26.9,2.97,488.0886212,17.83273717,44727.4683,37.86704684,18.84396065
1955.1,1955,10,1955-10-01,42.11,1.62667,3.5,26.9,2.88,463.5410879,17.90615962,42614.72169,38.52751859,17.77232579
1955.11,1955,11,1955-11-01,44.95,1.63333,3.56,26.9,2.89,494.8034173,17.97947198,45626.50356,39.18799033,18.83555929
1955.12,1955,12,1955-12-01,45.37,1.64,3.62,26.8,2.96,501.2902521,18.12025597,46363.90466,39.99715037,18.94236904
1956.01,1956,1,1956-1-01,44.15,1.67,3.64333,26.8,2.9,487.8105494,18.45172407,45259.39389,40.25492206,18.29258539
1956.02,1956,2,1956-2-01,44.43,1.7,3.66667,26.8,2.84,490.9042517,18.78319216,45691.65613,40.51280424,18.26611682
1956.03,1956,3,1956-3-01,47.49,1.73,3.69,26.8,2.96,524.7139976,19.11466026,48986.80989,40.77057593,19.3712101
1956.04,1956,4,1956-4-01,48.05,1.75333,3.66,26.9,3.18,528.9277909,19.30041548,49530.36144,40.28877658,19.37059363
1956.05,1956,5,1956-5-01,46.54,1.77667,3.63,27.0,3.07,510.4084893,19.4849044,47948.21131,39.81054611,18.54450659
1956.06,1956,6,1956-6-01,46.27,1.8,3.6,27.2,3.0,503.7161436,19.59561397,47472.92901,39.19122794,18.15816385
1956.07,1956,7,1956-7-01,48.78,1.81333,3.55333,27.4,3.11,527.1649259,19.59663746,49836.77661,38.4007984,18.8567976
1956.08,1956,8,1956-8-01,48.49,1.82667,3.50667,27.3,3.33,525.9504262,19.81311332,49878.05096,38.03535948,18.67093711
1956.09,1956,9,1956-9-01,46.84,1.84,3.46,27.4,3.38,506.1993672,19.88485985,48162.12341,37.39218212,17.8366408
1956.1,1956,10,1956-10-01,46.24,1.80667,3.44333,27.5,3.34,497.8980276,19.45366413,47526.53854,37.07671314,17.41895295
1956.11,1956,11,1956-11-01,45.76,1.77333,3.42667,27.5,3.49,492.729536,19.09466932,47185.0726,36.89732341,17.12033974
1956.12,1956,12,1956-12-01,46.44,1.74,3.41,27.6,3.59,498.2397848,18.66789891,47861.72238,36.5847904,17.19752273
1957.01,1957,1,1957-1-01,45.43,1.73667,3.40667,27.6,3.46,487.4038205,18.63217242,46969.95513,36.5490639,16.71778008
1957.02,1957,2,1957-2-01,43.47,1.73333,3.40333,27.7,3.34,464.691946,18.52920384,44930.06672,36.3814134,15.84373314
1957.03,1957,3,1957-3-01,44.03,1.73,3.4,27.8,3.41,468.9852282,18.42708255,45493.64788,36.21507554,15.90041711
1957.04,1957,4,1957-4-01,45.05,1.73,3.40667,27.9,3.48,478.1298593,18.36103566,46529.14283,36.15606322,16.12370436
1957.05,1957,5,1957-5-01,46.78,1.73,3.41333,28.0,3.6,494.7177132,18.29546054,48291.75595,36.09736665,16.59811079
1957.06,1957,6,1957-6-01,47.55,1.73,3.42,28.1,3.8,501.0712393,18.23035214,49060.24992,36.03919324,16.72991887
1957.07,1957,7,1957-7-01,48.51,1.74,3.43667,28.3,3.93,507.5748716,18.20614876,49845.57339,35.95892257,16.86888238
1957.08,1957,8,1957-8-01,45.84,1.75,3.45333,28.3,3.93,479.6378502,18.3107818,47251.91157,36.13324121,15.86894273
1957.09,1957,9,1957-9-01,43.98,1.76,3.47,28.3,3.92,460.1761049,18.41541484,45485.80609,36.30766449,15.15727449
1957.1,1957,10,1957-10-01,41.24,1.77,3.43667,28.3,3.97,431.5066523,18.52004788,42804.54297,35.95892257,14.14945149
1957.11,1957,11,1957-11-01,40.35,1.78,3.40333,28.4,3.72,420.7077121,18.55910106,41886.72967,35.48468843,13.73624224
1957.12,1957,12,1957-12-01,40.33,1.79,3.37,28.4,3.21,420.4991829,18.66336567,42020.81565,35.13717447,13.67324606
1958.01,1958,1,1958-1-01,41.12,1.78333,3.29333,28.6,3.09,425.7379329,18.46379445,42698.08653,34.09765337,13.78843155
1958.02,1958,2,1958-2-01,41.26,1.77667,3.21667,28.6,3.05,427.1874297,18.39483981,42997.19725,33.3039503,13.78490639
1958.03,1958,3,1958-3-01,42.11,1.77,3.14,28.8,2.98,432.9602523,18.19851927,43730.88527,32.28437882,13.92558992
1958.04,1958,4,1958-4-01,42.34,1.75667,3.07,28.9,2.88,433.8187166,17.99896847,43969.09184,31.45544308,13.91350177
1958.05,1958,5,1958-5-01,43.7,1.74333,3.0,28.9,2.92,447.7533754,17.86228586,45532.28704,30.73821799,14.32382497
1958.06,1958,6,1958-6-01,44.75,1.73,2.93,28.9,2.97,458.5117517,17.72570571,46776.52364,30.02099291,14.63555555
1958.07,1958,7,1958-7-01,45.98,1.73,2.91333,29.0,3.2,469.4898886,17.66458259,48046.6686,29.74725918,14.9574571
1958.08,1958,8,1958-8-01,47.7,1.73,2.89667,28.9,3.54,488.7376661,17.72570571,50167.61597,29.6794913,15.54456689
1958.09,1958,9,1958-9-01,48.96,1.73,2.88,28.9,3.76,501.6477176,17.72570571,51644.42298,29.50868927,15.93192318
1958.1,1958,10,1958-10-01,50.95,1.73667,2.88333,28.9,3.8,522.0374022,17.79404701,53896.18997,29.5428087,16.55980331
1958.11,1958,11,1958-11-01,52.5,1.74333,2.88667,29.0,3.74,536.0639224,17.80069177,55497.46435,29.47504082,16.98888358
1958.12,1958,12,1958-12-01,53.49,1.75,2.89,28.9,3.86,548.0624268,17.93062716,56894.33494,29.61115,17.35835737
1959.01,1959,1,1959-1-01,55.62,1.75667,2.96333,29.0,4.02,567.9214355,17.93690306,59111.0668,30.25779625,17.98033934
1959.02,1959,2,1959-2-01,54.77,1.76333,3.03667,28.9,3.96,561.1773998,18.06720731,58565.83384,31.11394148,17.75916926
1959.03,1959,3,1959-3-01,56.16,1.77,3.11,28.9,3.99,575.4194408,18.13554862,60209.89025,31.86528599,18.20087185
1959.04,1959,4,1959-4-01,57.1,1.77667,3.20667,29.0,4.12,583.0333328,18.14111789,61164.76673,32.74247806,18.43075305
1959.05,1959,5,1959-5-01,57.96,1.78333,3.30333,29.0,4.31,591.8145703,18.20912142,62245.17735,33.72944832,18.69272144
1959.06,1959,6,1959-6-01,57.46,1.79,3.4,29.1,4.34,584.6930168,18.21441873,61655.79952,34.59721993,18.4485914
1959.07,1959,7,1959-7-01,59.74,1.79667,3.41,29.2,4.4,605.8116784,18.21967975,64042.86476,34.58014435,19.09053398
1959.08,1959,8,1959-8-01,59.4,1.80333,3.42,29.2,4.43,602.3638048,18.28721751,63839.47721,34.6815524,18.95880364
1959.09,1959,9,1959-9-01,57.05,1.81,3.43,29.3,4.68,576.5583985,18.29221212,61266.13222,34.66424727,18.12329056
1959.1,1959,10,1959-10-01,57.0,1.81667,3.41667,29.4,4.53,574.0937245,18.29717275,61166.25574,34.41208431,18.02196244
1959.11,1959,11,1959-11-01,57.23,1.82333,3.40333,29.4,4.53,576.410243,18.36425106,61576.11705,34.27772623,18.07178913
1959.12,1959,12,1959-12-01,59.06,1.83,3.39,29.4,4.69,594.8416731,18.4314301,63709.17055,34.14346888,18.62472898
1960.01,1960,1,1960-1-01,58.03,1.86667,3.39,29.3,4.72,586.4624691,18.86493016,62980.10868,34.25999949,18.33828499
1960.02,1960,2,1960-2-01,55.78,1.90333,3.39,29.4,4.49,561.8061044,19.16999664,60503.82094,34.14346888,17.54527511
1960.03,1960,3,1960-3-01,55.02,1.94,3.39,29.4,4.25,554.1515214,19.53933027,59854.81676,34.14346888,17.28602072
1960.04,1960,4,1960-4-01,55.73,1.94333,3.34667,29.5,4.28,559.3997931,19.50652072,60597.26882,33.59279572,17.42976695
1960.05,1960,5,1960-5-01,55.22,1.94667,3.30333,29.5,4.35,554.2805773,19.54004657,60219.11762,33.15776276,17.25617058
1960.06,1960,6,1960-6-01,57.26,1.95,3.26,29.6,4.15,572.8156922,19.50734544,62409.45451,32.61228007,17.82336382
1960.07,1960,7,1960-7-01,55.84,1.95,3.26333,29.6,3.9,558.6103432,19.50734544,61038.86615,32.64559261,17.37680647
1960.08,1960,8,1960-8-01,56.51,1.95,3.26667,29.6,3.8,565.3128671,19.50734544,61948.87432,32.67900519,17.58211304
1960.09,1960,9,1960-9-01,54.81,1.95,3.27,29.6,3.8,548.3064633,19.50734544,60263.39575,32.71231774,17.05201547
1960.1,1960,10,1960-10-01,53.73,1.95,3.27,29.8,3.89,533.8949965,19.37642366,58856.9259,32.49277198,16.60510454
1960.11,1960,11,1960-11-01,55.47,1.95,3.27,29.8,3.93,551.1847284,19.37642366,60940.96278,32.49277198,17.14608845
1960.12,1960,12,1960-12-01,56.8,1.95,3.27,29.8,3.84,564.400443,19.37642366,62580.66689,32.49277198,17.56209083
1961.01,1961,1,1961-1-01,59.72,1.94667,3.21,29.8,3.84,593.4153953,19.34333469,65976.57427,31.89657433,18.47041699
1961.02,1961,2,1961-2-01,62.17,1.94333,3.15,29.8,3.78,617.7601327,19.31014635,68862.15914,31.30037668,19.2340145
1961.03,1961,3,1961-3-01,64.12,1.94,3.09,29.8,3.74,637.1365564,19.27705738,71201.13173,30.70417903,19.84422527
1961.04,1961,4,1961-4-01,65.83,1.94,3.07,29.8,3.78,654.1281894,19.27705738,73279.49706,30.50544648,20.38284298
1961.05,1961,5,1961-5-01,66.5,1.94,3.05,29.8,3.71,660.7857299,19.27705738,74205.27733,30.30671393,20.59860684
1961.06,1961,6,1961-6-01,65.62,1.94,3.03,29.8,3.88,652.0414977,19.27705738,73403.71155,30.10798138,20.33241455
1961.07,1961,7,1961-7-01,65.44,1.94667,3.03667,30.0,3.92,645.9178853,19.21437912,72894.59982,29.97309696,20.14664374
1961.08,1961,8,1961-8-01,67.79,1.95333,3.04333,29.9,4.04,671.3511232,19.34459787,75946.77638,30.13929804,20.94168848
1961.09,1961,9,1961-9-01,67.26,1.96,3.05,30.0,3.98,663.881983,19.34595133,75284.20421,30.10466917,20.70524304
1961.1,1961,10,1961-10-01,68.0,1.98,3.09667,30.0,3.92,671.1860667,19.543359,76297.17187,30.56531996,20.92419014
1961.11,1961,11,1961-11-01,71.08,2.0,3.14333,30.0,3.94,701.5868473,19.74076667,79939.98782,31.02587204,21.85795772
1961.12,1961,12,1961-12-01,71.74,2.02,3.19,30.0,4.06,708.1013003,19.93817433,80871.57134,31.48652283,22.0414802
1962.01,1962,1,1962-1-01,69.07,2.02667,3.25,30.0,4.08,681.7473768,20.00400979,78052.10154,32.07874583,21.1979314
1962.02,1962,2,1962-2-01,70.22,2.03333,3.31,30.1,4.04,690.7956654,20.00306964,79278.86789,32.56242741,21.45168775
1962.03,1962,3,1962-3-01,70.29,2.04,3.37,30.1,3.93,691.4842968,20.06868638,79549.82956,33.15268289,21.44315857
1962.04,1962,4,1962-4-01,68.05,2.04667,3.40333,30.2,3.84,667.2313767,20.06763324,76952.10713,33.369707,20.65833645
1962.05,1962,5,1962-5-01,62.99,2.05333,3.43667,30.2,3.87,617.6179929,20.13293465,71423.66741,33.69660625,19.0893675
1962.06,1962,6,1962-6-01,55.63,2.06,3.47,30.2,3.91,545.453071,20.19833411,63272.8954,34.02340745,16.82757124
1962.07,1962,7,1962-7-01,56.97,2.06667,3.49,30.3,4.01,556.7482559,20.19685656,64778.3812,34.10657211,17.14132566
1962.08,1962,8,1962-8-01,58.52,2.07333,3.51,30.3,3.98,571.8958739,20.26194245,66737.28479,34.30202525,17.57126263
1962.09,1962,9,1962-9-01,58.0,2.08,3.53,30.4,3.98,564.9495724,20.26026053,66123.70968,34.38399984,17.32146115
1962.1,1962,10,1962-10-01,56.17,2.09667,3.57667,30.4,3.93,547.1244393,20.42263483,64236.58746,34.83858943,16.73982097
1962.11,1962,11,1962-11-01,60.04,2.11333,3.62333,30.4,3.92,584.8202125,20.58491172,68863.76126,35.29308162,17.85438649
1962.12,1962,12,1962-12-01,62.64,2.13,3.67,30.4,3.86,610.1455382,20.74728602,72049.45574,35.74767122,18.58583612
1963.01,1963,1,1963-1-01,65.06,2.13667,3.68333,30.4,3.83,633.717572,20.81225522,75037.77804,35.87751221,19.25923169
1963.02,1963,2,1963-2-01,65.92,2.14333,3.69667,30.4,3.92,642.0944105,20.87712702,76235.67305,36.00745062,19.46919131
1963.03,1963,3,1963-3-01,65.67,2.15,3.71,30.5,3.93,637.5620395,20.87343361,75904.07072,36.01880869,19.28806461
1963.04,1963,4,1963-4-01,68.76,2.16667,3.75333,30.5,3.97,667.5615325,21.03527553,79684.31286,36.43948119,20.15007724
1963.05,1963,5,1963-5-01,70.14,2.18333,3.79667,30.5,3.93,680.9593643,21.19702037,81494.41245,36.86025078,20.50758586
1963.06,1963,6,1963-6-01,70.11,2.2,3.84,30.6,3.99,678.4437015,21.28906209,81405.66389,37.1590902,20.38414999
1963.07,1963,7,1963-7-01,69.07,2.20333,3.88,30.7,4.02,666.2026484,21.25183555,80149.37286,37.42386384,19.96923189
1963.08,1963,8,1963-8-01,70.98,2.20667,3.92,30.7,4.0,684.6252205,21.28405094,82579.13837,37.80967687,20.4726379
1963.09,1963,9,1963-9-01,72.85,2.21,3.96,30.7,4.08,702.6619796,21.31616987,84968.98499,38.1954899,20.96036009
1963.1,1963,10,1963-10-01,73.03,2.23333,3.98,30.8,4.11,702.1111313,21.47125637,85118.74057,38.26375877,20.8913446
1963.11,1963,11,1963-11-01,72.62,2.25667,4.0,30.8,4.12,698.1693873,21.69564736,84860.05773,38.45603896,20.72039934
1963.12,1963,12,1963-12-01,74.17,2.28,4.02,30.9,4.13,710.763429,21.84900388,86612.12549,38.52324369,21.03859938
1964.01,1964,1,1964-1-01,76.45,2.29667,4.07333,30.9,4.17,732.6124328,22.00875077,89498.09379,39.03429956,21.6272162
1964.02,1964,2,1964-2-01,77.39,2.31333,4.12667,30.9,4.15,741.6203555,22.16840182,90824.20794,39.54545125,21.83267083
1964.03,1964,3,1964-3-01,78.8,2.33,4.18,30.9,4.22,755.1322395,22.32814871,92706.84351,40.05650712,22.16724559
1964.04,1964,4,1964-4-01,79.94,2.34667,4.23,30.9,4.23,766.0567414,22.48789559,94278.10196,40.53565194,22.42219217
1964.05,1964,5,1964-5-01,80.72,2.36333,4.28,30.9,4.2,773.5314006,22.64754664,95430.27161,41.01479676,22.57433077
1964.06,1964,6,1964-6-01,80.24,2.38,4.33,31.0,4.17,766.4511858,22.73372161,94790.5091,41.36009016,22.30028804
1964.07,1964,7,1964-7-01,83.22,2.4,4.37667,31.1,4.19,792.3600974,22.85104823,98230.28997,41.67145719,22.98435185
1964.08,1964,8,1964-8-01,82.0,2.42,4.42333,31.0,4.19,783.2626774,23.11580097,97341.27555,42.25157682,22.65040729
1964.09,1964,9,1964-9-01,83.41,2.44,4.47,31.1,4.2,794.1691387,23.23189904,98937.29281,42.56007733,22.89222198
1964.1,1964,10,1964-10-01,84.85,2.46,4.49667,31.1,4.19,807.8797677,23.42232444,100888.5198,42.8140096,23.21215468
1964.11,1964,11,1964-11-01,85.44,2.48,4.52333,31.2,4.15,810.8899538,23.53706795,101509.3774,42.9298087,23.22501979
1964.12,1964,12,1964-12-01,83.96,2.5,4.55,31.2,4.18,796.8436391,23.72688301,99998.53826,43.18292708,22.75298477
1965.01,1965,1,1965-1-01,86.12,2.51667,4.59333,31.2,4.19,817.343666,23.88509387,102820.9392,43.59416142,23.26933508
1965.02,1965,2,1965-2-01,86.75,2.53333,4.63667,31.2,4.21,823.3228405,24.04320982,103825.1636,44.00549066,23.37206827
1965.03,1965,3,1965-3-01,86.83,2.55,4.68,31.3,4.21,821.4492506,24.12409984,103842.4087,44.27481853,23.2535282
1965.04,1965,4,1965-4-01,87.97,2.57,4.73333,31.4,4.2,829.5837151,24.23587755,105126.0284,44.63673396,23.42055195
1965.05,1965,5,1965-5-01,89.28,2.59,4.78667,31.4,4.21,841.9374115,24.4244836,106949.4318,45.1397463,23.70880831
1965.06,1965,6,1965-6-01,85.04,2.61,4.84,31.6,4.21,796.8772772,24.4573106,101484.4399,45.35378671,22.38534299
1965.07,1965,7,1965-7-01,84.91,2.62667,4.88667,31.6,4.2,795.659097,24.61351879,101590.5178,45.79111341,22.30078171
1965.08,1965,8,1965-8-01,86.49,2.64333,4.93333,31.6,4.25,810.464672,24.76963327,103744.4587,46.2283464,22.66597185
