Date,y1,y3,y5,y10,y20,us10y,german10y
1997-03-20,6.51258373,7.090873417,7.313686402,7.602666775,7.730343434,6.75,
1997-03-21,6.487537854,7.069223585,7.28984543,7.57613715,7.706842478,6.74,
1997-03-24,6.486910621,7.078153496,7.287844387,7.555899171,7.710885896,6.72,
1997-03-25,6.481030915,7.055327325,7.270010574,7.534346596,7.672214931,6.75,
1997-03-26,6.500719899,7.077747508,7.297438498,7.571850922,7.704258879,6.8,
1997-03-27,6.51542273,7.110926661,7.33261114,7.600687973,7.729370872,6.9,
1997-03-28,,,,,,.,
1997-03-31,,,,,,6.92,
1997-04-01,6.572049502,7.175067454,7.409409187,7.681521146,7.779063085,6.9,
1997-04-02,6.530949376,7.133836938,7.372292764,7.651332669,7.766060417,6.88,
1997-04-03,6.543478449,7.137082969,7.375477996,7.673629451,7.797010066,6.86,
1997-04-04,6.548940864,7.122996331,7.350438911,7.642379451,7.7765686,6.92,
1997-04-07,6.561122215,7.091532338,7.296475544,7.584204931,7.737835322,6.87,
1997-04-08,6.552738444,7.057213978,7.283665368,7.583795159,7.748505782,6.91,
1997-04-09,6.497775557,7.027363271,7.262771761,7.5821155,7.738428929,6.91,
1997-04-10,6.483873883,7.024291623,7.279300231,7.620565739,7.766712252,6.91,
1997-04-11,6.510025301,7.076731674,7.336875205,7.667508697,7.78914217,6.98,
1997-04-14,6.48310407,7.044445001,7.295047326,7.630385312,7.767429359,6.98,
1997-04-15,6.442830278,6.975334298,7.208419786,7.51635703,7.667944801,6.88,
1997-04-16,6.475224478,6.986345169,7.206573161,7.519136652,7.67457558,6.9,
1997-04-17,6.438116588,6.941746165,7.153366743,7.461048637,7.625542466,6.86,
1997-04-18,6.488489374,6.985683753,7.200851196,7.515434128,7.6705403,6.84,
1997-04-21,6.506738669,7.040330608,7.248599556,7.549275912,7.708543261,6.87,
1997-04-22,6.528538184,7.041808859,7.254766919,7.555488349,7.717432965,6.84,
1997-04-23,6.526274129,7.049389087,7.256637142,7.548400715,7.702134854,6.89,
1997-04-24,6.538897594,7.087205796,7.305742864,7.614408468,7.765613214,6.93,
1997-04-25,6.57421294,7.110816955,7.334320857,7.647493591,7.797498588,6.94,
1997-04-28,6.562474554,7.093957578,7.31163819,7.609040156,7.752501204,6.92,
1997-04-29,6.518233556,7.014148575,7.221194597,7.52588597,7.690602886,6.77,
1997-04-30,6.473046514,6.928009315,7.125849146,7.420158685,7.592834315,6.72,
1997-05-01,6.471438999,6.919715629,7.101458946,7.388655571,7.562155202,6.69,
1997-05-02,6.506326938,6.890070558,7.063995943,7.351134527,7.527955604,6.68,
1997-05-05,,,,,,6.67,
1997-05-06,6.443753594,6.763730491,6.87222176,7.03771529,7.08323554,6.67,
1997-05-07,6.48727273,6.81209046,6.923067866,7.050137645,7.091844234,6.76,
1997-05-08,6.503220533,6.785631055,6.868416114,6.978364767,7.045531593,6.72,
1997-05-09,6.452615319,6.75856188,6.845260137,6.945509672,7.019555552,6.67,
1997-05-12,6.422050876,6.694119195,6.781918835,6.921078719,7.029134504,6.65,
1997-05-13,6.458323608,6.74992041,6.83252154,6.939103979,7.020641883,6.71,
1997-05-14,6.433660701,6.733147412,6.812662955,6.902610171,6.973295407,6.68,
1997-05-15,6.448812178,6.722284418,6.806636405,6.914278521,7.000341651,6.67,
1997-05-16,6.471349345,6.768303886,6.870627062,6.993902687,7.071681578,6.7,
1997-05-19,6.485548926,6.799732306,6.908733666,7.035637911,7.103035223,6.71,
1997-05-20,6.483729948,6.807734287,6.907748616,7.033339122,7.093463905,6.7,
1997-05-21,6.513637975,6.855815527,6.9632589,7.095241194,7.127405332,6.74,
1997-05-22,6.556357153,6.937685771,7.079650658,7.243995073,7.275679635,6.76,
1997-05-23,6.5139159,6.883028448,7.011127388,7.156127966,7.209300447,6.74,
1997-05-26,,,,,,.,
1997-05-27,6.547575985,6.901554385,7.025514336,7.172124079,7.22862358,6.79,
1997-05-28,6.582129543,6.925697026,7.033623014,7.168111597,7.227054268,6.8,
1997-05-29,6.589120224,6.92782526,7.03916391,7.184080027,7.251517698,6.75,
1997-05-30,6.573220381,6.906966783,7.009838226,7.141370895,7.201779233,6.67,
1997-06-02,6.549007088,6.908640488,7.010215175,7.134359445,7.180562515,6.66,
1997-06-03,6.53289114,6.844361348,6.923836295,7.03266921,7.084932697,6.63,
1997-06-04,6.562292293,6.86666654,6.957512648,7.075937299,7.113510826,6.62,
1997-06-05,6.571808468,6.870114958,6.961217883,7.067503354,7.107963371,6.62,
1997-06-06,6.594938547,6.843124465,6.910790158,6.991704794,7.034627815,6.51,
1997-06-09,6.634247466,6.912632366,6.982531629,7.052717079,7.079429301,6.55,
1997-06-10,6.641844338,6.911720703,6.981996276,7.057067887,7.084965786,6.57,
1997-06-11,6.642611962,6.901271134,6.966508862,7.044978118,7.077927609,6.56,
1997-06-12,6.595912131,6.830358117,6.903650528,6.991317673,7.038489099,6.48,
1997-06-13,6.592598549,6.802475943,6.875974733,6.995141864,7.067284033,6.43,
1997-06-16,6.585883616,6.79279199,6.864341386,6.968387869,7.03800696,6.4,
1997-06-17,6.587892815,6.816348768,6.893209682,7.004166668,7.076637537,6.43,
1997-06-18,6.70298237,6.915647263,6.982870417,7.071745858,7.128206783,6.4,
1997-06-19,6.718187152,6.956914852,7.03722268,7.121529877,7.154826464,6.4,
1997-06-20,6.720775377,6.947362388,6.997224971,7.060810629,7.110560122,6.37,
1997-06-23,6.787475934,7.026250612,7.067825064,7.097998413,7.127302925,6.4,
1997-06-24,6.784557001,7.015000763,7.042469593,7.05642295,7.086758453,6.42,
1997-06-25,6.745291184,6.955192973,6.982322897,7.012360104,7.052308389,6.45,
1997-06-26,6.761469041,6.952198977,6.984433618,7.019892098,7.058771426,6.5,
1997-06-27,6.773672844,6.915604514,6.935728853,6.960210378,6.986195817,6.46,
1997-06-30,6.817222737,6.964817624,6.99022825,7.016759684,7.03528792,6.51,
1997-07-01,6.777799797,6.908486475,6.931235967,6.936539588,6.943904402,6.45,
1997-07-02,6.758083645,6.899013815,6.918079395,6.914455159,6.91828321,6.42,
1997-07-03,6.903175932,7.045412844,7.0358574,6.945104319,6.863240848,6.31,
1997-07-04,6.897433736,7.034916689,7.027362789,6.920279658,6.776402761,.,
1997-07-07,6.887281703,7.035898198,7.020401745,6.907438522,6.773564944,6.27,
1997-07-08,6.952997648,7.085212444,7.059047128,6.922597807,6.769660346,6.27,
1997-07-09,6.993293494,7.132720272,7.100844716,6.968695439,6.81830852,6.25,
1997-07-10,6.958051084,7.106496286,7.085556363,6.9814638,6.863310885,6.26,
1997-07-11,6.90703348,7.016176726,7.001276876,6.913688095,6.830453193,6.23,
1997-07-14,6.948068474,7.062857979,7.053066513,6.983408256,6.908013126,6.26,
1997-07-15,6.931739734,7.065721585,7.070033132,7.004800629,6.915806383,6.26,
1997-07-16,6.89837569,7.02781189,7.037285789,6.97285629,6.877379674,6.2,
1997-07-17,6.914419522,7.035076139,7.030286754,6.949148158,6.829750824,6.19,
1997-07-18,6.963613196,7.065626561,7.049955072,6.933767882,6.797296741,6.24,
1997-07-21,6.968316707,7.074557658,7.068186466,6.967981396,6.826609681,6.27,
1997-07-22,6.951586315,7.030571392,7.018313185,6.923832355,6.779238998,6.15,
1997-07-23,6.918558085,6.988729105,6.972440553,6.852919112,6.674357998,6.14,
1997-07-24,6.904900422,6.964993624,6.962177711,6.878208123,6.711259079,6.16,
1997-07-25,6.889706397,6.934328285,6.930929441,6.850160512,6.695480817,6.18,
1997-07-28,6.896654248,6.96529822,6.969952577,6.894203619,6.731764548,6.16,
1997-07-29,6.909238143,6.96351339,6.954973505,6.878750969,6.729259015,6.11,
1997-07-30,6.904864885,6.91134116,6.889762112,6.80751819,6.679940316,6.05,
1997-07-31,6.934859371,6.947731837,6.928967652,6.862797118,6.714684375,6.02,
1997-08-01,6.965449048,6.984451395,6.983085686,6.923461672,6.765418895,6.2,
1997-08-04,6.998615086,7.034186055,7.026038847,6.961183193,6.808859524,6.23,
1997-08-05,7.009174519,7.043576814,7.045303417,7.009289243,6.861401374,6.23,
1997-08-06,6.962750791,6.988734756,6.98836596,6.960795654,6.830936281,6.21,
1997-08-07,6.881533994,6.869436794,6.872800467,6.91002253,6.852672453,6.24,
1997-08-08,6.914241333,6.958943302,6.987163462,7.016963488,6.938133442,6.38,
1997-08-11,6.924595427,6.971742832,6.993636398,7.015693303,6.938651374,6.36,
1997-08-12,6.930159755,6.958938292,6.955908586,6.952668837,6.871700486,6.39,
1997-08-13,6.937240607,6.985541842,6.994022826,6.996467114,6.903318677,6.36,
1997-08-14,6.923689691,6.95065743,6.956609926,6.948913691,6.847987269,6.27,
1997-08-15,6.935784739,6.964492301,6.969522903,6.970606089,6.866552917,6.27,
1997-08-18,6.93216138,6.949649199,6.935084138,6.9169653,6.824925554,6.21,
1997-08-19,6.942796321,6.958236788,6.938060137,6.914378377,6.823276932,6.21,
1997-08-20,6.943360988,6.934601568,6.915161656,6.909506112,6.820406714,6.24,
1997-08-21,6.958905632,6.940570282,6.920790629,6.926719798,6.838214618,6.3,
1997-08-22,7.019233088,7.00040895,6.99381224,7.018999577,6.91465221,6.38,
1997-08-25,,,,,,6.39,
1997-08-26,7.011831,6.991605289,6.974433952,6.992765257,6.890299986,6.38,
1997-08-27,7.026385641,7.000995862,6.988563183,7.00454462,6.89648588,6.38,
1997-08-28,7.019255819,6.990981073,6.977186695,6.978483136,6.868336008,6.3,
1997-08-29,7.016726088,6.987404824,6.976135738,6.982467344,6.872417841,6.34,
1997-09-01,6.999380175,6.947980995,6.935817331,6.946203531,6.834102744,.,
1997-09-02,6.961068933,6.923318075,6.911207103,6.926867308,6.836479165,6.31,
1997-09-03,6.940046954,6.897182083,6.892907745,6.914642193,6.825918138,6.33,
1997-09-04,6.936600824,6.89921747,6.8923809,6.90626679,6.823203736,6.33,
1997-09-05,6.924206333,6.885771123,6.884938225,6.901287495,6.811265724,6.37,
1997-09-08,6.886220816,6.842896478,6.841768633,6.867346569,6.795696352,6.33,
1997-09-09,6.900263546,6.871344105,6.869586173,6.889044438,6.803780668,6.34,
1997-09-10,6.900899646,6.88236738,6.880113728,6.88792651,6.800052147,6.37,
1997-09-11,6.887130815,6.878859436,6.875687778,6.873534382,6.782692476,6.39,
1997-09-12,6.8625701,6.850735835,6.843548661,6.829852531,6.748645079,6.29,
1997-09-15,6.847647776,6.819178851,6.808087471,6.78834938,6.700848616,6.28,
1997-09-16,6.759167742,6.656506412,6.635667932,6.633842856,6.552437084,6.11,
1997-09-17,6.817780717,6.700153254,6.670072307,6.642459686,6.536565124,6.1,
1997-09-18,6.847545907,6.699117846,6.623902282,6.545092617,6.428974513,6.11,
1997-09-19,6.869050985,6.742782776,6.675698365,6.591389876,6.482842925,6.09,
1997-09-22,6.877934805,6.722521593,6.641280201,6.547998802,6.440294085,6.06,
1997-09-23,6.892203328,6.747068071,6.663677004,6.56617323,6.452622997,6.1,
1997-09-24,6.909257079,6.723043315,6.624006906,6.53354591,6.432479415,6.04,
1997-09-25,6.901185033,6.705925159,6.60474807,6.524582688,6.436775897,6.13,
1997-09-26,6.905460093,6.541265792,6.326891809,6.340147627,6.538848602,6.08,
1997-09-29,6.982290698,6.613612961,6.399044552,6.386441649,6.555555079,6.1,
1997-09-30,6.985133767,6.633079145,6.410524215,6.356179075,6.501499504,6.12,
1997-10-01,6.958559647,6.597108692,6.342707742,6.24936477,6.402725317,6.04,
1997-10-02,6.968889661,6.595329847,6.334323748,6.230228878,6.376646051,6.01,
1997-10-03,6.901970275,6.511605584,6.232882591,6.098503874,6.228998517,6.01,
1997-10-06,6.955594283,6.600379296,6.332771145,6.179924352,6.272376935,5.96,
1997-10-07,6.964740679,6.640487418,6.386160378,6.207772356,6.244584099,5.94,
1997-10-08,6.98236993,6.733904218,6.507255876,6.321436282,6.320406981,6.08,
1997-10-09,7.016156926,6.792860381,6.575378382,6.390556343,6.40183895,6.09,
1997-10-10,7.019746614,6.815570004,6.600451498,6.397301228,6.386166103,6.15,
1997-10-13,6.981536151,6.741687133,6.519983758,6.331028204,6.346180398,.,
1997-10-14,6.95011026,6.683200572,6.470029873,6.316760158,6.32722024,6.07,
1997-10-15,6.921749824,6.652313377,6.469816544,6.362755155,6.364578358,6.1,
1997-10-16,6.893688538,6.673840065,6.509436142,6.402845658,6.403298249,6.09,
1997-10-17,6.909176639,6.671378453,6.510852281,6.398118128,6.391318687,6.17,
1997-10-20,6.914088979,6.775237266,6.632463653,6.479360493,6.405634337,6.15,
1997-10-21,6.906143341,6.777003409,6.638756718,6.506890575,6.437335538,6.14,
1997-10-22,6.900793105,6.775829537,6.638399591,6.512566678,6.432710201,6.12,
1997-10-23,6.900803836,6.728922474,6.572901012,6.438723295,6.354304824,6.04,
1997-10-24,6.914786136,6.72268291,6.563558229,6.426767064,6.33919448,6.01,
1997-10-27,6.909381343,6.743150388,6.585917069,6.45546414,6.371761412,5.91,
1997-10-28,6.877820313,6.720041049,6.598028131,6.495833269,6.390543731,5.98,
1997-10-29,6.900780725,6.741341722,6.601470029,6.486133129,6.386456205,5.91,
1997-10-30,6.872402792,6.707221635,6.573405901,6.454492392,6.375971481,5.84,
1997-10-31,6.866881286,6.682139221,6.553081422,6.441644436,6.359535553,5.84,
1997-11-03,6.889390814,6.734320754,6.594686897,6.463501516,6.395273909,5.91,
1997-11-04,6.905321966,6.743691573,6.601282588,6.452631006,6.380227956,5.95,
1997-11-05,6.935801732,6.780396623,6.638129713,6.471258406,6.376705218,5.95,
1997-11-06,7.109342151,6.872904823,6.713939655,6.524408614,6.389380335,5.9,
1997-11-07,7.086410008,6.837740274,6.66069882,6.453097521,6.335750638,5.9,
1997-11-10,7.12506858,6.878547549,6.684607615,6.456974163,6.336588321,5.91,
1997-11-11,7.220369214,7.009498834,6.802665245,6.524120697,6.390654419,.,
1997-11-12,7.229414286,7.043162945,6.874694967,6.646556449,6.53103129,5.89,
1997-11-13,7.214107901,7.018009587,6.836821798,6.595832909,6.490116323,5.87,
1997-11-14,7.144755204,6.928347041,6.738739458,6.500984629,6.403609898,5.86,
1997-11-17,7.175345232,6.909977176,6.720940757,6.488582515,6.406248433,5.85,
1997-11-18,7.199837441,6.945574109,6.760643208,6.53068372,6.456880479,5.85,
1997-11-19,7.20178038,6.915077906,6.714453565,6.470035958,6.397816945,5.82,
1997-11-20,7.159751376,6.836524892,6.626447424,6.395413997,6.337828979,5.84,
1997-11-21,7.13721926,6.839166255,6.642416311,6.41514239,6.356749856,5.82,
1997-11-24,7.117001249,6.794115449,6.613650889,6.401791512,6.347770145,5.86,
1997-11-25,7.096413108,6.783133914,6.613987596,6.37899138,6.304214795,5.85,
1997-11-26,7.158860055,6.863877975,6.661535448,6.378176711,6.274142896,5.86,
1997-11-27,7.176176766,6.896698993,6.693510083,6.405432146,6.282278423,.,
1997-11-28,7.177868876,6.865647613,6.647427372,6.345193855,6.251066547,5.86,
1997-12-01,7.161859518,6.854201448,6.640712972,6.355523878,6.268461436,5.86,
1997-12-02,7.185418347,6.857943222,6.633327177,6.324918005,6.233840604,5.86,
1997-12-03,7.184607994,6.864914359,6.634248152,6.344019033,6.276024252,5.83,
1997-12-04,7.125674546,6.79145164,6.57404253,6.319040956,6.265740011,5.84,
1997-12-05,7.140325373,6.831820948,6.634879877,6.395616734,6.33168271,5.92,
1997-12-08,7.119620373,6.814501416,6.609930759,6.346641729,6.264019998,5.96,
1997-12-09,7.064258076,6.743291054,6.548471082,6.291987448,6.223717301,5.95,
1997-12-10,7.067032218,6.748538523,6.548152237,6.257618662,6.179053875,5.9,
1997-12-11,7.046044375,6.656333914,6.436304534,6.156579233,6.099703369,5.82,
1997-12-12,7.011156349,6.621769865,6.412623419,6.151855661,6.096715514,5.74,
1997-12-15,7.014732142,6.602835252,6.38704144,6.1407029,6.086247753,5.78,
1997-12-16,6.980613011,6.578709562,6.381654914,6.165853676,6.1456407,5.77,
1997-12-17,6.983333149,6.614023387,6.41735091,6.204088721,6.186469032,5.81,
1997-12-18,6.982184113,6.600628899,6.397835421,6.181687301,6.165319943,5.76,
1997-12-19,6.931058179,6.539228962,6.348740596,6.140271604,6.129016104,5.72,
1997-12-22,6.919562896,6.545638849,6.361620769,6.154114363,6.129321559,5.72,
1997-12-23,6.894402744,6.502028625,6.317452169,6.108462171,6.09027586,5.73,
1997-12-24,6.825200474,6.497634646,6.316266097,6.088223528,6.069910754,5.76,
1997-12-25,,,,,,.,
1997-12-26,,,,,,5.75,
1997-12-29,6.858069656,6.514793764,6.326168323,6.091397866,6.063662166,5.76,
1997-12-30,6.947140674,6.607771591,6.432895733,6.219008971,6.159981548,5.8,
1997-12-31,6.928394135,6.579346574,6.400505918,6.176631893,6.123413944,5.75,
1998-01-01,,,,,,.,
1998-01-02,6.89597534,6.561817206,6.38842901,6.166016295,6.107599686,5.67,
1998-01-05,6.815824344,6.416750213,6.230975895,6.02046084,6.010919339,5.52,
1998-01-06,6.815706601,6.382574631,6.191535318,5.981540167,5.962567307,5.49,
1998-01-07,6.81408422,6.392008273,6.19308136,5.977903051,5.942422083,5.55,
1998-01-08,6.802400553,6.362189729,6.155352804,5.939932089,5.912843759,5.49,
1998-01-09,6.764486592,6.316811836,6.108048395,5.889529739,5.865554919,5.4,
1998-01-12,6.646834039,6.224799806,6.040254147,5.864469384,5.855682881,5.39,
1998-01-13,6.705358688,6.285930294,6.079547411,5.869771515,5.868008922,5.41,
1998-01-14,6.809881819,6.419948711,6.18337913,5.908666547,5.893777175,5.45,
1998-01-15,6.859235821,6.44201534,6.207291805,5.938296844,5.915094002,5.48,
1998-01-16,6.878878663,6.470359967,6.219792315,5.950175787,5.937906665,5.54,
1998-01-19,6.912737054,6.492993669,6.236385529,5.956318065,5.953451936,.,
1998-01-20,6.888568295,6.477166628,6.221455719,5.937375535,5.945601299,5.57,
1998-01-21,6.866563271,6.459149595,6.215541456,5.950946098,5.953521789,5.54,
1998-01-22,6.826453343,6.378071204,6.151322611,5.931064961,5.909340507,5.56,
1998-01-23,6.762689742,6.344639721,6.150077516,5.944660019,5.924603538,5.7,
1998-01-26,6.779563765,6.393519813,6.195643615,5.968138292,5.967212689,5.63,
1998-01-27,6.754514647,6.364785837,6.176801753,5.96841181,5.973040218,5.7,
1998-01-28,6.770653875,6.398547604,6.217748023,6.009864606,6.015096506,5.69,
1998-01-29,6.739403674,6.346235772,6.170684329,5.976136572,5.97684034,5.58,
1998-01-30,6.692123662,6.304895247,6.128502758,5.944258222,5.94540931,5.53,
1998-02-02,6.730933922,6.345831037,6.15057981,5.974781744,5.963378854,5.57,
1998-02-03,6.745389711,6.340746877,6.155231194,5.966526958,5.954327398,5.56,
1998-02-04,6.767561366,6.36637671,6.19091191,6.011936642,5.979596891,5.57,
1998-02-05,6.730588214,6.316104799,6.150340634,5.99493894,5.985258397,5.62,
1998-02-06,6.712518073,6.30405293,6.14224153,6.000906057,5.988937901,5.62,
1998-02-09,6.699703109,6.28863077,6.129487586,6.002032435,5.98383987,5.65,
1998-02-10,6.681802406,6.222190072,6.046356932,5.933809877,5.932502255,5.64,
1998-02-11,6.684232152,6.239634244,6.034529071,5.865703156,5.851627393,5.53,
1998-02-12,6.726788122,6.262677642,6.032614312,5.839188829,5.840240396,5.52,
1998-02-13,6.711608621,6.25630558,6.028041088,5.835842331,5.826716313,5.49,
1998-02-16,6.724110538,6.26033324,6.021750549,5.81711444,5.815179244,.,
1998-02-17,6.766236617,6.303241104,6.039661282,5.802270116,5.785322158,5.44,
1998-02-18,6.807033063,6.330427378,6.065256523,5.840528218,5.801197692,5.49,
1998-02-19,6.779800166,6.290738164,6.040016859,5.845203013,5.815605419,5.51,
1998-02-20,6.748897042,6.292969026,6.05954661,5.861847659,5.82165536,5.54,
1998-02-23,6.754940321,6.309033827,6.086376512,5.897796065,5.844480133,5.58,
1998-02-24,6.777536932,6.355934701,6.134437067,5.924693816,5.865140274,5.69,
1998-02-25,6.800148488,6.3734719,6.141961521,5.929895402,5.856835018,5.63,
1998-02-26,6.809435851,6.381068022,6.148353539,5.931072387,5.87291703,5.65,
1998-02-27,6.847245906,6.453865018,6.212457849,5.979147574,5.896754615,5.62,
1998-03-02,6.824572598,6.405366264,6.165282737,5.914193595,5.847956045,5.72,
1998-03-03,6.853735479,6.443713048,6.215597534,5.987146753,5.909509396,5.77,
1998-03-04,6.874950374,6.454018752,6.21871686,5.999214763,5.939777332,5.76,
1998-03-05,6.763276524,6.371915974,6.167878543,5.971962722,5.92980983,5.78,
1998-03-06,6.778926657,6.359140572,6.142315654,5.937440997,5.894495436,5.73,
1998-03-09,6.725328992,6.258766291,6.050055087,5.881922884,5.839430668,5.67,
1998-03-10,6.713992574,6.295783605,6.079909592,5.875965415,5.83058123,5.67,
1998-03-11,6.729725471,6.305361063,6.079701109,5.872276896,5.814375481,5.63,
1998-03-12,6.750593773,6.315956225,6.065766737,5.826603088,5.766796745,5.56,
1998-03-13,6.79074462,6.357028561,6.095888324,5.841556978,5.771785314,5.58,
1998-03-16,6.786219,6.306840667,6.052650177,5.796865145,5.719846529,5.54,
1998-03-17,6.773042526,6.324174972,6.066583385,5.79913575,5.705543148,5.56,
1998-03-18,6.777500591,6.317800193,6.054375838,5.801641262,5.715180161,5.58,
1998-03-19,6.816113969,6.352161696,6.090410726,5.847622521,5.76810086,5.58,
1998-03-20,6.774193478,6.326567615,6.046408291,5.780813864,5.712700921,5.57,
1998-03-23,6.770283136,6.31368339,6.052076534,5.802516695,5.73726221,5.57,
1998-03-24,6.735163367,6.290975,6.031666764,5.781202749,5.715221985,5.58,
1998-03-25,6.783215982,6.334689072,6.05246271,5.779992577,5.700020772,5.64,
1998-03-26,6.788911429,6.355813844,6.074917679,5.79342388,5.705454888,5.68,
1998-03-27,6.799097722,6.380502912,6.100418117,5.814864254,5.715144533,5.68,
1998-03-30,6.799693656,6.388811336,6.109573678,5.824570216,5.710669908,5.72,
1998-03-31,6.73113022,6.314408253,6.044580397,5.776567581,5.671099144,5.67,
1998-04-01,6.738196834,6.310992028,6.04732468,5.792871155,5.680057581,5.62,
1998-04-02,6.724189951,6.242204206,5.974201544,5.707048172,5.598476863,5.56,
1998-04-03,6.714125509,6.210162369,5.920249727,5.644906152,5.558862571,5.47,
1998-04-06,6.689889234,6.164639585,5.883890978,5.64341918,5.573741893,5.51,
1998-04-07,6.682869538,6.180390184,5.897467411,5.658078707,5.592073363,5.53,
1998-04-08,6.684273212,6.181292821,5.895848838,5.63460187,5.566136694,5.58,
1998-04-09,6.681054993,6.162699568,5.874354138,5.634408341,5.560797892,5.59,
1998-04-10,,,,,,.,
1998-04-13,,,,,,5.66,
1998-04-14,6.6721713,6.166553181,5.875428349,5.618806742,5.553696036,5.63,
1998-04-15,6.66959981,6.175893055,5.882833011,5.62580602,5.565429252,5.6,
1998-04-16,6.703865856,6.215746903,5.918541028,5.646273836,5.571283225,5.59,
1998-04-17,6.724642292,6.228196724,5.922174288,5.640744144,5.557434425,5.59,
1998-04-20,6.73975341,6.224685475,5.918167774,5.640431425,5.559820223,5.65,
1998-04-21,6.730670536,6.21879465,5.91869806,5.651453155,5.577396108,5.68,
1998-04-22,6.729728358,6.235713415,5.958897815,5.727665636,5.652730613,5.68,
1998-04-23,6.65774889,6.197553275,5.942880925,5.732648785,5.665786589,5.69,
1998-04-24,6.627975375,6.144533158,5.900026458,5.696775871,5.629514191,5.67,
1998-04-27,6.6637263,6.211669379,5.981411403,5.804822917,5.718426297,5.8,
1998-04-28,6.63199365,6.17189358,5.953053562,5.7878207,5.713381279,5.8,
1998-04-29,6.621786141,6.166041294,5.940543957,5.768955302,5.709850389,5.81,
1998-04-30,6.611766432,6.147880714,5.908186487,5.723038705,5.669055079,5.68,
1998-05-01,6.578005287,6.073524552,5.821443045,5.637542337,5.595779914,5.67,
1998-05-04,,,,,,5.67,
1998-05-05,6.631200151,6.15659786,5.903376821,5.698325038,5.644983584,5.7,
1998-05-06,6.635029611,6.162256313,5.908590969,5.700838466,5.649935833,5.67,
1998-05-07,6.671748287,6.200618825,5.958133559,5.765663325,5.704780012,5.67,
1998-05-08,6.658385357,6.18810278,5.940995523,5.739940289,5.679597967,5.71,
1998-05-11,6.660657471,6.194975676,5.943867578,5.741929814,5.681476491,5.79,
1998-05-12,6.65707543,6.199345847,5.959834346,5.778538193,5.721788358,5.7,
1998-05-13,6.67861096,6.22129762,5.978071581,5.787109585,5.732642858,5.64,
1998-05-14,6.731232858,6.26840542,6.009560732,5.795883464,5.743661518,5.67,
1998-05-15,6.760275828,6.306792682,6.053015112,5.844897087,5.779533905,5.68,
1998-05-18,6.75671262,6.299036028,6.045786747,5.828122384,5.773263652,5.64,
1998-05-19,6.79017957,6.309203093,6.041430667,5.811978622,5.757208155,5.65,
1998-05-20,6.798933544,6.298378885,6.016760547,5.765941876,5.691177204,5.61,
1998-05-21,6.74215323,6.22949579,5.959028375,5.732474164,5.655151528,5.65,
1998-05-22,6.736851746,6.219851631,5.944954813,5.713080351,5.64161872,5.64,
1998-05-25,,,,,,.,
1998-05-26,6.710818377,6.178623383,5.893091499,5.649620257,5.585250135,5.59,
1998-05-27,6.714234749,6.179667603,5.895554362,5.65474209,5.593495964,5.56,
1998-05-28,6.711383927,6.166036006,5.888388382,5.658674318,5.596244336,5.58,
1998-05-29,6.663662514,6.106705187,5.819795633,5.586845281,5.532195578,5.56,
1998-06-01,6.664859888,6.088957582,5.79063703,5.543926547,5.492129908,5.53,
1998-06-02,6.690783996,6.112489014,5.81577825,5.564218901,5.510201925,5.56,
1998-06-03,6.682183065,6.126274524,5.825743409,5.571509257,5.511643716,5.57,
1998-06-04,6.922893933,6.294623642,5.948638993,5.621242315,5.509517293,5.59,
1998-06-05,6.940235406,6.313369405,5.956916024,5.611424145,5.473861086,5.58,
1998-06-08,6.9559551,6.325460358,5.963206536,5.610697833,5.47020551,5.58,
1998-06-09,6.988513011,6.359309087,5.986880466,5.619956509,5.480933699,5.59,
1998-06-10,6.971394547,6.322541756,5.934586816,5.537976888,5.396270183,5.51,
1998-06-11,6.924215805,6.268097006,5.874841192,5.459706979,5.306054025,5.44,
1998-06-12,6.949220763,6.292261728,5.888805993,5.452202051,5.266196616,5.43,
1998-06-15,6.957546148,6.295824481,5.8827381,5.447850693,5.260886841,5.38,
1998-06-16,7.130047699,6.529028677,6.081930213,5.546493613,5.303761878,5.45,
1998-06-17,7.229396759,6.692788254,6.245245734,5.65864494,5.412862473,5.54,
1998-06-18,7.249739245,6.699307333,6.254568835,5.662575512,5.399468499,5.5,
1998-06-19,7.257837221,6.703419753,6.275828986,5.724467273,5.424785708,5.47,
1998-06-22,7.220670007,6.627510896,6.199212128,5.674448519,5.419710335,5.46,
1998-06-23,7.209343498,6.603591452,6.173423368,5.662972014,5.442660044,5.45,
1998-06-24,7.167194145,6.537191239,6.114167585,5.62746117,5.413261942,5.46,
1998-06-25,7.1865699,6.550137737,6.127111355,5.656224052,5.428096781,5.46,
1998-06-26,7.216690091,6.575704273,6.149725099,5.673046445,5.449274565,5.46,
1998-06-29,7.226157122,6.60472159,6.17191138,5.680518805,5.46431545,5.47,
1998-06-30,7.207445673,6.58892983,6.157048538,5.654791988,5.429834971,5.44,
1998-07-01,7.204811355,6.576581475,6.143836431,5.642683129,5.415226938,5.44,
1998-07-02,7.22548623,6.565032125,6.124781811,5.623057812,5.394194414,5.42,
1998-07-03,7.248799059,6.580541226,6.138118747,5.631670108,5.401360104,.,
1998-07-06,7.222299624,6.539378435,6.092622945,5.59295543,5.383515397,5.39,
1998-07-07,7.250053204,6.576107806,6.129225099,5.625475152,5.404823228,5.42,
1998-07-08,7.266435991,6.601360246,6.158723254,5.658735326,5.40568119,5.43,
