index,accuracy_train,loss_train,step,accuracy_val,loss_val,Experiment
849,0.8919999977,0.4314399451,225.0,0.8509999971,0.5150440246,50
850,0.8919999977,0.4244888455,235.0,0.8509999971,0.5083653023,50
851,0.8939999978,0.414530012,245.0,0.8536666632,0.4990749786,50
852,0.8933333317,0.4113134434,255.0,0.8543333312,0.4901853949,50
853,0.8959999979,0.3997140149,265.0,0.8539999982,0.484010752,50
854,0.8973333319,0.3917561462,275.0,0.8559999983,0.4789446712,50
855,0.8979999979,0.3846652577,285.0,0.8566666663,0.4721322079,50
856,0.8966666639,0.3825376153,295.0,0.8616666655,0.4650112063,50
857,0.899333332,0.3735772843,305.0,0.8643333336,0.460371842,50
858,0.900666664,0.3663591291,315.0,0.8636666675,0.4590549568,50
859,0.9019999981,0.3626476899,325.0,0.8656666676,0.4529678196,50
860,0.9046666642,0.3563773518,335.0,0.8646666666,0.4521013538,50
861,0.9053333302,0.3498117323,345.0,0.8649999996,0.446182847,50
862,0.9083333294,0.3441688374,355.0,0.8640000006,0.4465343118,50
863,0.9103333294,0.340172485,365.0,0.8663333337,0.4378828843,50
864,0.9146666646,0.3311766014,375.0,0.8673333327,0.4334511966,50
865,0.9129999975,0.3286692068,385.0,0.8663333337,0.4317772726,50
866,0.9156666656,0.3216368412,395.0,0.8683333337,0.4257749697,50
867,0.9143333316,0.3199749475,405.0,0.8700000008,0.4223629147,50
868,0.9139999986,0.3191960836,415.0,0.8700000008,0.4210609774,50
869,0.9143333316,0.3166464334,425.0,0.874000001,0.4147625873,50
870,0.9153333326,0.3140654976,435.0,0.876333334,0.4129079352,50
871,0.9166666667,0.3124009992,445.0,0.875666666,0.4112417688,50
872,0.9173333347,0.3091539169,455.0,0.875666666,0.4098909815,50
873,0.9186666667,0.3057400669,465.0,0.8786666671,0.4028717836,50
874,0.9209999998,0.3008318414,475.0,0.8799999992,0.3985513101,50
875,0.9223333339,0.2978588055,485.0,0.8793333332,0.4012477597,50
876,0.9226666689,0.296169583,495.0,0.8783333321,0.4020910631,50
877,0.9193333368,0.2976992508,505.0,0.8766666651,0.4022915681,50
878,0.9196666698,0.295272173,515.0,0.8763333321,0.4002378782,50
879,0.9206666688,0.2916187321,525.0,0.875666666,0.3986756633,50
880,0.9206666688,0.2886194105,535.0,0.8783333341,0.3953513136,50
881,0.9200000028,0.2891958192,545.0,0.8780000011,0.3979366064,50
882,0.9213333348,0.2848542516,555.0,0.8806666672,0.3928907682,50
883,0.9206666688,0.2858220215,565.0,0.8803333342,0.3913212856,50
884,0.9233333349,0.2833736743,575.0,0.8810000022,0.3904983799,50
885,0.926000001,0.2783507859,585.0,0.8803333342,0.3920348038,50
886,0.926000001,0.278084377,595.0,0.8790000002,0.3907705863,50
887,0.924333334,0.2794160813,605.0,0.8770000001,0.3908588042,50
888,0.924000001,0.2758679753,615.0,0.8773333331,0.3873620669,50
889,0.924666667,0.2743330007,625.0,0.8766666671,0.389888376,50
890,0.924000001,0.2740040521,635.0,0.875333335,0.3903650095,50
891,0.9216666679,0.275821649,645.0,0.874666669,0.3916175753,50
892,0.9216666679,0.2744997591,655.0,0.875000002,0.3875508795,50
893,0.9206666668,0.2747994155,665.0,0.8726666689,0.390971301,50
894,0.9206666668,0.2751298368,675.0,0.8710000018,0.3920302639,50
895,0.9226666669,0.2722810348,685.0,0.874333336,0.3855333418,50
896,0.9209999998,0.2727438539,695.0,0.8723333359,0.3860130668,50
897,0.9233333329,0.269508254,705.0,0.8703333358,0.3867187937,50
898,0.925666666,0.2656153455,715.0,0.8726666689,0.3813799684,50
899,0.925999999,0.2624382903,725.0,0.8726666689,0.3807790195,50
900,0.9269999981,0.2589009469,735.0,0.8733333369,0.3766855801,50
901,0.9283333302,0.2549393704,745.0,0.8730000039,0.3762095397,50
902,0.9289999962,0.2539991707,755.0,0.8700000028,0.3776527002,50
903,0.9276666641,0.2567810575,765.0,0.8670000017,0.3823178465,50
904,0.9276666641,0.2554505502,775.0,0.8660000026,0.3847227648,50
905,0.9273333311,0.2542528773,785.0,0.8680000027,0.3792851205,50
906,0.9283333302,0.2517280002,795.0,0.8703333378,0.3737509822,50
907,0.9313333293,0.2471361399,805.0,0.8710000038,0.3748682365,50
908,0.9319999973,0.2458144431,815.0,0.8713333368,0.3753202225,50
909,0.9326666633,0.2441316972,825.0,0.8723333359,0.372779053,50
910,0.9346666634,0.2419545164,835.0,0.8726666689,0.3744123037,50
911,0.9349999964,0.2408624048,845.0,0.8720000029,0.3729286358,50
912,0.9359999975,0.2404950812,855.0,0.8720000029,0.3749337976,50
913,0.9369999965,0.2401446725,865.0,0.8703333358,0.3780153528,50
914,0.9376666645,0.2378098294,875.0,0.8686666687,0.3778726016,50
915,0.9389999986,0.2361030743,885.0,0.8693333368,0.3764495209,50
916,0.9403333326,0.2317048108,895.0,0.8710000038,0.3762885099,50
917,0.9406666656,0.2320074971,905.0,0.8720000029,0.3747682398,50
918,0.9433333337,0.2316320921,915.0,0.8716666698,0.375720562,50
919,0.9423333347,0.2296715538,925.0,0.8723333359,0.373428985,50
920,0.9420000017,0.2294575627,935.0,0.874333336,0.3719218249,50
921,0.9440000017,0.2307824954,945.0,0.8766666691,0.3693413928,50
922,0.9446666678,0.2280637244,955.0,0.876333336,0.3707657779,50
923,0.9463333348,0.2253774524,965.0,0.8786666691,0.3670985972,50
924,0.9450000008,0.2249793296,975.0,0.8813333372,0.3635893052,50
925,0.9459999998,0.2240581334,985.0,0.8780000031,0.3686011816,50
926,0.9456666668,0.2243137966,995.0,0.8793333352,0.3677997564,50
927,0.9453333338,0.2245388652,1005.0,0.8813333352,0.3661141083,50
928,0.9460000018,0.2236897434,1015.0,0.8793333352,0.3683055768,50
929,0.9473333359,0.2223297735,1025.0,0.8803333342,0.3669820984,50
930,0.9456666708,0.2250389054,1035.0,0.8786666671,0.3697022716,50
931,0.9463333388,0.2256625265,1045.0,0.8790000002,0.3673323373,50
932,0.9470000048,0.2254530584,1055.0,0.8800000012,0.369033132,50
933,0.9493333379,0.2205592896,1065.0,0.8820000013,0.3663558225,50
934,0.9490000049,0.2219567349,1075.0,0.8830000003,0.3637965073,50
935,0.950000004,0.2210134874,1085.0,0.8813333333,0.3681399792,50
936,0.951333338,0.2182150036,1095.0,0.8803333322,0.3689527184,50
937,0.951000005,0.2188269625,1105.0,0.8799999992,0.3669513504,50
938,0.949666671,0.2194669003,1115.0,0.8813333333,0.3651999116,50
939,0.949666671,0.2195353612,1125.0,0.8816666683,0.3623317113,50
940,0.950000004,0.2181690415,1135.0,0.8793333352,0.3615890811,50
941,0.950000004,0.2184854344,1145.0,0.8806666672,0.3591598531,50
942,0.9490000029,0.2172785227,1155.0,0.8833333333,0.3539798722,50
943,0.9486666699,0.2152627856,1165.0,0.8843333344,0.3540273026,50
944,0.9483333349,0.2153240964,1175.0,0.8850000004,0.3525620018,50
945,0.9473333339,0.2142487084,1185.0,0.8833333333,0.3567797894,50
946,0.9486666679,0.2128122936,1195.0,0.8836666663,0.355647623,50
947,0.949333334,0.2096178974,1205.0,0.8833333333,0.3559388086,50
948,0.9483333329,0.209019579,1215.0,0.8833333333,0.3550019647,50
949,0.95,0.2073363135,1225.0,0.8823333323,0.3553575213,50
950,0.950333333,0.205842192,1235.0,0.8839999994,0.3561902061,50
951,0.950333333,0.2013388142,1245.0,0.8833333333,0.354632548,50
952,0.95,0.2012937551,1255.0,0.8839999994,0.3536653702,50
953,0.9516666671,0.1978009969,1265.0,0.8846666674,0.3525377418,50
954,0.9530000011,0.1963105087,1275.0,0.8859999994,0.3511254554,50
955,0.9530000011,0.195478332,1285.0,0.8899999996,0.3464698836,50
956,0.9540000002,0.1939708427,1295.0,0.8886666675,0.3470355545,50
957,0.9543333332,0.1930952276,1305.0,0.8873333355,0.3483795697,50
958,0.9543333332,0.19220009,1315.0,0.8860000034,0.35129738,50
959,0.9543333332,0.1916558643,1325.0,0.8880000035,0.3477821931,50
960,0.9546666662,0.1900534034,1335.0,0.8896666706,0.3454783325,50
961,0.9549999992,0.1879565746,1345.0,0.8910000046,0.3446484382,50
962,0.9556666672,0.1847765977,1355.0,0.8920000037,0.3425487652,50
963,0.9553333342,0.1857487366,1365.0,0.8906666696,0.3426928019,50
964,0.9563333352,0.184303093,1375.0,0.8883333365,0.3504031862,50
965,0.9566666702,0.1824941695,1385.0,0.8876666705,0.3520852412,50
966,0.9570000033,0.1829822962,1395.0,0.8883333365,0.3506401901,50
967,0.9576666693,0.1808454027,1405.0,0.8866666694,0.3540694589,50
968,0.9590000033,0.1785921698,1415.0,0.8860000014,0.352382568,50
969,0.9580000043,0.1796449333,1425.0,0.8860000014,0.3555863664,50
970,0.9583333393,0.1784145077,1435.0,0.8866666675,0.3569825307,50
971,0.9590000053,0.1769107739,1445.0,0.8866666675,0.3546031053,50
972,0.9590000053,0.1770118142,1455.0,0.8840000014,0.3584378312,50
973,0.9603333394,0.1739188309,1465.0,0.8866666675,0.35473046,50
974,0.9610000074,0.1729322126,1475.0,0.8866666675,0.3554025571,50
975,0.9610000074,0.1750702153,1485.0,0.8859999994,0.3559306413,50
976,0.9593333403,0.1756074021,1495.0,0.8863333344,0.3548938562,50
977,0.9596666753,0.1743228947,1505.0,0.8856666684,0.3580417216,50
978,0.9603333414,0.1744989599,1515.0,0.8866666675,0.3537299012,50
979,0.9603333414,0.1750011474,1525.0,0.8880000015,0.3502294694,50
980,0.9620000084,0.1746329471,1535.0,0.8883333345,0.3434096088,50
981,0.9626666745,0.1726915667,1545.0,0.8893333336,0.343486612,50
982,0.9636666755,0.172252213,1555.0,0.8890000006,0.3454748362,50
983,0.9640000085,0.1714303754,1565.0,0.8883333325,0.3456689616,50
984,0.9636666735,0.1731694606,1575.0,0.8876666665,0.3474335412,50
985,0.9633333405,0.1737786151,1585.0,0.8879999995,0.3467968553,50
986,0.9640000065,0.1716973506,1595.0,0.8903333326,0.3458327681,50
987,0.9643333415,0.1713259734,1605.0,0.8906666656,0.3448823045,50
988,0.9646666745,0.1696548278,1615.0,0.8916666647,0.3451715102,50
989,0.9660000086,0.1688917955,1625.0,0.8909999986,0.3463027179,50
990,0.9680000087,0.1658069665,1635.0,0.8899999976,0.3456668665,50
991,0.9673333406,0.1689978634,1645.0,0.8893333316,0.3449032734,50
992,0.9670000076,0.1694302047,1655.0,0.8896666646,0.3436589062,50
993,0.9663333396,0.1696888993,1665.0,0.8923333327,0.3404703597,50
994,0.9660000046,0.168343094,1675.0,0.8939999998,0.3340190013,50
995,0.9653333366,0.1699525207,1685.0,0.8956666648,0.3286324541,50
996,0.9656666696,0.1688559773,1695.0,0.8963333329,0.3276014547,50
997,0.9656666696,0.1684397168,1705.0,0.899333334,0.3217452357,50
998,0.9666666687,0.1682032513,1715.0,0.899333334,0.3238726526,50
999,0.9680000027,0.1670827933,1725.0,0.9,0.3220732599,50
1000,0.9680000027,0.1670541493,1735.0,0.9023333331,0.3166727662,50
1001,0.9690000037,0.164868055,1745.0,0.9036666671,0.3163114597,50
1002,0.9703333378,0.1620991168,1755.0,0.9023333331,0.3189310918,50
1003,0.9693333368,0.1650463151,1765.0,0.900999999,0.317466717,50
1004,0.9696666698,0.1636388354,1775.0,0.9013333321,0.3171841721,50
1005,0.9693333368,0.1638584452,1785.0,0.9029999991,0.314457351,50
1006,0.9703333358,0.1632117418,1795.0,0.900666664,0.3188003063,50
1007,0.9703333358,0.1643565051,1805.0,0.900666664,0.3170315226,50
1008,0.9706666708,0.1627196394,1815.0,0.8979999979,0.3233170028,50
1009,0.9706666708,0.1628900471,1825.0,0.8966666639,0.3265044048,50
1010,0.9706666708,0.1608282889,1835.0,0.8969999969,0.3267757863,50
1011,0.9700000048,0.1625757366,1845.0,0.8956666629,0.3288901637,50
1012,0.9706666708,0.1601517146,1855.0,0.8969999969,0.3229496757,50
1013,0.9706666708,0.1608418219,1865.0,0.8963333309,0.3238305231,50
1014,0.9703333378,0.1603744981,1875.0,0.8936666648,0.3250298808,50
1015,0.9716666718,0.1581688069,1885.0,0.8913333317,0.3281102369,50
1016,0.9723333399,0.1576462505,1895.0,0.8899999976,0.3266225467,50
1017,0.9716666718,0.1586583488,1905.0,0.8923333307,0.3218528728,50
1018,0.9720000048,0.1584787528,1915.0,0.8919999977,0.3199725082,50
1019,0.9723333379,0.1569497506,1925.0,0.8899999976,0.3218518466,50
1020,0.9720000048,0.1573956922,1935.0,0.8906666636,0.3214578629,50
1021,0.9730000059,0.1544139624,1945.0,0.8879999955,0.329304105,50
1022,0.9733333389,0.1537074387,1955.0,0.8886666636,0.3274888128,50
1023,0.9736666739,0.153385368,1965.0,0.8866666635,0.3323708882,50
1024,0.9740000089,0.1531481082,1975.0,0.8869999965,0.330805698,50
1025,0.9753333429,0.1516570593,1985.0,0.8866666635,0.3320189079,50
1026,0.9736666759,0.1547425263,1995.0,0.8859999955,0.3329440941,50
1027,0.9746666769,0.1542694114,2005.0,0.8856666625,0.3323977192,50
1028,0.9740000109,0.1542467333,2015.0,0.8836666624,0.3331667235,50
1029,0.9746666769,0.1523328694,2025.0,0.8813333293,0.3364289035,50
1030,0.9750000099,0.1514322427,2035.0,0.8806666632,0.3376389394,50
1031,0.9746666769,0.1527614854,2045.0,0.8789999962,0.3396415999,50
1032,0.9740000109,0.1541897955,2055.0,0.8813333313,0.3353765378,50
1033,0.975666678,0.1509328899,2065.0,0.8823333323,0.3336368193,50
1034,0.9746666769,0.1519077646,2075.0,0.8823333323,0.3330069224,50
1035,0.9753333449,0.1485358901,2085.0,0.8833333333,0.3321740637,50
1036,0.976000013,0.1474943208,2095.0,0.8843333344,0.3286306918,50
1037,0.976000013,0.1459353896,2105.0,0.8850000004,0.3268441051,50
1038,0.976000013,0.1456934003,2115.0,0.8866666675,0.3272502432,50
1039,0.9753333449,0.1444988144,2125.0,0.8890000025,0.3220856726,50
1040,0.976000011,0.1435305059,2135.0,0.8880000015,0.3255592714,50
1041,0.977333345,0.1412470594,2145.0,0.8866666694,0.3262226115,50
1042,0.976000011,0.1435595026,2155.0,0.8853333354,0.3313263635,50
1043,0.9746666769,0.1439250832,2165.0,0.8856666684,0.3313227832,50
1044,0.976000011,0.1432778726,2175.0,0.8850000004,0.3371488104,50
1045,0.975666678,0.1429909095,2185.0,0.8830000003,0.3434918692,50
1046,0.975666678,0.1436513389,2195.0,0.8840000014,0.3406753957,50
1047,0.977000012,0.1413968325,2205.0,0.8826666673,0.3417681793,50
1048,0.977333345,0.1413378174,2215.0,0.8813333333,0.3443720222,50
1049,0.977000012,0.1417968015,2225.0,0.8803333342,0.3476392875,50
1050,0.977333345,0.1419738293,2235.0,0.8810000022,0.3478848209,50
1051,0.977333345,0.1416051154,2245.0,0.8810000022,0.3442527473,50
1052,0.977000012,0.1434773927,2255.0,0.8800000012,0.3489156514,50
1053,0.978000011,0.1411814903,2265.0,0.8803333342,0.345702216,50
1054,0.97700001,0.142769899,2275.0,0.8796666682,0.3491522362,50
1055,0.97700001,0.1420070527,2285.0,0.8793333352,0.3472343326,50
1056,0.9783333441,0.1393771984,2295.0,0.8790000021,0.3489765873,50
1057,0.978000011,0.1385167157,2305.0,0.8773333351,0.3529388428,50
1058,0.978000011,0.1392987177,2315.0,0.8800000032,0.3481364553,50
1059,0.977666678,0.139892141,2325.0,0.8790000021,0.3476233765,50
1060,0.977666678,0.1399710789,2335.0,0.8773333351,0.3500015919,50
1061,0.978000011,0.1393634096,2345.0,0.8766666691,0.3516404584,50
1062,0.9786666771,0.1376838098,2355.0,0.875666668,0.3539419239,50
1063,0.9783333441,0.1369161092,2365.0,0.874000001,0.3565202648,50
1064,0.9790000121,0.1364540753,2375.0,0.8730000019,0.3595365499,50
1065,0.9793333451,0.1364663529,2385.0,0.8710000018,0.3606391455,50
1066,0.9793333451,0.1368666557,2395.0,0.8713333348,0.3608382876,50
1067,0.9793333451,0.1375109799,2405.0,0.8713333348,0.3598980114,50
1068,0.9796666781,0.136880936,2415.0,0.8723333339,0.3572569018,50
1069,0.9813333452,0.1361545188,2425.0,0.8706666668,0.3611177956,50
1070,0.9810000122,0.1365991779,2435.0,0.8706666668,0.3602290208,50
1071,0.9806666791,0.1374510643,2445.0,0.8699999988,0.3610029504,50
1072,0.9806666791,0.1381178759,2455.0,0.8683333317,0.3626729126,50
1073,0.9813333472,0.1378659837,2465.0,0.8666666647,0.3680315082,50
1074,0.9800000131,0.1380621023,2475.0,0.8693333328,0.3615053837,50
1075,0.9806666791,0.1365618659,2485.0,0.8706666668,0.3521529421,50
1076,0.9796666781,0.1377378829,2495.0,0.8666666667,0.3659479404,50
1077,0.9790000121,0.1390313037,2505.0,0.8666666667,0.3659369305,50
1078,0.9786666791,0.1411461992,2515.0,0.8706666668,0.360112527,50
1079,0.978333346,0.1423700822,2525.0,0.8716666659,0.3589911123,50
1080,0.978333346,0.1410940277,2535.0,0.8703333318,0.3600325664,50
1081,0.9786666791,0.1400225903,2545.0,0.8723333319,0.3589398066,50
1082,0.9796666781,0.1377389555,2555.0,0.8713333329,0.3594263693,50
1083,0.9790000121,0.1381959255,2565.0,0.8693333328,0.3633036743,50
1084,0.9806666791,0.1352293762,2575.0,0.8713333329,0.3565345267,50
1085,0.9796666781,0.1365713273,2585.0,0.8719999989,0.3587150315,50
1086,0.9790000121,0.1367136429,2595.0,0.8706666668,0.3600473702,50
1087,0.9796666781,0.1368778122,2605.0,0.8726666669,0.3556161895,50
1088,0.9796666781,0.1358204332,2615.0,0.8719999989,0.356590571,50
1089,0.9793333451,0.1370852632,2625.0,0.8723333319,0.3573584249,50
1090,0.9793333451,0.1372582234,2635.0,0.8713333309,0.3570123454,50
1091,0.9796666781,0.1356650998,2645.0,0.8723333299,0.3539318442,50
1092,0.9796666781,0.1361998501,2655.0,0.873666664,0.3507452051,50
1093,0.9800000111,0.1349808142,2665.0,0.8729999979,0.3524584661,50
1094,0.9803333441,0.1339417465,2675.0,0.87433333,0.3470306317,50
1095,0.9810000102,0.1334475314,2685.0,0.873999997,0.3476177712,50
1096,0.9806666772,0.1337318713,2695.0,0.8726666629,0.3489775419,50
1097,0.9813333432,0.1340521167,2705.0,0.8726666629,0.3486344526,50
1098,0.9813333432,0.133406656,2715.0,0.8723333299,0.3449778567,50
1099,0.9800000091,0.1348974124,2725.0,0.8729999959,0.3445854545,50
1100,0.9796666761,0.1358105257,2735.0,0.8726666629,0.3437962383,50
1101,0.9806666752,0.1337577626,2745.0,0.873666664,0.3425482392,50
1102,0.9820000092,0.1307957801,2755.0,0.8766666651,0.3368930926,50
1103,0.9823333422,0.130144231,2765.0,0.8796666662,0.3271096369,50
1104,0.9833333433,0.1283549254,2775.0,0.8783333321,0.3283420632,50
1105,0.9833333433,0.1280099628,2785.0,0.8789999982,0.3282685379,50
1106,0.9850000103,0.1244932135,2795.0,0.8806666632,0.3183422655,50
1107,0.9856666764,0.1238648112,2805.0,0.8796666642,0.320169727,50
1108,0.9846666753,0.1229863798,2815.0,0.8773333311,0.3241189803,50
1109,0.9853333414,0.1207827757,2825.0,0.8779999971,0.3188786959,50
1110,0.9850000083,0.1203087345,2835.0,0.8763333301,0.3226708119,50
1111,0.9846666753,0.120307833,2845.0,0.875666664,0.3220656797,50
1112,0.9846666753,0.1191314203,2855.0,0.8769999961,0.3173879887,50
1113,0.9850000083,0.1191925762,2865.0,0.8786666632,0.3149039581,50
1114,0.9853333414,0.118821234,2875.0,0.8759999971,0.3204183752,50
1115,0.9860000094,0.1192257702,2885.0,0.874666665,0.3200064863,50
1116,0.9870000084,0.1179936104,2895.0,0.875333331,0.3172007337,50
1117,0.9863333424,0.1194864976,2905.0,0.8759999971,0.3162659953,50
1118,0.9863333424,0.1200209108,2915.0,0.873999997,0.3196000189,50
1119,0.9870000084,0.1178308976,2925.0,0.8759999971,0.3155496399,50
1120,0.9870000084,0.1178774101,2935.0,0.8766666651,0.3159386367,50
1121,0.9866666754,0.1187517713,2945.0,0.873999999,0.3196096639,50
1122,0.9866666754,0.1174520679,2955.0,0.8726666649,0.3233894149,50
1123,0.9863333424,0.1192355382,2965.0,0.875333331,0.3186304033,50
1124,0.9860000094,0.1191632358,2975.0,0.874333332,0.3237326235,50
1125,0.9856666764,0.11895753,2985.0,0.874666665,0.3238022238,50
1126,0.9866666754,0.1170197996,2995.0,0.8786666652,0.318021444,50
1127,0.9863333424,0.1162098082,3005.0,0.8776666661,0.3209975774,50
1128,0.9866666754,0.1166585376,3015.0,0.8776666661,0.3232322072,50
1129,0.9880000095,0.1138653494,3025.0,0.8763333321,0.3247173304,50
1130,0.9880000095,0.1143712066,3035.0,0.875333333,0.32551493,50
1131,0.9873333434,0.1144550651,3045.0,0.875666666,0.3251583333,50
1132,0.9866666774,0.1154690626,3055.0,0.875999999,0.3231040761,50
1133,0.9863333444,0.115697363,3065.0,0.875999999,0.3247057294,50
1134,0.9866666774,0.1161582579,3075.0,0.874333332,0.3273786897,50
1135,0.9863333444,0.1168744798,3085.0,0.875333331,0.3283755774,50
1136,0.9860000114,0.1178950374,3095.0,0.8773333311,0.3246249055,50
1137,0.9853333453,0.1166657229,3105.0,0.8769999981,0.3244908159,50
1138,0.9860000134,0.1160400907,3115.0,0.8766666651,0.3234673793,50
1139,0.9863333464,0.1153933669,3125.0,0.8763333321,0.3242802277,50
1140,0.9863333464,0.115235957,3135.0,0.8793333332,0.3174392546,50
1141,0.9863333464,0.1158336791,3145.0,0.8773333331,0.3225909933,50
1142,0.9853333473,0.1170248444,3155.0,0.8776666661,0.3245861078,50
1143,0.9853333473,0.1171170741,3165.0,0.8776666661,0.3246722465,50
1144,0.9846666813,0.1184188689,3175.0,0.8776666661,0.3261864657,50
1145,0.9850000143,0.1157024083,3185.0,0.8779999991,0.3267033949,50
1146,0.9840000153,0.1190133522,3195.0,0.8773333331,0.3289888536,50
1147,0.9846666813,0.1169759139,3205.0,0.873666666,0.3361091976,50
1148,0.9850000143,0.1151788493,3215.0,0.875333333,0.3322529698,50
1149,0.9853333473,0.114195178,3225.0,0.874000001,0.3346545105,50
1150,0.9850000143,0.1139990369,3235.0,0.874333334,0.3331426983,50
1151,0.9853333473,0.1125654787,3245.0,0.8770000001,0.3271625822,50
1152,0.9850000143,0.1143091793,3255.0,0.8766666671,0.3247413352,50
1153,0.9856666803,0.1127332687,3265.0,0.8770000001,0.3248558164,50
1154,0.9860000134,0.1122166671,3275.0,0.874333334,0.3280764699,50
1155,0.9856666803,0.1129461251,3285.0,0.874333334,0.3265950988,50
1156,0.9850000143,0.1143392205,3295.0,0.8706666688,0.3335237379,50
1157,0.9853333473,0.1145296608,3305.0,0.8696666678,0.3332752809,50
1158,0.9853333473,0.1147316637,3315.0,0.8696666678,0.3351593976,50
1159,0.9846666813,0.115845117,3325.0,0.8726666689,0.3316519136,50
1160,0.9846666813,0.1146249413,3335.0,0.8736666679,0.3313147878,50
1161,0.9846666813,0.1147734481,3345.0,0.874333334,0.3309704319,50
1162,0.9853333473,0.1135438775,3355.0,0.8736666679,0.3323244502,50
1163,0.9853333473,0.1131358102,3365.0,0.8716666679,0.3366386414,50
1164,0.9846666813,0.1127092756,3375.0,0.8726666689,0.3355223844,50
1165,0.9843333483,0.1131278083,3385.0,0.8730000039,0.3356973718,50
1166,0.9840000153,0.1134818549,3395.0,0.8716666718,0.339619567,50
1167,0.9846666813,0.1127724173,3405.0,0.8726666709,0.3422572861,50
1168,0.9850000143,0.1115017163,3415.0,0.8720000048,0.3479058693,50
1169,0.9846666813,0.1119468915,3425.0,0.8710000058,0.3532624066,50
1170,0.9850000143,0.1118793813,3435.0,0.8703333378,0.356991291,50
1171,0.9846666813,0.1117946821,3445.0,0.8736666719,0.3508779536,50
1172,0.9856666803,0.1109818312,3455.0,0.8720000068,0.3528478831,50
1173,0.9856666803,0.1104099574,3465.0,0.8716666738,0.3531523734,50
1174,0.9860000134,0.1093730735,3475.0,0.8720000068,0.3511032353,50
1175,0.9860000134,0.1094111967,3485.0,0.8730000059,0.3499991685,50
1176,0.9866666794,0.1069157124,3495.0,0.8730000059,0.350467813,50
1177,0.9866666794,0.1054620794,3505.0,0.8730000059,0.3512404025,50
1178,0.9870000124,0.1059407496,3515.0,0.8733333389,0.3527240147,50
1179,0.9866666794,0.1058024174,3525.0,0.8720000048,0.3556107322,50
1180,0.9876666784,0.1051242683,3535.0,0.8736666719,0.3555663139,50
1181,0.9866666774,0.1062272582,3545.0,0.8736666719,0.3591005633,50
1182,0.9870000104,0.1063752094,3555.0,0.8736666719,0.3602413664,50
1183,0.9866666774,0.1060061903,3565.0,0.8710000058,0.3633200273,50
1184,0.9866666774,0.1061186414,3575.0,0.874666671,0.3566800719,50
1185,0.9866666774,0.1058406051,3585.0,0.875000004,0.3563705628,50
1186,0.9870000104,0.1052612452,3595.0,0.87566667,0.354028601,50
1187,0.9870000104,0.1055567844,3605.0,0.8770000041,0.3538048163,50
1188,0.9873333434,0.1035430162,3615.0,0.876666671,0.3520143136,50
1189,0.9880000095,0.1025065396,3625.0,0.876000005,0.3529071515,50
1190,0.9880000095,0.1028608515,3635.0,0.8773333391,0.350407957,50
1191,0.9886666755,0.1017979494,3645.0,0.875000006,0.3548295428,50
1192,0.9883333425,0.102320856,3655.0,0.874666671,0.356900764,50
1193,0.9890000085,0.1011568381,3665.0,0.8743333379,0.3562529509,50
1194,0.9896666745,0.099616028,3675.0,0.8740000049,0.3580561842,50
1195,0.9893333415,0.1012925497,3685.0,0.8716666698,0.3605417078,50
1196,0.9893333415,0.1002012694,3695.0,0.8740000029,0.3572118292,50
1197,0.9893333415,0.1003774215,3705.0,0.874666669,0.3530887653,50
1198,0.9890000085,0.1009411316,3715.0,0.8710000018,0.3573964427,50
1199,0.9890000085,0.1003404887,3725.0,0.8686666687,0.3639832437,50
1200,0.9886666755,0.0997104639,3735.0,0.8673333367,0.3629850805,50
1201,0.9890000085,0.0989538763,3745.0,0.8653333366,0.3646009902,50
1202,0.9890000085,0.0982287927,3755.0,0.8666666687,0.3591004297,50
1203,0.9886666755,0.0975348861,3765.0,0.8673333347,0.3594201639,50
1204,0.9886666755,0.0969140869,3775.0,0.8676666677,0.3600274647,50
1205,0.9886666755,0.0965490844,3785.0,0.8680000027,0.3561148231,50
1206,0.9876666745,0.0964452407,3795.0,0.8686666687,0.354584905,50
1207,0.9873333414,0.0970323438,3805.0,0.8693333368,0.3518452262,50
1208,0.9870000084,0.0969956639,3815.0,0.8703333378,0.3495810156,50
1209,0.9870000084,0.0974328791,3825.0,0.8710000038,0.3481709406,50
1210,0.9870000084,0.0965911446,3835.0,0.8696666698,0.3487793302,50
1211,0.9876666764,0.0948869787,3845.0,0.8690000037,0.3501832073,50
1212,0.9880000095,0.0929446069,3854.9666666667,0.8690000037,0.3502073968,50
841,0.7563333323,0.8350689809,145.0,0.725000001,0.8611041268,50-augx10
842,0.7669999997,0.8053639174,155.0,0.7400000016,0.8289500316,50-augx10
843,0.7699999988,0.7839312494,165.0,0.7446666678,0.8064008832,50-augx10
844,0.775666664,0.76326949,175.0,0.7530000011,0.782807078,50-augx10
845,0.7809999983,0.7450554351,185.0,0.7566666683,0.7649723013,50-augx10
846,0.7833333313,0.7300358852,195.0,0.7603333354,0.750473098,50-augx10
847,0.7886666636,0.7162546873,205.0,0.7590000014,0.741960899,50-augx10
848,0.7906666636,0.7077619831,215.0,0.7580000023,0.7358191868,50-augx10
849,0.7943333288,0.6965597729,225.0,0.7610000014,0.7246245941,50-augx10
850,0.7936666628,0.6939142863,235.0,0.7636666675,0.7145407915,50-augx10
851,0.7929999948,0.6880344232,245.0,0.7656666676,0.7050415198,50-augx10
852,0.7909999947,0.6850314677,255.0,0.7663333337,0.6993880888,50-augx10
853,0.7936666608,0.6747691254,265.0,0.7686666667,0.6909234961,50-augx10
