item_id,description,up1,up2,up3,up4,down1,down2,down3,down4,level1,level2,level3,level4,up_ch1,up_ch2,up_ch3,up_ch4,down_ch1,down_ch2,down_ch3,down_ch4,total1,total2,total3,total4,up1_sh,up2_sh,up3_sh,up4_sh,down1_sh,down2_sh,down3_sh,down4_sh,level1_sh,level2_sh,level3_sh,level4_sh,change1_sh,change2_sh,change3_sh,change4_sh,net1_sh,net2_sh,net3_sh,net4_sh,item,id_count,item_id_raw,division,date_quote_s,date_quote_e,desc_appearances,date_start,date_end,coicop4_id,group,n_shops,p_min,p_max,p_mean,p_med,p_sd,coicop5_id,order,to_adjust_id,max_id,n_obs,span,spanrank,chartrank,meat_fish,track_kg,kg,to_adjust,observations,name1,name2,name3,name4,name5,weight,coicopname,sex,origin,durability,goods_services
410602,READY-MIXED FILLER-INT USE,3999.0,322.0,70.0,55.0,1981.0,110.0,32.0,16.0,50889.0,4389.0,1174.0,893.0,0.1245826,0.15832102,0.15215085,0.10011814,-0.14150178,-0.18943126,-0.17116804,-0.16189396,56869.0,4821.0,1276.0,964.0,0.070319504,0.066791125,0.054858934,0.057053942,0.034834445,0.022816842,0.025078369,0.016597511,0.89484602,0.91039205,0.92006272,0.92634857,0.10515395,0.089607969,0.079937302,0.073651455,0.035485059,0.04397428,0.029780565,0.040456429,539,1.0,410602.0,4.0,198802.0,202103.0,1.0,1.0,398.0,40301.0,403.0,281.0,0.49000001,23.4,3.6779356,3.45,1.7491302,4030100.0,1049.0,,410602.0,70599.0,397.0,1.0,65.0,,SE,0.0,,45365.0,Housing and utilities,Builders and DIY,DIY materials,Filler,Ready mixed filler,0.0,"Housing, water, electricity, gas and other fuels",Unisex,,ND,Goods
410603,WALLPAPER PASTE,3772.0,0.0,0.0,0.0,2145.0,0.0,0.0,0.0,42862.0,0.0,0.0,0.0,0.15278277,,,,-0.16287896,,,,48779.0,0.0,0.0,0.0,0.077328362,,,,0.043973841,,,,0.87869781,,,,0.1213022,,,,0.033354521,,,,540,1.0,410603.0,4.0,198802.0,201401.0,1.0,1.0,312.0,40301.0,403.0,282.0,0.44,26.4,2.8321288,2.45,1.9685599,0.0,1254.0,,410603.0,58998.0,311.0,176.0,178.0,,TE,0.0,,35213.0,Housing and utilities,Builders and DIY,DIY materials,Wallpaper paste,Wallpaper paste,0.0,"Housing, water, electricity, gas and other fuels",Unisex,,ND,Goods
410604,WALLPAPER (1),1290.0,0.0,0.0,0.0,868.0,0.0,0.0,0.0,13800.0,0.0,0.0,0.0,0.15391031,,,,-0.16411562,,,,15958.0,0.0,0.0,0.0,0.080837198,,,,0.054392781,,,,0.86477,,,,0.13522997,,,,0.026444416,,,,541,1.0,410604.0,4.0,198802.0,199701.0,1.0,1.0,108.0,40301.0,403.0,216.0,0.75,9.9899998,3.0708916,2.99,1.1991757,0.0,1253.0,,410604.0,20109.0,107.0,763.0,783.0,,1),0.0,,3357.0,Housing and utilities,Builders and DIY,DIY materials,Wallpaper,Wallpaper,0.0,"Housing, water, electricity, gas and other fuels",Unisex,,ND,Goods
410605,PAINT-EMULSION-WHITE-2.5-5LTR,4302.0,0.0,0.0,0.0,3164.0,0.0,0.0,0.0,41554.0,0.0,0.0,0.0,0.13739195,,,,-0.14375277,,,,49020.0,0.0,0.0,0.0,0.087760098,,,,0.06454508,,,,0.84769481,,,,0.15230519,,,,0.023215018,,,,542,1.0,410605.0,4.0,198802.0,201501.0,1.0,1.0,324.0,40301.0,403.0,282.0,0.99000001,42.52,8.2235975,7.4899998,3.9753902,0.0,949.0,,410605.0,59620.0,323.0,166.0,167.0,,TR,0.0,,37046.0,Housing and utilities,Builders and DIY,DIY materials,Paint,White emulsion,0.0,"Housing, water, electricity, gas and other fuels",Unisex,,ND,Goods
410607,PAINT BRUSH-2INCH/5CM WIDTH,3605.0,285.0,56.0,39.0,1623.0,125.0,23.0,12.0,52136.0,4273.0,1187.0,881.0,0.12536247,0.16747113,0.15759145,0.10499587,-0.15617228,-0.19833693,-0.22836141,-0.22710006,57364.0,4683.0,1266.0,932.0,0.062844291,0.060858425,0.044233806,0.041845493,0.028293006,0.026692292,0.018167457,0.012875536,0.90886271,0.9124493,0.93759876,0.94527894,0.091137297,0.087550715,0.062401265,0.054721028,0.034551285,0.034166135,0.02606635,0.028969957,543,1.0,410607.0,4.0,198802.0,202103.0,1.0,1.0,398.0,40301.0,403.0,283.0,0.33000001,18.120001,3.5452323,3.3499999,1.5524503,4030100.0,946.0,,410607.0,71698.0,397.0,1.0,62.0,,TH,0.0,,45219.0,Housing and utilities,Builders and DIY,DIY materials,Paintbrush,Paintbrush,0.0,"Housing, water, electricity, gas and other fuels",Unisex,,ND,Goods
410610,POWER POINT-DOUBLE SOCKET,2774.0,0.0,0.0,0.0,1978.0,0.0,0.0,0.0,45543.0,0.0,0.0,0.0,0.1312713,,,,-0.14137116,,,,50295.0,0.0,0.0,0.0,0.055154588,,,,0.039327964,,,,0.90551746,,,,0.094482556,,,,0.015826624,,,,544,1.0,410610.0,5.0,198802.0,201601.0,1.0,1.0,336.0,50500.0,505.0,276.0,1.0,29.0,5.2671967,4.9899998,2.3817241,5050202.0,1011.0,,410610.0,60273.0,335.0,160.0,160.0,,ET,0.0,,40868.0,Household,Tools,Tools,Socket,Socket,0.0,"Housing, water, electricity, gas and other fuels",Unisex,,D,Goods
410611,DOOR HANDLE-PACK FOR ONE DOOR,3168.0,318.0,46.0,27.0,1758.0,140.0,45.0,27.0,46963.0,4225.0,1298.0,973.0,0.11762785,0.14341378,0.13970074,0.15073183,-0.13465698,-0.15131085,-0.1376294,-0.15529709,51889.0,4683.0,1389.0,1027.0,0.061053403,0.067905188,0.03311735,0.026290165,0.033880014,0.029895367,0.032397408,0.026290165,0.90506661,0.90219945,0.93448526,0.94741964,0.09493342,0.097800553,0.065514758,0.052580331,0.027173389,0.038009822,0.00071994215,0.0,545,1.0,410611.0,5.0,198802.0,202103.0,1.0,1.0,398.0,50500.0,505.0,277.0,0.5,86.980003,9.3793106,8.4499998,5.4247713,5050202.0,504.0,,410611.0,63916.0,397.0,1.0,76.0,,OR,0.0,,43343.0,Household,Tools,Tools,Door handle,Door handle,0.0,"Housing, water, electricity, gas and other fuels",Unisex,,D,Goods
410613,WOOD CHISEL  3/4 INS,1299.0,0.0,0.0,0.0,571.0,0.0,0.0,0.0,14386.0,0.0,0.0,0.0,0.071630798,,,,-0.084608868,,,,16256.0,0.0,0.0,0.0,0.07990896,,,,0.03512549,,,,0.88496554,,,,0.11503445,,,,0.044783469,,,,546,1.0,410613.0,5.0,198802.0,199701.0,1.0,1.0,108.0,50500.0,505.0,233.0,0.99000001,18.639999,7.2935805,6.79,2.4486899,0.0,1376.0,,410613.0,20692.0,107.0,763.0,781.0,,NS,0.0,,3560.0,Household,Tools,Tools,Chisel,Chisel,0.0,"Furniture, household equipment and maintenance",Unisex,,SD,Goods
410614,POWER DRILL-HAMMER ACTION,4708.0,445.0,82.0,72.0,5116.0,404.0,100.0,65.0,43670.0,4068.0,1209.0,897.0,0.15609197,0.2497777,0.259965,0.22798002,-0.14121386,-0.17231983,-0.24030326,-0.23606607,53494.0,4917.0,1391.0,1034.0,0.088009872,0.090502337,0.058950394,0.069632493,0.095636897,0.082163922,0.071890727,0.062862672,0.81635326,0.82733375,0.86915886,0.86750484,0.18364677,0.17266625,0.13084112,0.13249516,-0.0076270252,0.0083384141,-0.012940332,0.006769821,547,1.0,410614.0,5.0,198802.0,202103.0,1.0,1.0,398.0,50500.0,505.0,270.0,8.0,515.03998,51.224556,39.990002,38.353352,5050101.0,1010.0,,410614.0,64508.0,397.0,1.0,74.0,,ON,0.0,,44520.0,Household,Tools,Tools,Power drill,Power drill,0.0,"Housing, water, electricity, gas and other fuels",Unisex,,D,Goods
410618,HARDBOARD-SHEET,2058.0,0.0,0.0,0.0,1037.0,0.0,0.0,0.0,26535.0,0.0,0.0,0.0,0.10997628,,,,-0.13987561,,,,29630.0,0.0,0.0,0.0,0.069456629,,,,0.034998313,,,,0.89554507,,,,0.10445494,,,,0.034458317,,,,548,1.0,410618.0,4.0,199102.0,201101.0,1.0,37.0,276.0,40301.0,403.0,268.0,0.30000001,15.1,3.7145238,3.5899999,1.7953607,0.0,718.0,,410618.0,34311.0,239.0,296.0,300.0,,ET,0.0,,24283.0,Housing and utilities,Builders and DIY,DIY materials,Hardboard,Hardboard,0.0,"Housing, water, electricity, gas and other fuels",Unisex,,ND,Goods
410619,SOFTWOOD-1.6M-2.4M LENGTH,4287.0,622.0,0.0,0.0,2102.0,307.0,0.0,0.0,37734.0,3581.0,0.0,0.0,0.092308596,0.083425589,,,-0.11969248,-0.080868006,,,44123.0,4510.0,0.0,0.0,0.097160213,0.13791575,,,0.047639553,0.068070956,,,0.85520023,0.79401332,,,0.14479977,0.20598671,,,0.04952066,0.06984479,,,549,1.0,410619.0,4.0,199102.0,202001.0,1.0,37.0,384.0,40301.0,403.0,266.0,0.5,35.0,2.8742001,2.25,1.9014363,4030100.0,1152.0,,410619.0,50561.0,347.0,151.0,151.0,,TH,0.0,,39607.0,Housing and utilities,Builders and DIY,DIY materials,Softwood,Softwood,0.0,"Housing, water, electricity, gas and other fuels",Unisex,,ND,Goods
410620,WALLPAPER-PER ROLL,1235.0,0.0,0.0,0.0,1038.0,0.0,0.0,0.0,20827.0,0.0,0.0,0.0,0.21887577,,,,-0.20998858,,,,23100.0,0.0,0.0,0.0,0.053463202,,,,0.044935066,,,,0.90160173,,,,0.098398268,,,,0.0085281357,,,,550,1.0,410620.0,4.0,199202.0,200501.0,1.0,49.0,204.0,40301.0,403.0,259.0,0.5,24.16,6.1813707,5.9899998,2.2611237,0.0,1256.0,,410620.0,27526.0,155.0,591.0,601.0,,LL,0.0,,15940.0,Housing and utilities,Builders and DIY,DIY materials,Wallpaper,Wallpaper ,0.0,"Housing, water, electricity, gas and other fuels",Unisex,,ND,Goods
410621,VARNISH-CLEAR GLOSS-750ML-1LTR,3537.0,317.0,54.0,29.0,1893.0,157.0,64.0,45.0,41438.0,4353.0,1116.0,856.0,0.11769588,0.15775046,0.092912354,0.095039114,-0.13592184,-0.16782774,-0.095732711,-0.092590176,46868.0,4827.0,1234.0,930.0,0.075467266,0.065672264,0.043760128,0.031182796,0.040390033,0.032525379,0.051863857,0.048387095,0.8841427,0.90180236,0.90437603,0.92043012,0.1158573,0.098197639,0.095623985,0.079569891,0.035077233,0.033146884,-0.0081037283,-0.0172043,551,1.0,410621.0,4.0,199302.0,202103.0,1.0,61.0,398.0,40301.0,403.0,279.0,2.25,34.84,10.083511,9.5900002,3.5172341,4030100.0,1234.0,,410621.0,57079.0,337.0,152.0,154.0,,TR,0.0,,44460.0,Housing and utilities,Builders and DIY,DIY materials,Varnish,Clear gloss varnish,0.0,"Housing, water, electricity, gas and other fuels",Unisex,,ND,Goods
410622,GLOSS PAINT-WHITE 750ML-2.5LTR,3046.0,0.0,0.0,0.0,1934.0,0.0,0.0,0.0,34040.0,0.0,0.0,0.0,0.1395741,,,,-0.14029533,,,,39020.0,0.0,0.0,0.0,0.078062534,,,,0.049564324,,,,0.87237316,,,,0.12762687,,,,0.02849821,,,,552,1.0,410622.0,4.0,199402.0,201601.0,1.0,73.0,336.0,40301.0,403.0,279.0,0.99000001,51.290001,7.3888593,5.8699999,4.3343182,4030100.0,700.0,,410622.0,46306.0,263.0,253.0,253.0,,TR,0.0,,39017.0,Housing and utilities,Builders and DIY,DIY materials,Paint,White gloss,0.0,"Housing, water, electricity, gas and other fuels",Unisex,,ND,Goods
410623,HIRE DOM STEAM WLPAPR STRIPPER,1680.0,0.0,0.0,0.0,682.0,0.0,0.0,0.0,24160.0,0.0,0.0,0.0,0.10697511,,,,-0.097364269,,,,26522.0,0.0,0.0,0.0,0.063343637,,,,0.025714502,,,,0.91094184,,,,0.089058138,,,,0.037629135,,,,553,1.0,410623.0,4.0,199702.0,200901.0,1.0,109.0,252.0,40302.0,403.0,248.0,2.5699999,36.119999,13.691109,13.51,3.9836981,0.0,734.0,,410623.0,31399.0,143.0,627.0,635.0,,ER,0.0,,31399.0,Housing and utilities,Builders and DIY,Workmen,Wallpaper stripper,Wallpaper stripper,0.0,"Housing, water, electricity, gas and other fuels",Unisex,,S,Services
410624,WALLPAPER-WHITE-TEXTURED/BLOWN,390.0,0.0,0.0,0.0,311.0,0.0,0.0,0.0,10152.0,0.0,0.0,0.0,0.25470912,,,,-0.20213225,,,,10853.0,0.0,0.0,0.0,0.035934765,,,,0.028655671,,,,0.93540955,,,,0.064590439,,,,0.0072790943,,,,554,1.0,410624.0,4.0,199702.0,200501.0,1.0,109.0,204.0,40301.0,403.0,200.0,0.99000001,12.95,5.1204848,4.9899998,1.6032205,0.0,1257.0,,410624.0,12185.0,95.0,819.0,836.0,,WN,0.0,,12185.0,Housing and utilities,Builders and DIY,DIY materials,Wallpaper,Wallpaper,0.0,"Housing, water, electricity, gas and other fuels",Unisex,,ND,Goods
410625,SCREWDRIVER,2484.0,387.0,54.0,41.0,1784.0,198.0,54.0,27.0,36772.0,4886.0,1556.0,1185.0,0.15667395,0.15251303,0.38114378,0.47673276,-0.1664248,-0.18343493,-0.23149592,-0.2273839,41040.0,5471.0,1664.0,1253.0,0.060526315,0.070736609,0.032451924,0.032721467,0.043469787,0.036190823,0.032451924,0.021548284,0.8960039,0.89307255,0.93509614,0.94573027,0.1039961,0.10692743,0.064903848,0.054269753,0.017056528,0.034545787,0.0,0.011173183,555,1.0,410625.0,5.0,199702.0,202103.0,1.0,109.0,398.0,50500.0,505.0,233.0,0.30000001,30.0,4.516675,3.49,3.7962749,5050201.0,1119.0,,410625.0,49639.0,289.0,195.0,204.0,,ER,0.0,,46503.0,Household,Tools,Tools,Screwdriver,Screwdriver,0.0,"Furniture, household equipment and maintenance",Unisex,,SD,Goods
410626,CERAMIC TILE PLAIN BOX OF 6-44,1618.0,0.0,0.0,0.0,1360.0,0.0,0.0,0.0,20247.0,0.0,0.0,0.0,0.21226387,,,,-0.19006522,,,,23225.0,0.0,0.0,0.0,0.069666311,,,,0.058557589,,,,0.8717761,,,,0.1282239,,,,0.011108723,,,,556,1.0,410626.0,4.0,199702.0,201501.0,1.0,109.0,324.0,40301.0,403.0,215.0,1.4,64.0,9.5136919,8.0,5.8702998,0.0,292.0,,410626.0,26665.0,215.0,361.0,373.0,,44,0.0,,26665.0,Housing and utilities,Builders and DIY,DIY materials,Tiles,Ceramic tiles,0.0,"Housing, water, electricity, gas and other fuels",Unisex,,ND,Goods
410627,STEP LADDER SPEC NO OF STEPS,1495.0,0.0,0.0,0.0,924.0,0.0,0.0,0.0,13711.0,0.0,0.0,0.0,0.14368112,,,,-0.12656157,,,,16130.0,0.0,0.0,0.0,0.09268444,,,,0.057284564,,,,0.85003102,,,,0.14996901,,,,0.035399877,,,,557,1.0,410627.0,5.0,200202.0,201201.0,1.0,169.0,288.0,50500.0,505.0,143.0,7.9699998,110.34,27.700323,24.99,12.354749,0.0,1175.0,,410627.0,18518.0,119.0,722.0,731.0,,PS,0.0,,18518.0,Household,Tools,Tools,Step ladder,Step ladder,0.0,"Housing, water, electricity, gas and other fuels",Unisex,,D,Goods
410628,PAIR OF BASIN TAPS (NOT MIXER),1078.0,0.0,0.0,0.0,747.0,0.0,0.0,0.0,11763.0,0.0,0.0,0.0,0.14165346,,,,-0.1515743,,,,13588.0,0.0,0.0,0.0,0.079334706,,,,0.054974977,,,,0.86569029,,,,0.13430968,,,,0.024359729,,,,558,1.0,410628.0,4.0,200202.0,201301.0,1.0,169.0,300.0,40301.0,403.0,144.0,7.9899998,400.0,28.58367,24.99,23.172701,0.0,950.0,,410628.0,15124.0,131.0,668.0,680.0,,R),0.0,,15124.0,Housing and utilities,Builders and DIY,DIY materials,Taps,Taps,0.0,"Housing, water, electricity, gas and other fuels",Unisex,,ND,Goods
410629,WALLPAPER PER ROLL,1484.0,280.0,44.0,31.0,1236.0,242.0,41.0,19.0,15783.0,3091.0,1008.0,772.0,0.2733027,0.27827486,0.19191413,0.1804702,-0.2248695,-0.22758445,-0.18873854,-0.1926987,18503.0,3613.0,1093.0,822.0,0.080203213,0.077497922,0.040256176,0.037712894,0.066799976,0.066980347,0.037511438,0.023114355,0.85299683,0.85552174,0.92223239,0.93917274,0.14700319,0.14447826,0.077767611,0.060827248,0.013403237,0.010517575,0.002744738,0.014598539,559,1.0,410629.0,4.0,200502.0,202103.0,1.0,205.0,398.0,40301.0,403.0,130.0,1.62,109.0,10.142371,8.5,8.957612,4030100.0,1255.0,,410629.0,22568.0,193.0,442.0,456.0,,LL,0.0,,20466.0,Housing and utilities,Builders and DIY,DIY materials,Wallpaper,Wallpaper,0.0,"Housing, water, electricity, gas and other fuels",Unisex,,ND,Goods
410630,WOODSCREWS - STEEL/ZINC PLATED,703.0,0.0,0.0,0.0,308.0,0.0,0.0,0.0,11772.0,0.0,0.0,0.0,0.14063111,,,,-0.1559156,,,,12783.0,0.0,0.0,0.0,0.054994915,,,,0.0240945,,,,0.9209106,,,,0.079089418,,,,0.030900415,,,,560,1.0,410630.0,4.0,200602.0,201501.0,1.0,217.0,324.0,40301.0,403.0,125.0,0.02,17.0,2.2883055,1.72,1.7921444,0.0,1377.0,,410630.0,15031.0,107.0,763.0,793.0,,ED,0.0,,15031.0,Housing and utilities,Builders and DIY,DIY materials,Woodscrews,Woodscrews,0.0,"Furniture, household equipment and maintenance",Unisex,,SD,Goods
410631,SHOWER HEAD,1535.0,318.0,65.0,44.0,1023.0,222.0,70.0,46.0,19356.0,4657.0,1426.0,1106.0,0.19136128,0.20435543,0.30161321,0.22323917,-0.17749487,-0.20899452,-0.26755664,-0.25221646,21914.0,5197.0,1561.0,1196.0,0.070046544,0.061189149,0.041639976,0.036789298,0.046682484,0.042716954,0.044843048,0.03846154,0.88327098,0.8960939,0.913517,0.92474914,0.11672903,0.1039061,0.086483024,0.075250834,0.02336406,0.018472195,-0.0032030717,-0.0016722418,561,1.0,410631.0,4.0,200702.0,202103.0,1.0,229.0,398.0,40301.0,403.0,141.0,0.80000001,328.0,15.787304,12.95,14.746655,4030100.0,1137.0,,410631.0,26967.0,169.0,543.0,548.0,,AD,0.0,,24010.0,Housing and utilities,Builders and DIY,DIY materials,Shower head,Shower head,0.0,"Housing, water, electricity, gas and other fuels",Unisex,,ND,Goods
410632,HIRE OF DOMES CARPET CLEANER,628.0,142.0,65.0,44.0,328.0,120.0,34.0,31.0,12811.0,3234.0,893.0,637.0,0.20548858,0.16377473,0.11278292,0.11184941,-0.16782275,-0.16002879,-0.11613118,-0.1225865,13767.0,3496.0,992.0,712.0,0.045616329,0.04061785,0.065524191,0.061797753,0.023825089,0.034324944,0.034274194,0.043539327,0.93055856,0.92505723,0.90020162,0.89466292,0.069441415,0.074942797,0.099798381,0.10533708,0.02179124,0.0062929057,0.031249996,0.018258426,562,1.0,410632.0,5.0,200902.0,202103.0,1.0,253.0,398.0,50500.0,505.0,132.0,9.0,97.019997,27.198698,22.99,9.8525372,5050102.0,735.0,,410632.0,16812.0,145.0,617.0,625.0,,ER,0.0,,14837.0,Household,Tools,Tools,Carpet cleaner,Carpet cleaner hire,0.0,"Housing, water, electricity, gas and other fuels",Unisex,2.0,D,Goods
410633,MDF,1654.0,699.0,239.0,163.0,897.0,347.0,79.0,43.0,11263.0,3597.0,1054.0,794.0,0.086813264,0.085531309,0.13279873,0.14797126,-0.10907242,-0.12930128,-0.089270778,-0.087151386,13814.0,4643.0,1372.0,1000.0,0.1197336,0.15054922,0.17419825,0.163,0.064934127,0.074736163,0.057580177,0.043000001,0.81533229,0.77471465,0.76822156,0.79400003,0.18466774,0.22528538,0.23177843,0.206,0.054799475,0.075813055,0.11661808,0.12,563,1.0,410633.0,4.0,201102.0,202103.0,1.0,277.0,398.0,40301.0,403.0,121.0,2.76,60.290001,17.976404,17.0,7.4100299,4030100.0,843.0,,410633.0,17319.0,121.0,709.0,720.0,,DF,0.0,,14782.0,Housing and utilities,Builders and DIY,DIY materials,MDF,MDF                           ,0.0,"Housing, water, electricity, gas and other fuels",Unisex,,ND,Goods
410636,PAINT EMUL NOT WHITE 2.5-5LT,128.0,0.0,0.0,0.0,158.0,0.0,0.0,0.0,1639.0,0.0,0.0,0.0,0.22899604,,,,-0.15629844,,,,1925.0,0.0,0.0,0.0,0.066493504,,,,0.08207792,,,,0.85142857,,,,0.14857143,,,,-0.015584417,,,,564,1.0,410636.0,4.0,201502.0,201601.0,1.0,325.0,336.0,40301.0,403.0,78.0,6.0,67.5,21.530537,18.5,9.4810801,4030100.0,947.0,,410636.0,2351.0,11.0,1183.0,1204.0,,LT,0.0,,2351.0,Housing and utilities,Builders and DIY,DIY materials,Paint,Coloured emulsion,0.0,"Housing, water, electricity, gas and other fuels",Unisex,,ND,Goods
410637,CERAMI TILES 15X15-25X50CM BOX,484.0,265.0,98.0,79.0,426.0,232.0,74.0,33.0,6601.0,3982.0,1104.0,809.0,0.16765887,0.10846978,0.19925809,0.24207027,-0.15844199,-0.12117804,-0.15475169,-0.16072974,7511.0,4479.0,1276.0,921.0,0.06443882,0.059164993,0.076802507,0.085776329,0.056716815,0.051797275,0.057993729,0.035830621,0.87884438,0.88903773,0.86520374,0.87839305,0.12115563,0.11096227,0.13479623,0.12160695,0.0077220052,0.007367719,0.018808778,0.049945708,565,1.0,410637.0,4.0,201502.0,202103.0,1.0,325.0,398.0,40301.0,403.0,108.0,2.5,286.0,15.003174,11.5,11.829624,4030100.0,291.0,,410637.0,10165.0,73.0,890.0,902.0,,OX,0.0,,7680.0,Housing and utilities,Builders and DIY,DIY materials,Tiles,Tiles,0.0,"Housing, water, electricity, gas and other fuels",Unisex,,ND,Goods
410638,WOODSCREWS STEEL/ZIN PLATED PK,328.0,251.0,44.0,38.0,119.0,71.0,22.0,10.0,7141.0,4408.0,1229.0,918.0,0.19182324,0.16489561,0.20805691,0.16690533,-0.1721151,-0.18314618,-0.1834462,-0.16859122,7588.0,4730.0,1295.0,966.0,0.043226145,0.053065538,0.033976834,0.039337475,0.015682656,0.015010571,0.016988417,0.010351967,0.94109118,0.93192387,0.94903475,0.95031059,0.058908802,0.068076111,0.05096525,0.049689442,0.027543489,0.038054965,0.016988417,0.028985508,566,1.0,410638.0,5.0,201502.0,202103.0,1.0,325.0,398.0,50601.0,506.0,91.0,0.2,31.690001,3.3154294,2.29,3.6968129,5060102.0,1378.0,,410638.0,10539.0,73.0,890.0,901.0,,PK,0.0,,8018.0,Household,Cleaning and homecare,Household goods,Woodscrews,Woodscrews,0.0,"Housing, water, electricity, gas and other fuels",Unisex,,ND,Goods
410639,PAINT GLOSS/EMUL 750ML-2.5LTR,721.0,535.0,126.0,99.0,474.0,353.0,83.0,53.0,7134.0,5266.0,1562.0,1167.0,0.13459547,0.12002224,0.18728185,0.21009602,-0.19606486,-0.18948442,-0.22618887,-0.23017845,8329.0,6154.0,1771.0,1319.0,0.08656501,0.086935326,0.071146242,0.075056858,0.056909595,0.057361066,0.046866179,0.040181957,0.85652542,0.85570359,0.88198757,0.88476115,0.14347461,0.14429639,0.11801242,0.11523882,0.029655416,0.02957426,0.024280064,0.034874901,567,1.0,410639.0,4.0,201602.0,202103.0,1.0,337.0,398.0,40301.0,403.0,95.0,3.0,51.5,16.488777,13.99,9.3710775,4030100.0,948.0,,410639.0,11679.0,61.0,932.0,944.0,,TR,0.0,,8279.0,Housing and utilities,Builders and DIY,DIY materials,Paint,Gloss,0.0,"Housing, water, electricity, gas and other fuels",Unisex,,ND,Goods
420101,COAL-HOUSEHOLD BEST QUAL 50KG,5656.0,493.0,117.0,55.0,3550.0,312.0,66.0,37.0,39054.0,3581.0,1002.0,798.0,0.054499846,0.06189245,0.053548176,0.045947436,-0.048846599,-0.063858911,-0.052919216,-0.048820335,48260.0,4386.0,1185.0,890.0,0.1171985,0.1124031,0.098734178,0.061797753,0.07355988,0.071135432,0.055696204,0.041573033,0.80924159,0.81646144,0.84556961,0.89662921,0.19075838,0.18353853,0.15443039,0.10337079,0.043638624,0.041267671,0.043037973,0.02022472,568,1.0,420101.0,4.0,198802.0,202103.0,1.0,1.0,398.0,40504.0,405.0,295.0,3.5,29.959999,11.125997,8.75,5.5810475,4050401.0,386.0,,420101.0,56556.0,397.0,1.0,94.0,,KG,0.0,,37163.0,Housing and utilities,Gas and electric,Coal and fuel,Coal,Best quality coal,0.0,"Housing, water, electricity, gas and other fuels",Unisex,,ND,Goods
420102,COAL -HOUSEHOLD-GROUP C-50KG,2120.0,0.0,0.0,0.0,1482.0,0.0,0.0,0.0,12225.0,0.0,0.0,0.0,0.048186619,,,,-0.043164745,,,,15827.0,0.0,0.0,0.0,0.13394831,,,,0.093637452,,,,0.77241421,,,,0.22758576,,,,0.04031086,,,,569,1.0,420102.0,4.0,198802.0,199801.0,1.0,1.0,120.0,40504.0,405.0,197.0,3.0699999,13.2,6.0785317,6.0,1.0373945,0.0,385.0,,420102.0,19954.0,119.0,722.0,730.0,,KG,0.0,,2728.0,Housing and utilities,Gas and electric,Coal and fuel,Coal,Group C coal,0.0,"Housing, water, electricity, gas and other fuels",Unisex,,ND,Goods
420103,SMOKELESS FUEL 50KG,6030.0,449.0,90.0,62.0,3709.0,289.0,82.0,54.0,40907.0,3642.0,976.0,744.0,0.04571766,0.045544203,0.046860784,0.047219235,-0.043506701,-0.044852238,-0.07697589,-0.082550563,50646.0,4380.0,1148.0,860.0,0.11906172,0.10251141,0.078397214,0.072093025,0.07323382,0.065981738,0.071428575,0.062790699,0.80770445,0.83150685,0.85017419,0.8651163,0.19229555,0.16849315,0.14982578,0.13488373,0.045827903,0.036529675,0.0069686398,0.0093023255,570,1.0,420103.0,4.0,198802.0,202103.0,1.0,1.0,398.0,40504.0,405.0,301.0,4.6399999,35.799999,13.610763,11.15,6.3778348,4050401.0,1148.0,,420103.0,60277.0,397.0,1.0,89.0,,KG,0.0,,37624.0,Housing and utilities,Gas and electric,Coal and fuel,Fuel,Smokeless fuel,0.0,"Housing, water, electricity, gas and other fuels",Unisex,,ND,Goods
420104,SMOKELESS FUEL-OPEN FIRE-50KG,2906.0,0.0,0.0,0.0,1867.0,0.0,0.0,0.0,16716.0,0.0,0.0,0.0,0.039927348,,,,-0.035460819,,,,21489.0,0.0,0.0,0.0,0.13523197,,,,0.08688166,,,,0.77788633,,,,0.22211364,,,,0.048350312,,,,571,1.0,420104.0,4.0,198802.0,200001.0,1.0,1.0,144.0,40504.0,405.0,221.0,4.4200001,18.5,9.4466982,9.5,1.6563232,0.0,1149.0,,420104.0,27144.0,143.0,627.0,639.0,,KG,0.0,,6647.0,Housing and utilities,Gas and electric,Coal and fuel,Fuel,Smokeless fuel,0.0,"Housing, water, electricity, gas and other fuels",Unisex,,ND,Goods
420405,KEROSENE - 1000L DELIVERED,15313.0,2130.0,513.0,443.0,13439.0,1803.0,264.0,200.0,1698.0,255.0,23.0,11.0,0.053867057,0.052533366,0.10463772,0.10646848,-0.046448637,-0.047135856,-0.094960704,-0.10466979,30450.0,4188.0,800.0,654.0,0.50288999,0.508596,0.64125001,0.67737001,0.44134647,0.43051577,0.33000001,0.30581039,0.055763546,0.060888253,0.028750001,0.016819572,0.94423646,0.93911177,0.97125006,0.9831804,0.061543524,0.078080237,0.31125,0.37155962,572,1.0,420405.0,4.0,199902.0,202103.0,1.0,133.0,398.0,40503.0,405.0,222.0,0.44,965.52002,402.151,389.54999,162.94275,4050300.0,781.0,,420405.0,34554.0,265.0,232.0,248.0,,ED,0.0,,32873.0,Housing and utilities,Gas and electric,Liquid fuels,Kerosene,Kerosene,0.0,"Housing, water, electricity, gas and other fuels",Unisex,,ND,Goods
