Unnamed: 0,Country,Year,GDP,rank,rank2
1031,United States,2013,0.300023671411205,3.0,3.0
1032,United States,2014,0.299979997800853,3.0,3.0
1033,United States,2015,0.278122335024973,3.0,3.0
1034,United States,2016,0.265869993604609,3.0,3.0
1035,United States,2017,0.272791610220074,3.0,3.0
1036,United States,2018,0.276103792720958,3.0,3.0
1037,United States,2019,0.264519494737854,3.0,3.0
1038,United States,2020,0.233837618777961,3.0,3.0
1039,United States,2021,0.254814002667122,3.0,3.0
1040,Vietnam,1970,0.0,21.0,21.0
1041,Vietnam,1971,0.0,21.0,21.0
1042,Vietnam,1972,0.0,21.0,21.0
1043,Vietnam,1973,0.0,21.0,21.0
1044,Vietnam,1974,0.0,21.0,21.0
1045,Vietnam,1975,0.0,21.0,21.0
1046,Vietnam,1976,0.0,21.0,21.0
1047,Vietnam,1977,0.0,21.0,21.0
1048,Vietnam,1978,0.0,21.0,21.0
1049,Vietnam,1979,0.0,21.0,21.0
1050,Vietnam,1980,0.0,21.0,21.0
1051,Vietnam,1981,0.0,21.0,21.0
1052,Vietnam,1982,0.0,21.0,21.0
1053,Vietnam,1983,0.0,21.0,21.0
1054,Vietnam,1984,0.0,21.0,21.0
1055,Vietnam,1985,0.0,21.0,21.0
1056,Vietnam,1986,0.232186943238731,21.0,21.0
1057,Vietnam,1987,0.2079860657491289,21.0,21.0
1058,Vietnam,1988,0.189504870869001,21.0,21.0
1059,Vietnam,1989,0.5790446215498519,21.0,21.0
1060,Vietnam,1990,0.81315697940889,21.0,21.0
1061,Vietnam,1991,0.669469523937841,21.0,21.0
1062,Vietnam,1992,0.7357688512611731,21.0,21.0
1063,Vietnam,1993,0.6621226715117849,21.0,21.0
1064,Vietnam,1994,0.774731979430249,21.0,21.0
1065,Vietnam,1995,0.7472126592030299,21.0,21.0
1066,Vietnam,1996,0.927057468023717,21.0,21.0
1067,Vietnam,1997,0.94344484070014,21.0,21.0
1068,Vietnam,1998,0.970012485118983,21.0,21.0
1069,Vietnam,1999,1.02787406603658,21.0,21.0
1070,Vietnam,2000,1.11417094419784,21.0,21.0
1071,Vietnam,2001,1.11955937998712,21.0,21.0
1072,Vietnam,2002,1.16696868653395,21.0,21.0
1073,Vietnam,2003,1.24327954439793,21.0,21.0
1074,Vietnam,2004,1.33016497868887,21.0,21.0
1075,Vietnam,2005,1.30714846045026,21.0,21.0
1076,Vietnam,2006,1.38313621869598,21.0,21.0
1077,Vietnam,2007,1.54605383996554,21.0,21.0
1078,Vietnam,2008,1.54317479627758,21.0,21.0
1079,Vietnam,2009,1.34706317721758,21.0,21.0
1080,Vietnam,2010,1.13977695072309,21.0,21.0
1081,Vietnam,2011,1.25260589268396,21.0,21.0
1082,Vietnam,2012,1.23224125513469,21.0,21.0
1083,Vietnam,2013,1.30846343572237,21.0,21.0
1084,Vietnam,2014,1.35410511821677,21.0,21.0
1085,Vietnam,2015,1.44914220341477,21.0,21.0
1086,Vietnam,2016,1.45409507144464,21.0,21.0
1087,Vietnam,2017,1.60980071990283,21.0,21.0
1088,Vietnam,2018,1.64663939808037,21.0,21.0
1089,Vietnam,2019,1.64704220728669,21.0,21.0
1090,Vietnam,2020,1.63245857421561,21.0,21.0
1091,Vietnam,2021,1.86468183243517,21.0,21.0
