id,OpponentName,start,end,PersonId,Time (seconds),id.1,Gender,Age Group,Favorite Activity,Height,zipcode,state,Event
123,None,2019-08-24 17:38:15.739 +00:00,2019-08-24 17:38:22.948 +00:00,123,7.0,123,Unkown,Teen,Gaming,57.0,47265,IN,Sciencefest 2019
124,None,2019-08-24 17:39:11.197 +00:00,2019-08-24 17:39:13.633 +00:00,124,2.0,124,Unkown,Teen,Gaming,57.0,47265,IN,Sciencefest 2019
125,None,2019-08-24 17:40:09.354 +00:00,2019-08-24 17:40:11.471 +00:00,125,2.0,125,Unkown,Teen,Gaming,57.0,47265,IN,Sciencefest 2019
137,None,2019-08-24 18:07:44.167 +00:00,2019-08-24 18:07:48.348 +00:00,137,4.0,137,Unkown,Kid,Cooking,36.0,47265,IN,Sciencefest 2019
138,None,2019-08-24 18:09:15.481 +00:00,2019-08-24 18:09:17.854 +00:00,138,2.0,138,Unkown,Adult,Sports,61.0,47265,IN,Sciencefest 2019
139,None,2019-08-24 18:16:27.307 +00:00,2019-08-24 18:16:28.444 +00:00,139,1.0,139,Unkown,Kid,Other,96.0,47265,IN,Sciencefest 2019
140,None,2019-08-24 18:17:24.541 +00:00,2019-08-24 18:17:26.660 +00:00,140,2.0,140,Unkown,Teen,Gaming,57.0,47265,IN,Sciencefest 2019
142,None,2019-08-24 18:21:00.113 +00:00,2019-08-24 18:21:01.717 +00:00,142,2.0,142,Unkown,Teen,Gaming,57.0,47265,IN,Sciencefest 2019
143,None,2019-08-24 18:21:39.955 +00:00,2019-08-24 18:21:41.767 +00:00,143,2.0,143,Unkown,Teen,Gaming,57.0,47265,IN,Sciencefest 2019
144,None,2019-08-24 18:22:15.694 +00:00,2019-08-24 18:22:17.272 +00:00,144,2.0,144,Unkown,Teen,Gaming,57.0,47265,IN,Sciencefest 2019
145,None,2019-08-24 18:22:53.644 +00:00,2019-08-24 18:22:55.373 +00:00,145,2.0,145,Unkown,,Gaming,57.0,47265,IN,Sciencefest 2019
146,None,2019-08-24 18:24:04.601 +00:00,2019-08-24 18:24:11.184 +00:00,146,7.0,146,Unkown,Adult,Gaming,57.0,47265,IN,Sciencefest 2019
148,None,2019-08-24 18:26:34.935 +00:00,2019-08-24 18:26:36.714 +00:00,148,2.0,148,Unkown,Teen,Gaming,57.0,47265,IN,Sciencefest 2019
149,None,2019-08-24 18:27:32.078 +00:00,2019-08-24 18:27:33.653 +00:00,149,2.0,149,Unkown,Kid,Other,55.0,47265,IN,Sciencefest 2019
150,None,2019-08-24 18:28:08.809 +00:00,2019-08-24 18:28:09.595 +00:00,150,1.0,150,Unkown,Teen,Gaming,57.0,47265,IN,Sciencefest 2019
151,None,2019-08-24 18:28:51.022 +00:00,2019-08-24 18:28:51.954 +00:00,151,1.0,151,Unkown,Kid,Other,55.0,47265,IN,Sciencefest 2019
155,None,2019-08-24 18:33:57.627 +00:00,2019-08-24 18:33:59.307 +00:00,155,2.0,155,Unkown,Teen,Gaming,57.0,47265,IN,Sciencefest 2019
157,None,2019-08-24 18:35:28.465 +00:00,2019-08-24 18:35:28.763 +00:00,157,0.0,157,Unkown,Teen,Gaming,57.0,47265,IN,Sciencefest 2019
159,None,2019-08-24 18:37:20.507 +00:00,2019-08-24 18:37:22.349 +00:00,159,2.0,159,Unkown,Teen,Gaming,57.0,47265,IN,Sciencefest 2019
162,None,2019-08-24 18:40:00.235 +00:00,2019-08-24 18:40:02.040 +00:00,162,2.0,162,Unkown,Teen,Cooking,74.0,47265,IN,Sciencefest 2019
7,None,2019-08-19 17:21:38.710 +00:00,,7,,7,Unkown,Pre-Teen,Cooking,65.0,47401,IN,Sciencefest 2019
8,None,2019-08-19 17:22:58.194 +00:00,,8,,8,Unkown,Pre-Teen,Cooking,43.0,47401,IN,Sciencefest 2019
9,None,2019-08-19 17:30:15.523 +00:00,2019-08-19 17:30:20.985 +00:00,9,5.0,9,Unkown,Pre-Teen,Cooking,61.0,47401,IN,Sciencefest 2019
10,None,2019-08-19 17:44:42.464 +00:00,2019-08-19 17:44:44.757 +00:00,10,2.0,10,Unkown,Pre-Teen,Cooking,46.0,47401,IN,Sciencefest 2019
11,None,2019-08-19 18:15:14.991 +00:00,2019-08-19 18:15:17.737 +00:00,11,3.0,11,Unkown,Teen,,55.0,47401,IN,Sciencefest 2019
12,None,2019-08-19 18:22:22.684 +00:00,2019-08-19 18:22:27.131 +00:00,12,4.0,12,Unkown,Pre-Teen,Cooking,46.0,47401,IN,Sciencefest 2019
13,None,2019-08-19 18:26:43.440 +00:00,2019-08-19 18:26:45.210 +00:00,13,2.0,13,Unkown,Teen,Cooking,41.0,47401,IN,Sciencefest 2019
14,None,2019-08-19 19:43:21.953 +00:00,2019-08-19 19:43:24.604 +00:00,14,3.0,14,Unkown,Pre-Teen,Cooking,45.0,47401,IN,Sciencefest 2019
15,None,2019-08-19 19:46:20.184 +00:00,2019-08-19 19:46:22.611 +00:00,15,2.0,15,Unkown,Pre-Teen,,49.0,47401,IN,Sciencefest 2019
16,None,2019-08-20 15:43:33.949 +00:00,2019-08-20 15:43:36.972 +00:00,16,3.0,16,Unkown,Teen,Cooking,52.0,47401,IN,Sciencefest 2019
18,None,2019-08-20 18:20:54.892 +00:00,2019-08-20 18:20:56.680 +00:00,18,2.0,18,Unkown,Adult,Sports,51.0,47401,IN,Sciencefest 2019
19,None,2019-08-20 18:21:38.310 +00:00,2019-08-20 18:21:40.180 +00:00,19,2.0,19,Unkown,Adult,Art,47.0,47401,IN,Sciencefest 2019
21,None,2019-08-20 20:31:20.525 +00:00,2019-08-20 20:31:23.371 +00:00,21,3.0,21,Unkown,Kid,Art,77.0,47401,IN,Sciencefest 2019
22,None,2019-08-20 20:32:42.554 +00:00,2019-08-20 20:32:45.840 +00:00,22,3.0,22,Unkown,Pre-Teen,Gaming,56.0,47401,IN,Sciencefest 2019
23,None,2019-08-20 20:34:09.091 +00:00,2019-08-20 20:34:11.402 +00:00,23,2.0,23,Unkown,Pre-Teen,Sports,51.0,47401,IN,Sciencefest 2019
24,None,2019-08-20 20:36:32.006 +00:00,2019-08-20 20:36:34.129 +00:00,24,2.0,24,Unkown,Pre-Teen,Cooking,50.0,47401,IN,Sciencefest 2019
25,None,2019-08-20 20:55:47.037 +00:00,2019-08-20 20:55:49.935 +00:00,25,3.0,25,Unkown,Pre-Teen,Cooking,47.0,47401,IN,Sciencefest 2019
26,None,2019-08-21 12:07:07.110 +00:00,2019-08-21 12:07:09.991 +00:00,26,3.0,26,Unkown,Adult,Gaming,66.0,47401,IN,Sciencefest 2019
27,None,2019-08-21 13:50:08.539 +00:00,2019-08-21 13:50:11.166 +00:00,27,3.0,27,Unkown,Teen,Cooking,49.0,47401,IN,Sciencefest 2019
29,None,2019-08-21 14:12:13.930 +00:00,2019-08-21 14:12:17.015 +00:00,29,3.0,29,Unkown,Adult,Gaming,70.0,47401,IN,Sciencefest 2019
31,None,2019-08-21 14:43:56.030 +00:00,2019-08-21 14:43:59.142 +00:00,31,3.0,31,Unkown,Adult,Gaming,69.0,47401,IN,Sciencefest 2019
35,None,2019-08-21 17:39:26.989 +00:00,2019-08-21 17:39:30.257 +00:00,35,3.0,35,Unkown,Adult,Gaming,70.0,47401,IN,Sciencefest 2019
36,None,2019-08-21 19:13:58.171 +00:00,2019-08-21 19:13:59.904 +00:00,36,2.0,36,Unkown,Kid,Cooking,50.0,47401,IN,Sciencefest 2019
37,None,2019-08-21 19:14:54.700 +00:00,2019-08-21 19:14:56.230 +00:00,37,2.0,37,Unkown,Adult,Gaming,58.0,47401,IN,Sciencefest 2019
38,None,2019-08-22 11:53:48.822 +00:00,2019-08-22 11:53:51.791 +00:00,38,3.0,38,Unkown,Adult,Gaming,71.0,47401,IN,Sciencefest 2019
39,None,2019-08-22 15:38:38.757 +00:00,2019-08-22 15:38:41.732 +00:00,39,3.0,39,Unkown,Adult,Gaming,70.0,47401,IN,Sciencefest 2019
45,None,2019-08-22 18:17:35.912 +00:00,2019-08-22 18:17:36.805 +00:00,45,1.0,45,Unkown,Adult,Sports,72.0,47401,IN,Sciencefest 2019
47,None,2019-08-23 12:06:44.614 +00:00,2019-08-23 12:06:47.554 +00:00,47,3.0,47,Unkown,Adult,Gaming,70.0,47401,IN,Sciencefest 2019
48,None,2019-08-23 13:15:57.199 +00:00,2019-08-23 13:16:01.000 +00:00,48,4.0,48,Unkown,Adult,Gaming,70.0,47401,IN,Sciencefest 2019
49,None,2019-08-24 13:42:30.656 +00:00,2019-08-24 13:42:33.534 +00:00,49,3.0,49,Unkown,Adult,Gaming,70.0,47401,IN,Sciencefest 2019
50,None,2019-08-24 13:57:09.580 +00:00,2019-08-24 13:57:12.194 +00:00,50,3.0,50,Unkown,Adult,Gaming,70.0,47401,IN,Sciencefest 2019
51,None,2019-08-24 14:08:35.140 +00:00,2019-08-24 14:08:37.849 +00:00,51,3.0,51,Unkown,Adult,Gaming,70.0,47401,IN,Sciencefest 2019
52,None,2019-08-24 14:16:00.007 +00:00,2019-08-24 14:16:01.942 +00:00,52,2.0,52,Unkown,Adult,Gaming,70.0,47401,IN,Sciencefest 2019
53,None,2019-08-24 14:17:02.733 +00:00,2019-08-24 14:17:04.655 +00:00,53,2.0,53,Unkown,Adult,Gaming,70.0,47401,IN,Sciencefest 2019
54,None,2019-08-24 14:22:26.151 +00:00,2019-08-24 14:22:27.579 +00:00,54,1.0,54,Unkown,Adult,Sports,71.0,47401,IN,Sciencefest 2019
55,None,2019-08-24 14:39:01.832 +00:00,2019-08-24 14:39:03.824 +00:00,55,2.0,55,Unkown,Adult,Gaming,70.0,47401,IN,Sciencefest 2019
56,None,2019-08-24 14:41:55.590 +00:00,2019-08-24 14:41:57.436 +00:00,56,2.0,56,Unkown,Teen,Cooking,65.0,47401,IN,Sciencefest 2019
57,None,2019-08-24 14:43:03.690 +00:00,2019-08-24 14:43:04.651 +00:00,57,1.0,57,Unkown,Adult,Gaming,70.0,47401,IN,Sciencefest 2019
58,None,2019-08-24 14:44:57.848 +00:00,2019-08-24 14:44:58.425 +00:00,58,1.0,58,Unkown,Adult,Sports,63.0,47401,IN,Sciencefest 2019
59,None,2019-08-24 14:45:43.044 +00:00,2019-08-24 14:45:44.534 +00:00,59,1.0,59,Unkown,Pre-Teen,Sports,49.0,47401,IN,Sciencefest 2019
60,None,2019-08-24 14:46:32.851 +00:00,2019-08-24 14:46:33.735 +00:00,60,1.0,60,Unkown,Adult,Sports,63.0,47401,IN,Sciencefest 2019
61,None,2019-08-24 14:47:12.704 +00:00,2019-08-24 14:47:21.512 +00:00,61,9.0,61,Unkown,Kid,Sports,50.0,47401,IN,Sciencefest 2019
62,None,2019-08-24 14:47:56.781 +00:00,2019-08-24 14:47:58.142 +00:00,62,1.0,62,Unkown,Kid,Sports,49.0,47401,IN,Sciencefest 2019
63,None,2019-08-24 14:50:03.151 +00:00,2019-08-24 14:50:05.653 +00:00,63,3.0,63,Unkown,Kid,Gaming,36.0,47401,IN,Sciencefest 2019
64,None,2019-08-24 14:50:41.447 +00:00,2019-08-24 14:50:43.638 +00:00,64,2.0,64,Unkown,Kid,Gaming,36.0,47401,IN,Sciencefest 2019
65,None,2019-08-24 14:51:26.842 +00:00,2019-08-24 14:51:28.998 +00:00,65,2.0,65,Unkown,Kid,Gaming,36.0,47401,IN,Sciencefest 2019
66,None,2019-08-24 14:57:48.041 +00:00,2019-08-24 14:57:48.933 +00:00,66,1.0,66,Unkown,Kid,Art,36.0,47401,IN,Sciencefest 2019
67,None,2019-08-24 14:59:15.752 +00:00,2019-08-24 14:59:24.381 +00:00,67,9.0,67,Unkown,Kid,Art,36.0,47401,IN,Sciencefest 2019
69,None,2019-08-24 15:14:16.634 +00:00,2019-08-24 15:14:19.335 +00:00,69,3.0,69,Unkown,Adult,Gaming,70.0,47401,IN,Sciencefest 2019
71,None,2019-08-24 15:18:02.209 +00:00,2019-08-24 15:18:04.320 +00:00,71,2.0,71,Unkown,Adult,Gaming,70.0,47401,IN,Sciencefest 2019
73,None,2019-08-24 15:23:26.417 +00:00,2019-08-24 15:23:31.050 +00:00,73,5.0,73,Unkown,Kid,Gaming,36.0,47401,IN,Sciencefest 2019
74,None,2019-08-24 15:24:45.860 +00:00,2019-08-24 15:24:47.520 +00:00,74,2.0,74,Unkown,Pre-Teen,Sports,49.0,47401,IN,Sciencefest 2019
75,None,2019-08-24 15:27:09.655 +00:00,2019-08-24 15:27:22.501 +00:00,75,13.0,75,Unkown,Kid,Art,36.0,47401,IN,Sciencefest 2019
76,None,2019-08-24 15:28:15.284 +00:00,2019-08-24 15:28:19.711 +00:00,76,4.0,76,Unkown,Kid,Cooking,36.0,47401,IN,Sciencefest 2019
77,None,2019-08-24 15:29:46.611 +00:00,2019-08-24 15:29:50.853 +00:00,77,4.0,77,Unkown,Kid,Cooking,36.0,47401,IN,Sciencefest 2019
78,None,2019-08-24 15:32:32.175 +00:00,2019-08-24 15:32:36.184 +00:00,78,4.0,78,Unkown,Kid,Sports,36.0,47401,IN,Sciencefest 2019
79,None,2019-08-24 15:41:35.211 +00:00,2019-08-24 15:41:39.261 +00:00,79,4.0,79,Unkown,Kid,Cooking,40.0,47401,IN,Sciencefest 2019
80,None,2019-08-24 15:43:13.702 +00:00,2019-08-24 15:43:14.287 +00:00,80,1.0,80,Unkown,Kid,Cooking,51.0,47401,IN,Sciencefest 2019
84,None,2019-08-24 15:48:00.754 +00:00,2019-08-24 15:48:02.423 +00:00,84,2.0,84,Unkown,Pre-Teen,Art,52.0,47401,IN,Sciencefest 2019
85,None,2019-08-24 15:48:56.454 +00:00,2019-08-24 15:48:59.350 +00:00,85,3.0,85,Unkown,Kid,Gaming,36.0,47401,IN,Sciencefest 2019
86,None,2019-08-24 15:49:49.215 +00:00,2019-08-24 15:49:50.530 +00:00,86,1.0,86,Unkown,Pre-Teen,Gaming,61.0,47401,IN,Sciencefest 2019
87,None,2019-08-24 15:51:32.799 +00:00,,87,,87,Unkown,Kid,Gaming,47.0,47401,IN,Sciencefest 2019
88,None,2019-08-24 16:03:46.147 +00:00,2019-08-24 16:03:46.694 +00:00,88,1.0,88,Unkown,Kid,Art,53.0,47401,IN,Sciencefest 2019
89,None,2019-08-24 16:05:08.756 +00:00,2019-08-24 16:05:10.439 +00:00,89,2.0,89,Unkown,Kid,Art,56.0,47401,IN,Sciencefest 2019
90,None,2019-08-24 16:06:04.840 +00:00,2019-08-24 16:06:06.270 +00:00,90,1.0,90,Unkown,Pre-Teen,Gaming,63.0,47401,IN,Sciencefest 2019
91,None,2019-08-24 16:07:09.800 +00:00,2019-08-24 16:07:10.891 +00:00,91,1.0,91,Unkown,Kid,Sports,49.0,47401,IN,Sciencefest 2019
92,None,2019-08-24 16:10:20.289 +00:00,2019-08-24 16:10:22.472 +00:00,92,2.0,92,Unkown,Kid,Sports,50.0,47401,IN,Sciencefest 2019
96,None,2019-08-24 16:28:56.050 +00:00,2019-08-24 16:28:58.176 +00:00,96,2.0,96,Unkown,Kid,Sports,52.0,47401,IN,Sciencefest 2019
97,None,2019-08-24 16:29:43.749 +00:00,2019-08-24 16:29:44.751 +00:00,97,1.0,97,Unkown,Pre-Teen,Cooking,55.0,47401,IN,Sciencefest 2019
98,None,2019-08-24 16:30:40.826 +00:00,2019-08-24 16:30:42.456 +00:00,98,2.0,98,Unkown,Pre-Teen,Cooking,59.0,47401,IN,Sciencefest 2019
99,None,2019-08-24 16:31:29.357 +00:00,2019-08-24 16:31:30.290 +00:00,99,1.0,99,Unkown,,Other,60.0,47401,IN,Sciencefest 2019
100,None,2019-08-24 16:32:30.339 +00:00,2019-08-24 16:32:34.026 +00:00,100,4.0,100,Unkown,Kid,Sports,50.0,47401,IN,Sciencefest 2019
101,None,2019-08-24 16:33:36.399 +00:00,2019-08-24 16:33:42.307 +00:00,101,6.0,101,Unkown,Kid,Sports,49.0,47401,IN,Sciencefest 2019
102,None,2019-08-24 16:35:04.907 +00:00,2019-08-24 16:35:08.377 +00:00,102,3.0,102,Unkown,Kid,Sports,40.0,47401,IN,Sciencefest 2019
103,None,2019-08-24 16:37:17.823 +00:00,2019-08-24 16:37:22.686 +00:00,103,5.0,103,Unkown,Kid,,69.0,47401,IN,Sciencefest 2019
104,None,2019-08-24 16:38:19.194 +00:00,2019-08-24 16:38:22.640 +00:00,104,3.0,104,Unkown,Kid,Gaming,36.0,47401,IN,Sciencefest 2019
106,None,2019-08-24 16:48:03.816 +00:00,2019-08-24 16:48:05.921 +00:00,106,2.0,106,Unkown,,Cooking,58.0,47401,IN,Sciencefest 2019
107,None,2019-08-24 16:49:12.903 +00:00,2019-08-24 16:49:14.831 +00:00,107,2.0,107,Unkown,Kid,Sports,53.0,47401,IN,Sciencefest 2019
108,None,2019-08-24 16:50:19.087 +00:00,2019-08-24 16:50:27.642 +00:00,108,9.0,108,Unkown,Kid,Other,55.0,47401,IN,Sciencefest 2019
109,None,2019-08-24 17:15:10.072 +00:00,2019-08-24 17:15:12.189 +00:00,109,2.0,109,Unkown,Adult,Gaming,70.0,47401,IN,Sciencefest 2019
113,None,2019-08-24 17:28:41.219 +00:00,2019-08-24 17:28:44.443 +00:00,113,3.0,113,Unkown,Pre-Teen,Art,44.0,47401,IN,Sciencefest 2019
126,None,2019-08-24 17:49:42.942 +00:00,2019-08-24 17:49:45.328 +00:00,126,2.0,126,Unkown,Adult,Gaming,70.0,47401,IN,Sciencefest 2019
127,None,2019-08-24 17:50:21.907 +00:00,2019-08-24 17:50:24.306 +00:00,127,2.0,127,Unkown,,,,47401,IN,Sciencefest 2019
128,None,2019-08-24 17:52:27.658 +00:00,2019-08-24 17:52:29.730 +00:00,128,2.0,128,Unkown,Kid,Sports,42.0,47401,IN,Sciencefest 2019
129,None,2019-08-24 17:53:10.730 +00:00,2019-08-24 17:53:12.420 +00:00,129,2.0,129,Unkown,Kid,Art,48.0,47401,IN,Sciencefest 2019
130,None,2019-08-24 17:55:30.426 +00:00,2019-08-24 17:55:32.640 +00:00,130,2.0,130,Unkown,Kid,Cooking,39.0,47401,IN,Sciencefest 2019
131,None,2019-08-24 17:57:16.282 +00:00,2019-08-24 17:57:17.776 +00:00,131,1.0,131,Unkown,Kid,Cooking,39.0,47401,IN,Sciencefest 2019
132,None,2019-08-24 17:58:48.057 +00:00,2019-08-24 17:58:49.831 +00:00,132,2.0,132,Unkown,Pre-Teen,Cooking,58.0,47401,IN,Sciencefest 2019
133,None,2019-08-24 17:59:32.635 +00:00,2019-08-24 17:59:33.032 +00:00,133,0.0,133,Unkown,Pre-Teen,Cooking,60.0,47401,IN,Sciencefest 2019
141,None,2019-08-24 18:20:09.276 +00:00,2019-08-24 18:20:18.832 +00:00,141,10.0,141,Unkown,Kid,Art,36.0,47401,IN,Sciencefest 2019
152,None,2019-08-24 18:31:01.487 +00:00,2019-08-24 18:31:02.996 +00:00,152,2.0,152,Unkown,Teen,Gaming,67.0,47401,IN,Sciencefest 2019
153,None,2019-08-24 18:32:24.229 +00:00,2019-08-24 18:32:30.928 +00:00,153,7.0,153,Unkown,Pre-Teen,Gaming,52.0,47401,IN,Sciencefest 2019
154,None,2019-08-24 18:33:12.828 +00:00,2019-08-24 18:33:14.488 +00:00,154,2.0,154,Unkown,Pre-Teen,Gaming,53.0,47401,IN,Sciencefest 2019
156,None,2019-08-24 18:34:46.125 +00:00,2019-08-24 18:34:47.157 +00:00,156,1.0,156,Unkown,Pre-Teen,Gaming,61.0,47401,IN,Sciencefest 2019
158,None,2019-08-24 18:36:35.287 +00:00,2019-08-24 18:36:36.974 +00:00,158,2.0,158,Unkown,Teen,Gaming,61.0,47401,IN,Sciencefest 2019
160,None,2019-08-24 18:38:11.145 +00:00,2019-08-24 18:38:12.240 +00:00,160,1.0,160,Unkown,Teen,Gaming,67.0,47401,IN,Sciencefest 2019
161,None,2019-08-24 18:38:53.858 +00:00,2019-08-24 18:39:01.559 +00:00,161,8.0,161,Unkown,Teen,Cooking,74.0,47401,IN,Sciencefest 2019
163,None,2019-08-24 18:40:36.705 +00:00,2019-08-24 18:40:38.386 +00:00,163,2.0,163,Unkown,Adult,Gaming,70.0,47401,IN,Sciencefest 2019
164,None,2019-08-24 18:41:48.883 +00:00,2019-08-24 18:41:50.686 +00:00,164,2.0,164,Unkown,Kid,Sports,45.0,47401,IN,Sciencefest 2019
166,None,2019-08-24 18:44:39.887 +00:00,2019-08-24 18:44:41.838 +00:00,166,2.0,166,Unkown,Adult,Gaming,70.0,47401,IN,Sciencefest 2019
167,None,2019-08-24 18:52:20.608 +00:00,2019-08-24 18:52:22.523 +00:00,167,2.0,167,Unkown,Adult,Cooking,72.0,47401,IN,Sciencefest 2019
168,None,2019-08-24 18:53:09.977 +00:00,2019-08-24 18:53:11.213 +00:00,168,1.0,168,Unkown,Teen,Sports,54.0,47401,IN,Sciencefest 2019
169,None,2019-08-24 18:54:32.045 +00:00,2019-08-24 18:54:33.833 +00:00,169,2.0,169,Unkown,Teen,,55.0,47401,IN,Sciencefest 2019
170,None,2019-08-24 18:56:18.682 +00:00,2019-08-24 18:56:20.333 +00:00,170,2.0,170,Unkown,Kid,Sports,48.0,47401,IN,Sciencefest 2019
171,None,2019-08-24 19:14:02.663 +00:00,2019-08-24 19:14:07.219 +00:00,171,5.0,171,Unkown,Adult,Gaming,70.0,47401,IN,Sciencefest 2019
172,None,2019-08-24 19:15:10.342 +00:00,2019-08-24 19:15:14.522 +00:00,172,4.0,172,Unkown,Adult,Gaming,70.0,47401,IN,Sciencefest 2019
173,None,2019-08-24 19:17:35.144 +00:00,2019-08-24 19:17:37.070 +00:00,173,2.0,173,Unkown,Kid,Sports,42.0,47401,IN,Sciencefest 2019
174,None,2019-08-24 19:19:06.400 +00:00,2019-08-24 19:19:08.721 +00:00,174,2.0,174,Unkown,Adult,Cooking,67.0,47401,IN,Sciencefest 2019
175,None,2019-08-24 19:20:05.008 +00:00,,175,,175,Unkown,Kid,Other,36.0,47401,IN,Sciencefest 2019
178,None,2019-08-24 19:46:12.843 +00:00,2019-08-24 19:46:14.691 +00:00,178,2.0,178,Unkown,Adult,Art,66.0,47401,IN,Sciencefest 2019
179,None,2019-08-24 19:47:10.458 +00:00,2019-08-24 19:47:15.485 +00:00,179,5.0,179,Unkown,Kid,Sports,36.0,47401,IN,Sciencefest 2019
180,None,2019-08-24 19:48:09.775 +00:00,2019-08-24 19:48:11.031 +00:00,180,1.0,180,Unkown,Kid,Sports,57.0,47401,IN,Sciencefest 2019
183,None,2019-10-26 12:52:21.206 +00:00,2019-10-26 12:52:24.704 +00:00,183,3.0,183,Unkown,Adult,Gaming,70.0,47401,IN,Sciencefest 2019
184,None,2019-10-26 13:06:22.776 +00:00,2019-10-26 13:06:26.734 +00:00,184,4.0,184,Unkown,Adult,Gaming,70.0,47401,IN,Sciencefest 2019
185,None,2019-10-26 13:09:02.299 +00:00,2019-10-26 13:09:05.978 +00:00,185,4.0,185,Unkown,Adult,Gaming,70.0,47401,IN,Sciencefest 2019
187,None,2019-10-26 13:38:16.075 +00:00,2019-10-26 13:38:19.402 +00:00,187,3.0,187,Unkown,Adult,Gaming,70.0,47401,IN,Sciencefest 2019
191,None,2019-10-26 13:48:31.928 +00:00,2019-10-26 13:48:35.577 +00:00,191,4.0,191,Unkown,Adult,Gaming,70.0,47401,IN,Sciencefest 2019
195,None,2019-10-26 14:10:28.975 +00:00,2019-10-26 14:10:32.481 +00:00,195,4.0,195,Unkown,Adult,Gaming,70.0,47401,IN,Sciencefest 2019
203,None,2019-10-26 14:20:57.322 +00:00,2019-10-26 14:21:00.550 +00:00,203,3.0,203,Unkown,Adult,Gaming,70.0,47401,IN,Sciencefest 2019
204,None,2019-10-26 14:22:39.206 +00:00,2019-10-26 14:22:42.627 +00:00,204,3.0,204,Unkown,Kid,Other,37.0,47401,IN,Sciencefest 2019
205,None,2019-10-26 14:23:52.807 +00:00,,205,,205,Unkown,Kid,Sports,52.0,47401,IN,Sciencefest 2019
206,None,2019-10-26 14:24:43.295 +00:00,2019-10-26 14:24:52.182 +00:00,206,9.0,206,Unkown,Kid,Sports,52.0,47401,IN,Sciencefest 2019
207,None,2019-10-26 14:25:33.109 +00:00,,207,,207,Unkown,Kid,Sports,52.0,47401,IN,Sciencefest 2019
208,None,2019-10-26 14:26:54.689 +00:00,2019-10-26 14:26:58.513 +00:00,208,4.0,208,Unkown,Kid,Cooking,48.0,47401,IN,Sciencefest 2019
209,None,2019-10-26 14:27:53.931 +00:00,2019-10-26 14:27:58.423 +00:00,209,4.0,209,Unkown,Kid,Gaming,52.0,47401,IN,Sciencefest 2019
213,None,2019-10-26 14:32:01.680 +00:00,2019-10-26 14:32:07.155 +00:00,213,5.0,213,Unkown,Kid,Gaming,51.0,47401,IN,Sciencefest 2019
214,None,2019-10-26 14:32:47.415 +00:00,2019-10-26 14:32:50.175 +00:00,214,3.0,214,Unkown,Kid,Gaming,51.0,47401,IN,Sciencefest 2019
225,None,2019-10-26 14:47:31.691 +00:00,2019-10-26 14:47:35.406 +00:00,225,4.0,225,Unkown,Adult,Gaming,70.0,47401,IN,Sciencefest 2019
231,None,2019-10-26 14:56:18.982 +00:00,2019-10-26 14:56:22.044 +00:00,231,3.0,231,Unkown,Pre-Teen,Other,48.0,47401,IN,Sciencefest 2019
232,None,2019-10-26 14:57:22.879 +00:00,2019-10-26 14:57:26.334 +00:00,232,3.0,232,Unkown,Pre-Teen,Other,60.0,47401,IN,Sciencefest 2019
235,None,2019-10-26 15:00:17.323 +00:00,2019-10-26 15:00:20.080 +00:00,235,3.0,235,Unkown,Kid,Art,60.0,47401,IN,Sciencefest 2019
236,None,2019-10-26 15:02:16.889 +00:00,2019-10-26 15:02:16.915 +00:00,236,0.0,236,Unkown,Kid,Art,59.0,47401,IN,Sciencefest 2019
241,None,2019-10-26 15:11:14.477 +00:00,2019-10-26 15:11:21.344 +00:00,241,7.0,241,Unkown,Kid,Sports,52.0,47401,IN,Sciencefest 2019
242,None,2019-10-26 15:12:39.171 +00:00,2019-10-26 15:12:41.443 +00:00,242,2.0,242,Unkown,Kid,Sports,58.0,47401,IN,Sciencefest 2019
244,None,2019-10-26 15:14:30.638 +00:00,2019-10-26 15:14:32.940 +00:00,244,2.0,244,Unkown,Pre-Teen,Gaming,64.0,47401,IN,Sciencefest 2019
245,None,2019-10-26 15:15:34.569 +00:00,2019-10-26 15:15:37.185 +00:00,245,3.0,245,Unkown,Pre-Teen,Sports,58.0,47401,IN,Sciencefest 2019
246,None,2019-10-26 15:16:17.261 +00:00,2019-10-26 15:16:20.191 +00:00,246,3.0,246,Unkown,Adult,Sports,64.0,47401,IN,Sciencefest 2019
247,None,2019-10-26 15:17:05.793 +00:00,2019-10-26 15:17:08.772 +00:00,247,3.0,247,Unkown,Pre-Teen,Sports,58.0,47401,IN,Sciencefest 2019
250,None,2019-10-26 15:20:08.432 +00:00,2019-10-26 15:20:11.582 +00:00,250,3.0,250,Unkown,Pre-Teen,Sports,58.0,47401,IN,Sciencefest 2019
257,None,2019-10-26 15:28:12.139 +00:00,2019-10-26 15:28:15.887 +00:00,257,4.0,257,Unkown,Adult,Gaming,64.0,47401,IN,Sciencefest 2019
258,None,2019-10-26 15:28:51.081 +00:00,2019-10-26 15:28:54.753 +00:00,258,4.0,258,Unkown,Adult,Sports,64.0,47401,IN,Sciencefest 2019
259,None,2019-10-26 15:30:13.243 +00:00,2019-10-26 15:30:15.978 +00:00,259,3.0,259,Unkown,Adult,Sports,67.0,47401,IN,Sciencefest 2019
260,None,2019-10-26 15:30:45.093 +00:00,2019-10-26 15:30:47.973 +00:00,260,3.0,260,Unkown,Adult,Sports,67.0,47401,IN,Sciencefest 2019
