Unnamed: 0,Entity,Year,Geo Biomass Other - TWh (zero filled),Biofuels Consumption - TWh - Total (zero filled),Solar Consumption - TWh (zero filled),Wind Consumption - TWh (zero filled),Hydro Consumption - TWh (zero filled),Nuclear Consumption - TWh (zero filled),Gas Consumption - TWh (zero filled),Coal Consumption - TWh (zero filled),Oil Consumption - TWh (zero filled)
2597,Italy,1997,4.46999979,0.0,0.044354722,0.348924726,123.0196228,0.0,556.2977905,131.5510559,1145.13855
2598,Italy,1998,5.008999825,0.0,0.047311943,0.686021388,121.8871002,0.0,598.9450073,136.5621643,1141.958618
2599,Italy,1999,5.53000021,0.0,0.050268888,1.191666722,134.1438141,0.0,651.0008545,136.3793335,1132.525635
2600,Italy,2000,6.098999977,0.0,0.053225834,1.664785028,130.6989288,0.0,678.7849731,145.5801392,1124.702759
2601,Italy,2001,6.337999821,0.0,0.055818055,3.463651896,137.5207977,0.0,680.645752,154.6965179,1102.603394
2602,Italy,2002,7.372000217,0.0,0.061295554,4.098043442,115.3494263,0.0,676.0286255,159.6782684,1106.427734
2603,Italy,2003,8.713999748,0.0,0.069603056,4.22838068,106.3475494,0.0,745.3317871,172.2990417,1095.877197
2604,Italy,2004,9.656999588,2.753794193,0.083567776,5.32241106,122.0033798,0.0,773.4182739,193.0127258,1072.420044
2605,Italy,2005,9.998000145,1.932762861,0.08876583,6.708978176,103.2747421,0.0,827.6954956,191.5335236,1039.466675
2606,Italy,2006,10.63500023,2.178183317,0.099589169,8.453697205,105.2629013,0.0,810.5877686,193.9112396,1038.177246
2607,Italy,2007,10.82699966,1.977317572,0.110277221,11.40662289,92.78838348,0.0,814.5612793,189.8483276,1005.711914
2608,Italy,2008,11.48600006,7.98281765,0.542341113,13.65969276,116.9630508,0.0,808.5151367,183.7009125,946.6116333
2609,Italy,2009,12.89869976,12.88480759,1.890666127,18.27271461,137.2282867,0.0,743.1755981,143.8234406,875.9915771
2610,Italy,2010,14.81599998,15.86359692,5.289420605,25.32965469,141.8792572,0.0,791.4990234,159.0275116,853.3911743
2611,Italy,2011,16.48670006,15.67207241,29.78160667,27.19040298,126.4098282,0.0,742.1607056,178.2699738,828.8806152
2612,Italy,2012,18.07859993,17.4937191,51.71756363,36.76140213,114.8185501,0.0,713.5658569,182.7333069,772.2136841
2613,Italy,2013,22.7493,14.68710899,58.83795547,40.60054779,143.831192,0.0,667.4042969,157.4031219,706.4804077
2614,Italy,2014,24.64870071,12.5460043,60.43022156,41.11949921,158.6041412,0.0,589.7159424,153.4474182,671.2789917
2615,Italy,2015,25.58069992,15.48583794,61.78271103,39.97421265,118.774353,0.0,643.1541748,143.395462,710.4441528
2616,Italy,2016,25.79719925,15.40149593,59.17404175,47.35331345,108.7059326,0.0,675.458374,127.7323227,704.789917
2617,Italy,2017,25.57939911,15.61044502,64.87613678,47.21634674,91.47583771,0.0,715.7879639,111.9039154,713.6948853
2618,Italy,2018,25.25799942,15.97882557,59.93577576,46.87276077,129.1771088,0.0,692.1408081,102.5671692,730.328125
2619,Italy,2019,25.63750076,9.359374046,62.4432869,52.81012344,124.2987518,0.0,707.9061279,77.5344162,709.052002
2620,Italy,2020,25.65473366,13.2270813,64.47802734,48.87051392,120.0965958,0.0,676.2515869,59.25283813,585.4916382
2621,Italy,2021,25.75625229,13.7461338,65.59218597,53.95094299,112.6644821,0.0,725.0258789,63.85535431,652.2991943
2622,Japan,1965,0.0,0.0,0.0,0.0,224.9381714,0.070937775,18.2614994,566.5228882,1013.770325
2623,Japan,1966,0.0,0.0,0.0,0.0,234.6371002,1.657108665,18.73974991,603.7728271,1155.058716
2624,Japan,1967,0.0,0.0,0.0,0.0,202.7016144,1.784796953,19.38599968,663.1947021,1417.968384
2625,Japan,1968,0.0,0.0,0.0,0.0,217.1908569,2.962365627,21.09499931,682.4550171,1645.999146
2626,Japan,1969,0.0,0.0,0.0,0.0,222.8091431,3.070191145,23.32554626,728.9827271,1948.934814
2627,Japan,1970,0.242704004,0.0,0.0,0.0,222.9569855,12.99865627,35.72149277,702.3052368,2296.707764
2628,Japan,1971,0.235611007,0.0,0.0,0.0,248.9785004,22.72849464,38.30175781,637.6660156,2535.339844
2629,Japan,1972,0.248591006,0.0,0.0,0.0,251.6397858,26.89964104,38.31681061,623.12146,2708.699219
2630,Japan,1973,0.253998011,0.0,0.0,0.0,197.4618225,27.54375839,53.32014084,658.8214722,3111.068115
2631,Japan,1974,0.307547003,0.0,0.0,0.0,244.4838715,55.8962059,72.87295532,698.3457031,2995.798096
2632,Japan,1975,0.378506988,0.0,0.0,0.0,246.6306458,71.29256439,87.28358459,653.2632446,2827.112793
2633,Japan,1976,0.367552996,0.0,0.0,0.0,247.1747284,96.69966888,104.6348038,638.7905273,2940.281494
2634,Japan,1977,0.533774018,0.0,0.0,0.0,215.7655945,89.83288574,127.7850723,602.6567383,3019.248535
2635,Japan,1978,0.827643991,0.0,0.0,0.0,207.1282196,168.3015289,179.3442993,545.7324219,3123.15918
2636,Japan,1979,1.099732041,0.0,0.0,0.0,238.7561798,199.7411957,212.7888031,582.8143311,3155.786377
2637,Japan,1980,1.091439962,0.0,0.0,0.0,261.0784912,234.3531952,251.8093872,677.0604248,2837.012695
2638,Japan,1981,1.136526942,0.0,0.0,0.0,259.0145264,249.190567,252.3105011,759.0700073,2681.805908
2639,Japan,1982,9.87076664,0.0,0.0,0.0,241.3080597,290.6466675,258.3833313,723.9473877,2498.635742
2640,Japan,1983,11.03023338,0.0,0.0,0.0,249.1943512,324.3024292,278.0633545,713.5823975,2498.727783
2641,Japan,1984,12.11902332,0.0,0.0,0.0,211.7707062,380.9761047,373.9809265,797.9804688,2643.381104
2642,Japan,1985,12.6994791,0.0,0.0,0.0,245.0575256,452.8049622,400.5976868,832.8265381,2509.713135
2643,Japan,1986,13.80335903,0.0,0.0,0.0,238.9720459,469.2390442,407.618103,793.0756226,2534.758789
2644,Japan,1987,14.79246807,0.0,0.0,0.0,221.1443481,535.1694946,418.0454712,809.3264771,2547.061279
2645,Japan,1988,15.98655319,0.0,0.0,0.0,266.989502,493.4351501,443.3900452,874.7718506,2738.848633
2646,Japan,1989,17.0469799,0.0,0.0,0.0,271.2771606,527.2505493,460.5596008,876.1640625,2846.182617
2647,Japan,1990,11.34012604,0.0,0.002944445,0.0,256.9475708,552.098877,503.158905,907.6897583,2963.16333
2648,Japan,1991,11.65085697,0.0,0.002944445,0.0,279.1871033,592.1709595,532.0145874,900.4807739,2995.824707
2649,Japan,1992,11.85011673,0.0,0.031048333,0.0,236.6951599,615.8403931,553.1083984,885.2546387,3063.815918
2650,Japan,1993,11.55937195,0.0,0.066532224,0.002833333,273.7580566,702.8522339,556.9386597,902.805481,3000.457275
2651,Japan,1994,13.47253418,0.0,0.085752778,0.002833333,190.6134338,732.7825317,595.6147461,945.3256836,3171.630859
2652,Japan,1995,14.29514599,0.0,0.116801113,0.002833333,232.9900513,814.0497437,606.1759033,979.8555298,3290.451904
2653,Japan,1996,15.24768734,0.0,0.161155835,0.005666667,228.1997375,841.3264771,646.7723999,1005.582458,3314.044434
2654,Japan,1997,16.43762779,0.0,0.284766376,0.002833333,255.6021576,911.2875977,671.3478394,1032.946045,3277.962158
2655,Japan,1998,16.1726284,0.0,0.423577487,0.020916667,263.4056396,924.9556885,691.6387939,984.7194214,3161.262695
2656,Japan,1999,16.48681068,0.0,0.644697487,0.107526943,247.772049,900.1588745,726.4186401,1035.977173,3213.810303
2657,Japan,2000,16.11108208,0.0,1.017386675,0.322311938,249.7709656,905.512207,756.6501465,1110.603394,3168.357422
2658,Japan,2001,16.02873993,0.0,1.468127728,0.740322471,239.5384216,903.6253662,777.2838745,1137.154663,3073.678223
2659,Japan,2002,16.93931007,0.0,2.027480841,1.205478668,235.2580719,880.2068481,760.4603882,1207.908081,3052.656982
2660,Japan,2003,17.87646484,0.0,2.766587734,2.412903309,268.1802673,640.2940674,834.9822388,1241.259399,3124.677734
2661,Japan,2004,18.05345535,0.0,3.664372206,4.149579048,264.1523743,790.4816284,806.0405273,1274.102539,3042.726807
2662,Japan,2005,21.68600082,0.0,4.667617321,5.469120026,222.0906525,805.1869507,827.2797241,1334.814209,2995.735596
2663,Japan,2006,21.52799988,0.0,5.678374767,6.074939251,252.6918793,830.8468018,885.5033569,1312.141846,2888.419678
2664,Japan,2007,22.19799995,0.0,6.538781643,7.747681618,210.6853027,757.0546875,953.9006348,1377.403687,2798.975098
2665,Japan,2008,21.29299927,0.0,7.289209843,8.275621414,211.2162628,678.833252,990.9949341,1414.780884,2695.13208
2666,Japan,2009,20.32575035,0.0,8.505239487,9.571468353,196.7918701,736.0291138,924.7802734,1186.947388,2415.50708
2667,Japan,2010,21.82708359,0.0,11.05063057,10.89617062,245.6463013,778.6678467,999.3671875,1352.734619,2438.675049
2668,Japan,2011,21.10519409,0.0,15.00473595,12.30095387,227.552475,431.3001099,1120.252441,1282.649658,2438.133789
2669,Japan,2012,22.12998199,0.0,20.21328163,12.96227264,211.4031982,47.3380928,1232.150757,1354.199097,2602.730469
2670,Japan,2013,23.17670059,0.0,35.18182373,13.99003029,216.2116699,38.19096375,1235.368896,1409.43811,2488.522461
2671,Japan,2014,23.62767982,0.0,63.79428864,13.58333969,221.3565369,0.0,1247.52124,1385.735596,2363.367432
2672,Japan,2015,28.48517418,0.0,93.01573181,14.0648737,230.963089,11.69181347,1187.176514,1397.980957,2268.357422
2673,Japan,2016,23.67085266,0.0,115.9845123,14.29743862,212.6260529,45.41350174,1164.174438,1395.385498,2201.723389
2674,Japan,2017,27.38972855,0.0,144.35289,15.50779152,211.0172882,74.2466507,1169.864868,1415.963501,2169.759277
2675,Japan,2018,30.13191795,0.0,164.3376617,17.05139923,214.586441,124.6724167,1157.081543,1386.59729,2099.697021
2676,Japan,2019,32.15621185,0.0,178.5772552,17.7892952,194.1143494,166.0245514,1081.232788,1362.593872,2033.959717
2677,Japan,2020,34.80144882,0.0,197.3264771,20.53569412,203.3118591,108.3663559,1041.275024,1270.751831,1801.911743
2678,Japan,2021,35.75764084,0.0,225.730957,21.58734131,203.148941,153.7271423,1036.224243,1332.651367,1836.764771
2679,Kazakhstan,1965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2680,Kazakhstan,1966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2681,Kazakhstan,1967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2682,Kazakhstan,1968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2683,Kazakhstan,1969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2684,Kazakhstan,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2685,Kazakhstan,1971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2686,Kazakhstan,1972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2687,Kazakhstan,1973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2688,Kazakhstan,1974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2689,Kazakhstan,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2690,Kazakhstan,1976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2691,Kazakhstan,1977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2692,Kazakhstan,1978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2693,Kazakhstan,1979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2694,Kazakhstan,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2695,Kazakhstan,1981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2696,Kazakhstan,1982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2697,Kazakhstan,1983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2698,Kazakhstan,1984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2699,Kazakhstan,1985,0.0,0.0,0.0,0.0,15.40731144,0.0,90.23374939,443.4984131,246.8878784
2700,Kazakhstan,1986,0.0,0.0,0.0,0.0,14.13970375,0.0,109.2559967,465.9675903,224.8872986
2701,Kazakhstan,1987,0.0,0.0,0.0,0.0,16.94935036,0.0,114.1334991,484.1568909,217.355072
2702,Kazakhstan,1988,0.0,0.0,0.0,0.0,20.67376328,0.0,119.0110016,505.0211182,218.2515411
2703,Kazakhstan,1989,0.0,0.0,0.0,0.0,21.5623951,0.288422495,122.913002,482.0169678,222.7152252
2704,Kazakhstan,1990,0.0,0.0,0.0,0.0,21.78118324,0.0,131.0096436,450.3072815,256.3273315
2705,Kazakhstan,1991,0.0,0.0,0.0,0.0,21.29032326,1.529893875,137.5455017,439.5745239,258.597168
2706,Kazakhstan,1992,0.0,0.0,0.0,0.0,20.3026886,1.316711903,141.4474945,442.8201294,241.5883789
2707,Kazakhstan,1993,0.0,0.0,0.0,0.0,22.55887032,1.266551375,135.5944977,402.1262512,186.6075134
2708,Kazakhstan,1994,0.0,0.0,0.0,0.0,27.14220428,1.078449726,98.52549744,393.372406,146.302597
2709,Kazakhstan,1995,0.0,0.0,0.0,0.0,24.63467789,0.22572194,113.1579971,317.6903992,143.0071716
2710,Kazakhstan,1996,0.0,0.0,0.0,0.0,21.6776886,0.250802219,94.62349701,283.7428894,120.9072647
2711,Kazakhstan,1997,0.0,0.0,0.0,0.0,19.21747398,0.852727771,74.27456665,243.5857544,121.6477737
2712,Kazakhstan,1998,0.0,0.0,0.0,0.0,18.1588707,0.250802219,73.6307373,239.8545227,101.1080093
2713,Kazakhstan,1999,0.0,0.0,0.0,0.0,18.13225746,0.0,83.3662262,222.0836945,83.37866211
2714,Kazakhstan,2000,0.0,0.0,0.0,0.0,22.26923561,0.0,47.79949951,207.4640503,92.21460724
2715,Kazakhstan,2001,0.0,0.0,0.0,0.0,23.74067307,0.0,40.93198013,259.3478394,92.17118073
2716,Kazakhstan,2002,0.0,0.0,0.0,0.0,25.94710541,0.0,41.07830429,262.7507629,94.16744995
2717,Kazakhstan,2003,0.0,0.0,0.0,0.0,25.01223755,0.0,46.83375549,290.1126709,102.7320862
2718,Kazakhstan,2004,0.0,0.0,0.0,0.0,23.21650696,0.0,52.35442352,309.2521667,108.9795151
2719,Kazakhstan,2005,0.0,0.0,0.0,0.0,22.49489021,0.0,60.58932877,312.6713867,111.7533951
2720,Kazakhstan,2006,0.0,0.0,0.0,0.0,22.103302,0.0,66.52219391,329.5639648,127.9723206
2721,Kazakhstan,2007,0.0,0.0,0.0,0.0,23.10564041,0.0,81.16603851,362.1442566,138.7329407
2722,Kazakhstan,2008,0.0,0.0,0.0,0.0,20.96255302,0.0,85.55765533,392.950592,138.6758118
2723,Kazakhstan,2009,0.0,0.0,0.0,0.0,19.21135712,0.0,80.9338913,359.7931213,112.7256546
2724,Kazakhstan,2010,0.0,0.0,0.0,0.0,22.26575661,0.0,87.56787872,388.2556763,116.2982635
2725,Kazakhstan,2011,0.0,0.0,0.0,0.000405556,21.74736404,0.0,98.73669434,422.6400146,154.1217499
2726,Kazakhstan,2012,0.0,0.0,5.75e-05,0.007305556,20.94088936,0.0,107.3357391,440.2652893,164.6204834
2727,Kazakhstan,2013,0.0,0.0,0.002147222,0.012388889,21.0695591,0.0,111.8261871,435.8807678,167.6726379
2728,Kazakhstan,2014,0.0,0.0,0.003361111,0.035936669,22.38481712,0.0,127.020546,430.717041,171.7067871
2729,Kazakhstan,2015,0.000476,0.0,0.124337219,0.354724437,24.96167374,0.0,129.0214233,398.199585,160.7189026
2730,Kazakhstan,2016,0.00186,0.0,0.236658335,0.736139178,31.10922241,0.0,134.3352966,394.1737061,167.9936981
2731,Kazakhstan,2017,0.0021442,0.0,0.246556669,0.904209733,29.83355522,0.0,141.3858185,422.9155884,171.3092957
2732,Kazakhstan,2018,0.0024284,0.0,0.373744994,1.019438624,27.45295525,0.0,164.9364014,473.5512085,184.0974274
2733,Kazakhstan,2019,0.0049671,0.0,1.031247497,1.863984108,26.34300804,0.0,165.6512909,461.6122131,186.8005829
2734,Kazakhstan,2020,0.0065268,0.0,3.249953508,2.701562166,25.36902428,0.0,174.2958374,433.7700195,164.2102356
2735,Kazakhstan,2021,0.004567772,0.0,3.379806042,4.379280567,23.7986412,0.0,151.4155426,433.3098755,175.2711792
2736,Kuwait,1965,0.0,0.0,0.0,0.0,0.0,0.0,17.2614994,0.0,61.9600563
2737,Kuwait,1966,0.0,0.0,0.0,0.0,0.0,0.0,22.61000061,0.0,60.27144241
2738,Kuwait,1967,0.0,0.0,0.0,0.0,0.0,0.0,25.72599983,0.0,58.63242722
2739,Kuwait,1968,0.0,0.0,0.0,0.0,0.0,0.0,31.72050095,0.0,57.05615234
2740,Kuwait,1969,0.0,0.0,0.0,0.0,0.0,0.0,35.40650177,0.0,55.53031921
2741,Kuwait,1970,0.0,0.0,0.0,0.0,0.0,0.0,19.35149956,0.0,54.05602646
2742,Kuwait,1971,0.0,0.0,0.0,0.0,0.0,0.0,19.98800087,0.0,53.16879272
2743,Kuwait,1972,0.0,0.0,0.0,0.0,0.0,0.0,23.62649918,0.0,57.33178329
2744,Kuwait,1973,0.0,0.0,0.0,0.0,0.0,0.0,26.46699905,0.0,54.19715118
2745,Kuwait,1974,0.0,0.0,0.0,0.0,0.0,0.0,27.84449959,0.0,49.55657196
2746,Kuwait,1975,0.0,0.0,0.0,0.0,0.0,0.0,30.51399994,0.0,38.492836
2747,Kuwait,1976,0.0,0.0,0.0,0.0,0.0,0.0,36.70800018,0.0,45.59045792
2748,Kuwait,1977,0.0,0.0,0.0,0.0,0.0,0.0,40.02349854,0.0,44.11576843
2749,Kuwait,1978,0.0,0.0,0.0,0.0,0.0,0.0,44.84949875,0.0,47.56355286
2750,Kuwait,1979,0.0,0.0,0.0,0.0,0.0,0.0,59.3844986,0.0,53.34272766
2751,Kuwait,1980,0.0,0.0,0.0,0.0,0.0,0.0,38.67449951,0.0,46.04956818
2752,Kuwait,1981,0.0,0.0,0.0,0.0,0.0,0.0,44.4980011,0.0,64.21076202
2753,Kuwait,1982,0.0,0.0,0.0,0.0,0.0,0.0,34.91249847,0.0,72.00997925
2754,Kuwait,1983,0.0,0.0,0.0,0.0,0.0,0.0,38.33250046,0.0,79.70098114
2755,Kuwait,1984,0.0,0.0,0.0,0.0,0.0,0.0,41.5719986,0.0,84.21019745
2756,Kuwait,1985,0.0,0.0,0.0,0.0,0.0,0.0,39.90000153,0.0,80.65509033
2757,Kuwait,1986,0.0,0.0,0.0,0.0,0.0,0.0,54.43500137,0.0,83.61339569
2758,Kuwait,1987,0.0,0.0,0.0,0.0,0.0,0.0,45.40999985,0.0,82.1062088
2759,Kuwait,1988,0.0,0.0,0.0,0.0,0.0,0.0,64.98000336,0.0,79.01364899
2760,Kuwait,1989,0.0,0.0,0.0,0.0,0.0,0.0,77.51999664,0.0,77.53028107
2761,Kuwait,1990,0.0,0.0,0.0,0.0,0.0,0.0,39.80500031,0.0,51.68767166
2762,Kuwait,1991,0.0,0.0,0.0,0.0,0.0,0.0,4.75,0.0,41.37069702
2763,Kuwait,1992,0.0,0.0,0.0,0.0,0.0,0.0,24.88999939,0.0,56.78526688
2764,Kuwait,1993,0.0,0.0,0.0,0.0,0.0,0.0,51.49000168,0.0,48.68290329
2765,Kuwait,1994,0.0,0.0,0.0,0.0,0.0,0.0,56.71500015,0.0,60.2195015
2766,Kuwait,1995,0.0,0.0,0.0,0.0,0.0,0.0,88.14099884,0.0,62.40876007
2767,Kuwait,1996,0.0,0.0,0.0,0.0,0.0,0.0,88.3690033,0.0,60.65110016
2768,Kuwait,1997,0.0,0.0,0.0,0.0,0.0,0.0,88.06500244,0.0,66.98625183
2769,Kuwait,1998,0.0,0.0,0.0,0.0,0.0,0.0,90.16449738,0.0,100.8192062
2770,Kuwait,1999,0.0,0.0,0.0,0.0,0.0,0.0,82.53600311,0.0,115.729126
2771,Kuwait,2000,0.0,0.0,0.0,0.0,0.0,0.0,91.19999695,0.000288889,120.7428513
2772,Kuwait,2001,0.0,0.0,0.0,0.0,0.0,0.0,90.25,0.000755556,124.0545807
2773,Kuwait,2002,0.0,0.0,0.0,0.0,0.0,0.0,82.74500275,0.003277778,144.0812836
2774,Kuwait,2003,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.001088889,176.0896149
2775,Kuwait,2004,0.0,0.0,0.0,0.0,0.0,0.0,103.5500031,0.000986111,199.287735
2776,Kuwait,2005,0.0,0.0,0.0,0.0,0.0,0.0,116.8499985,0.0,217.2430878
2777,Kuwait,2006,0.0,0.0,0.0,0.0,0.0,0.0,117.8949966,0.027138889,203.2084808
2778,Kuwait,2007,0.0,0.0,0.0,0.0,0.0,0.0,106.9700012,0.004611111,204.9856873
2779,Kuwait,2008,0.0,0.0,0.0,0.0,0.0,0.0,120.6500015,0.007805556,216.8123932
2780,Kuwait,2009,0.0,0.0,0.0,0.0,0.0,0.0,118.4611282,0.0,230.9221344
2781,Kuwait,2010,0.0,0.0,0.0,0.0,0.0,0.0,139.7553864,0.044709168,253.1643677
2782,Kuwait,2011,0.0,0.0,0.0,0.0,0.0,0.0,158.5792542,0.157460839,244.8292236
2783,Kuwait,2012,0.0,0.0,0.0,0.0,0.0,0.0,175.3184052,0.755968869,244.2398071
2784,Kuwait,2013,0.0,0.0,0.000497222,0.0,0.0,0.0,177.7039032,3.186327696,248.6703491
2785,Kuwait,2014,0.0,0.0,0.008888889,0.0,0.0,0.0,178.7114258,2.532947302,255.3682251
2786,Kuwait,2015,0.0,0.0,0.013694445,0.0,0.0,0.0,203.227066,2.099680901,248.3665009
2787,Kuwait,2016,0.0,0.0,0.13067694,0.0,0.0,0.0,211.4991302,2.588749409,234.4189911
2788,Kuwait,2017,0.0,0.0,0.136401668,0.046625834,0.0,0.0,210.2751617,1.959468365,244.8182373
2789,Kuwait,2018,0.0,0.0,0.140789717,0.005194445,0.0,0.0,211.5223694,2.19991684,252.0275421
2790,Kuwait,2019,0.0,0.0,0.154304445,0.009611111,0.0,0.0,232.7345886,2.01939106,244.589035
2791,Kuwait,2020,0.0,0.0,0.15415889,0.009583334,0.0,0.0,221.4512939,0.358813614,226.3958435
2792,Kuwait,2021,0.0,0.0,0.153174996,0.009527777,0.0,0.0,250.6025085,0.752883315,231.5082397
2793,Latvia,1965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2794,Latvia,1966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2795,Latvia,1967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2796,Latvia,1968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2797,Latvia,1969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2798,Latvia,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2799,Latvia,1971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2800,Latvia,1972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2801,Latvia,1973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2802,Latvia,1974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2803,Latvia,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2804,Latvia,1976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2805,Latvia,1977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2806,Latvia,1978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2807,Latvia,1979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2808,Latvia,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2809,Latvia,1981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2810,Latvia,1982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2811,Latvia,1983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2812,Latvia,1984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2813,Latvia,1985,0.0,0.0,0.0,0.0,8.807911873,0.0,21.10496521,8.443380356,67.93238831
2814,Latvia,1986,0.0,0.0,0.0,0.0,8.873251915,0.0,22.07030487,10.65470791,57.17031097
2815,Latvia,1987,0.0,0.0,0.0,0.0,10.93801498,0.0,22.95519829,9.755941391,46.47370911
2816,Latvia,1988,0.0,0.0,0.0,0.0,8.873251915,0.0,24.7202549,9.792227745,41.67108536
2817,Latvia,1989,0.0,0.0,0.0,0.0,10.66358471,0.0,24.7202549,7.996788025,41.65625381
2818,Latvia,1990,0.0,0.0,0.0,0.0,13.29462337,0.0,25.68559456,8.239854813,39.2461853
2819,Latvia,1991,0.0,0.0,0.0,0.0,9.684139252,0.0,24.7202549,7.222229958,38.0529213
2820,Latvia,1992,0.0,0.0,0.0,0.0,7.454569817,0.0,14.12045193,6.353468895,29.10619164
2821,Latvia,1993,0.0,0.0,0.0,0.0,8.504301071,0.0,8.830015182,5.806859016,26.01438141
2822,Latvia,1994,0.0,0.0,0.0,0.0,9.772849083,0.0,8.830015182,4.368227959,24.65197372
2823,Latvia,1995,0.0,0.0,0.0,0.0,8.684677124,0.0,10.59033871,3.107536077,22.18566132
2824,Latvia,1996,0.0,0.0,0.0,0.002944445,5.5,0.0,9.70544529,2.913315058,23.34349251
2825,Latvia,1997,0.0,0.0,0.0,0.005916667,8.731988907,0.0,9.70544529,2.602793932,20.72615051
2826,Latvia,1998,0.0,0.0,0.0,0.005916667,12.76236534,0.0,10.97836781,1.920113087,19.79525375
2827,Latvia,1999,0.0,0.0,0.0,0.005916667,8.15241909,0.0,10.5146265,1.483988047,18.43733025
2828,Latvia,2000,0.0,0.0,0.0,0.014777778,8.335752487,0.0,12.73396015,1.530508041,15.13917542
2829,Latvia,2001,0.003,0.0,0.0,0.008805555,8.322752953,0.0,13.24028969,1.428163886,17.65484619
2830,Latvia,2002,0.01,0.0,0.0,0.032107223,7.192008495,0.0,15.08579159,1.151370049,17.52923965
2831,Latvia,2003,0.024,0.0,0.0,0.139205828,6.571681023,0.0,15.0053463,1.032743931,17.69322777
2832,Latvia,2004,0.037999999,0.0,0.0,0.14120084,8.959055901,0.0,16.56219292,0.781536102,18.99034882
2833,Latvia,2005,0.041999999,0.0,0.0,0.134580553,9.523714066,0.0,16.08898735,0.940866947,20.10465813
2834,Latvia,2006,0.043000001,0.0,0.0,0.130888611,7.676901817,0.0,16.62844086,1.008321166,18.92614937
2835,Latvia,2007,0.041999999,0.0,0.0,0.149863884,7.727888107,0.0,16.08898735,1.246736169,20.55805588
2836,Latvia,2008,0.045000002,0.0,0.0,0.162983328,8.736470222,0.0,15.75774288,1.235106111,20.17895508
2837,Latvia,2009,0.048,0.0,0.0,0.13405028,9.654405594,0.0,14.4516964,0.996691108,18.38289833
2838,Latvia,2010,0.066,0.0,0.0,0.13600333,9.770037651,0.0,17.23414421,1.272321939,20.73868942
2839,Latvia,2011,0.119999997,0.0,0.000552778,0.195864439,7.964235783,0.0,15.18043232,1.290930033,19.04062462
2840,Latvia,2012,0.287999988,0.0,0.000547222,0.296129167,10.14516163,0.0,14.27187824,1.031581163,19.01383591
2841,Latvia,2013,0.501999974,0.0,0.000544444,0.324324727,7.936416626,0.0,14.06212521,0.871086955,19.21660423
2842,Latvia,2014,0.66900003,0.0,0.000541667,0.273618877,5.401941299,0.0,12.63762474,0.6945436,19.32151031
